entry,at,order
"The player ""Beauch @ irGF2z1zcw"" passed the room ownership to ""JPo @ MDlaoaGcWz"".",2024-12-29T06:49:29.944Z,173545496994400
"The player ""deth @ SjkXUR7rsy"" quits the game with a stack of 0.",2024-12-29T06:43:51.580Z,173545463158000
"-- ending hand #201 --",2024-12-29T06:43:45.557Z,173545462555701
"""JPo @ MDlaoaGcWz"" collected 476 from pot with Two Pair, A's & 8's (combination: A♣, A♠, 8♦, 8♠, K♣)",2024-12-29T06:43:45.557Z,173545462555700
"River: Q♥, 8♠, A♠, 4♥ [K♣]",2024-12-29T06:43:41.539Z,173545462153900
"Turn: Q♥, 8♠, A♠ [4♥]",2024-12-29T06:43:37.509Z,173545461750900
"""JPo @ MDlaoaGcWz"" shows a 8♦, A♣.",2024-12-29T06:43:33.464Z,173545461346401
"""deth @ SjkXUR7rsy"" shows a 6♠, Q♦.",2024-12-29T06:43:33.464Z,173545461346400
"""JPo @ MDlaoaGcWz"" calls 158",2024-12-29T06:43:32.592Z,173545461259200
"""deth @ SjkXUR7rsy"" bets 158 and go all in",2024-12-29T06:43:29.812Z,173545460981200
"Flop:  [Q♥, 8♠, A♠]",2024-12-29T06:43:22.334Z,173545460233400
"""deth @ SjkXUR7rsy"" checks",2024-12-29T06:43:21.485Z,173545460148500
"""JPo @ MDlaoaGcWz"" calls 80",2024-12-29T06:43:12.530Z,173545459253000
"""deth @ SjkXUR7rsy"" posts a big blind of 80",2024-12-29T06:43:03.923Z,173545458392305
"""JPo @ MDlaoaGcWz"" posts a small blind of 40",2024-12-29T06:43:03.923Z,173545458392304
"Player stacks: #1 ""deth @ SjkXUR7rsy"" (238) | #3 ""JPo @ MDlaoaGcWz"" (962)",2024-12-29T06:43:03.923Z,173545458392301
"-- starting hand #201 (id: fx2tinccrvme)  (No Limit Texas Hold'em) (dealer: ""JPo @ MDlaoaGcWz"") --",2024-12-29T06:43:03.923Z,173545458392300
"-- ending hand #200 --",2024-12-29T06:42:57.920Z,173545457792002
"""JPo @ MDlaoaGcWz"" collected 480 from pot with Full House, 2's over Q's (combination: 2♣, 2♦, 2♥, Q♣, Q♥)",2024-12-29T06:42:57.920Z,173545457792001
"""JPo @ MDlaoaGcWz"" shows a 2♣, Q♣.",2024-12-29T06:42:57.920Z,173545457792000
"""deth @ SjkXUR7rsy"" calls 80",2024-12-29T06:42:57.086Z,173545457708600
"""JPo @ MDlaoaGcWz"" bets 80",2024-12-29T06:42:54.877Z,173545457487700
"River: Q♥, 2♦, 7♠, 4♥ [2♥]",2024-12-29T06:42:45.208Z,173545456520800
"""deth @ SjkXUR7rsy"" calls 80",2024-12-29T06:42:44.387Z,173545456438700
"""JPo @ MDlaoaGcWz"" bets 80",2024-12-29T06:42:27.169Z,173545454716900
"Turn: Q♥, 2♦, 7♠ [4♥]",2024-12-29T06:42:22.565Z,173545454256500
"""deth @ SjkXUR7rsy"" checks",2024-12-29T06:42:21.754Z,173545454175400
"""JPo @ MDlaoaGcWz"" checks",2024-12-29T06:42:12.925Z,173545453292500
"Flop:  [Q♥, 2♦, 7♠]",2024-12-29T06:42:03.171Z,173545452317100
"""JPo @ MDlaoaGcWz"" checks",2024-12-29T06:42:02.341Z,173545452234100
"""deth @ SjkXUR7rsy"" calls 80",2024-12-29T06:41:59.787Z,173545451978700
"""JPo @ MDlaoaGcWz"" posts a big blind of 80",2024-12-29T06:41:51.124Z,173545451112405
"""deth @ SjkXUR7rsy"" posts a small blind of 40",2024-12-29T06:41:51.124Z,173545451112404
"Player stacks: #1 ""deth @ SjkXUR7rsy"" (478) | #3 ""JPo @ MDlaoaGcWz"" (722)",2024-12-29T06:41:51.124Z,173545451112401
"-- starting hand #200 (id: eddpo7cpxj4i)  (No Limit Texas Hold'em) (dealer: ""deth @ SjkXUR7rsy"") --",2024-12-29T06:41:51.124Z,173545451112400
"-- ending hand #199 --",2024-12-29T06:41:48.201Z,173545450820102
"""deth @ SjkXUR7rsy"" collected 80 from pot",2024-12-29T06:41:48.201Z,173545450820101
"Uncalled bet of 40 returned to ""deth @ SjkXUR7rsy""",2024-12-29T06:41:48.201Z,173545450820100
"""JPo @ MDlaoaGcWz"" folds",2024-12-29T06:41:47.344Z,173545450734400
"""deth @ SjkXUR7rsy"" posts a big blind of 80",2024-12-29T06:41:32.282Z,173545449228205
"""JPo @ MDlaoaGcWz"" posts a small blind of 40",2024-12-29T06:41:32.282Z,173545449228204
"Player stacks: #1 ""deth @ SjkXUR7rsy"" (438) | #3 ""JPo @ MDlaoaGcWz"" (762)",2024-12-29T06:41:32.282Z,173545449228201
"-- starting hand #199 (id: 7zh67b5fsqye)  (No Limit Texas Hold'em) (dealer: ""JPo @ MDlaoaGcWz"") --",2024-12-29T06:41:32.282Z,173545449228200
"-- ending hand #198 --",2024-12-29T06:41:26.271Z,173545448627102
"""JPo @ MDlaoaGcWz"" collected 480 from pot with Two Pair, K's & Q's (combination: K♥, K♣, Q♥, Q♦, J♥)",2024-12-29T06:41:26.271Z,173545448627101
"""JPo @ MDlaoaGcWz"" shows a 10♦, J♥.",2024-12-29T06:41:26.271Z,173545448627100
"""deth @ SjkXUR7rsy"" calls 80",2024-12-29T06:41:25.435Z,173545448543500
"""JPo @ MDlaoaGcWz"" bets 80",2024-12-29T06:41:20.221Z,173545448022100
"River: Q♥, Q♦, K♥, K♣ [10♠]",2024-12-29T06:41:15.767Z,173545447576700
"""deth @ SjkXUR7rsy"" checks",2024-12-29T06:41:14.947Z,173545447494700
"""JPo @ MDlaoaGcWz"" checks",2024-12-29T06:41:11.918Z,173545447191800
"Turn: Q♥, Q♦, K♥ [K♣]",2024-12-29T06:40:58.710Z,173545445871000
"""JPo @ MDlaoaGcWz"" calls 80",2024-12-29T06:40:57.841Z,173545445784100
"""deth @ SjkXUR7rsy"" bets 80",2024-12-29T06:40:44.499Z,173545444449900
"""JPo @ MDlaoaGcWz"" checks",2024-12-29T06:40:39.468Z,173545443946800
"Flop:  [Q♥, Q♦, K♥]",2024-12-29T06:40:32.343Z,173545443234300
"""JPo @ MDlaoaGcWz"" checks",2024-12-29T06:40:31.536Z,173545443153600
"""deth @ SjkXUR7rsy"" calls 80",2024-12-29T06:40:25.351Z,173545442535100
"""JPo @ MDlaoaGcWz"" posts a big blind of 80",2024-12-29T06:40:23.120Z,173545442312005
"""deth @ SjkXUR7rsy"" posts a small blind of 40",2024-12-29T06:40:23.120Z,173545442312004
"Player stacks: #1 ""deth @ SjkXUR7rsy"" (678) | #3 ""JPo @ MDlaoaGcWz"" (522)",2024-12-29T06:40:23.120Z,173545442312001
"-- starting hand #198 (id: xzs1zjahfvlk)  (No Limit Texas Hold'em) (dealer: ""deth @ SjkXUR7rsy"") --",2024-12-29T06:40:23.120Z,173545442312000
"-- ending hand #197 --",2024-12-29T06:40:20.214Z,173545442021402
"""deth @ SjkXUR7rsy"" collected 80 from pot",2024-12-29T06:40:20.214Z,173545442021401
"Uncalled bet of 40 returned to ""deth @ SjkXUR7rsy""",2024-12-29T06:40:20.214Z,173545442021400
"""JPo @ MDlaoaGcWz"" folds",2024-12-29T06:40:19.322Z,173545441932200
"""deth @ SjkXUR7rsy"" posts a big blind of 80",2024-12-29T06:40:13.898Z,173545441389805
"""JPo @ MDlaoaGcWz"" posts a small blind of 40",2024-12-29T06:40:13.898Z,173545441389804
"Player stacks: #1 ""deth @ SjkXUR7rsy"" (638) | #3 ""JPo @ MDlaoaGcWz"" (562)",2024-12-29T06:40:13.898Z,173545441389801
"-- starting hand #197 (id: mmlmiqetmf99)  (No Limit Texas Hold'em) (dealer: ""JPo @ MDlaoaGcWz"") --",2024-12-29T06:40:13.898Z,173545441389800
"-- ending hand #196 --",2024-12-29T06:40:10.988Z,173545441098802
"""JPo @ MDlaoaGcWz"" collected 320 from pot",2024-12-29T06:40:10.988Z,173545441098801
"Uncalled bet of 242 returned to ""JPo @ MDlaoaGcWz""",2024-12-29T06:40:10.988Z,173545441098800
"""deth @ SjkXUR7rsy"" folds",2024-12-29T06:40:10.112Z,173545441011200
"""JPo @ MDlaoaGcWz"" bets 242 and go all in",2024-12-29T06:40:01.274Z,173545440127400
"Flop:  [Q♦, 3♦, Q♣]",2024-12-29T06:39:53.340Z,173545439334000
"""deth @ SjkXUR7rsy"" calls 160",2024-12-29T06:39:52.462Z,173545439246200
"""JPo @ MDlaoaGcWz"" raises to 160",2024-12-29T06:39:42.126Z,173545438212600
"""deth @ SjkXUR7rsy"" calls 80",2024-12-29T06:39:36.269Z,173545437626900
"""JPo @ MDlaoaGcWz"" posts a big blind of 80",2024-12-29T06:39:30.002Z,173545437000205
"""deth @ SjkXUR7rsy"" posts a small blind of 40",2024-12-29T06:39:30.002Z,173545437000204
"Player stacks: #1 ""deth @ SjkXUR7rsy"" (798) | #3 ""JPo @ MDlaoaGcWz"" (402)",2024-12-29T06:39:30.002Z,173545437000201
"-- starting hand #196 (id: ffsmjconwlff)  (No Limit Texas Hold'em) (dealer: ""deth @ SjkXUR7rsy"") --",2024-12-29T06:39:30.002Z,173545437000200
"-- ending hand #195 --",2024-12-29T06:39:27.078Z,173545436707802
"""deth @ SjkXUR7rsy"" collected 80 from pot",2024-12-29T06:39:27.078Z,173545436707801
"Uncalled bet of 40 returned to ""deth @ SjkXUR7rsy""",2024-12-29T06:39:27.078Z,173545436707800
"""JPo @ MDlaoaGcWz"" folds",2024-12-29T06:39:26.216Z,173545436621600
"""deth @ SjkXUR7rsy"" posts a big blind of 80",2024-12-29T06:39:14.041Z,173545435404105
"""JPo @ MDlaoaGcWz"" posts a small blind of 40",2024-12-29T06:39:14.041Z,173545435404104
"Player stacks: #1 ""deth @ SjkXUR7rsy"" (758) | #3 ""JPo @ MDlaoaGcWz"" (442)",2024-12-29T06:39:14.041Z,173545435404101
"-- starting hand #195 (id: lrirjezle6y2)  (No Limit Texas Hold'em) (dealer: ""JPo @ MDlaoaGcWz"") --",2024-12-29T06:39:14.041Z,173545435404100
"-- ending hand #194 --",2024-12-29T06:39:11.085Z,173545435108502
"""JPo @ MDlaoaGcWz"" collected 160 from pot",2024-12-29T06:39:11.085Z,173545435108501
"Uncalled bet of 80 returned to ""JPo @ MDlaoaGcWz""",2024-12-29T06:39:11.085Z,173545435108500
"""deth @ SjkXUR7rsy"" folds",2024-12-29T06:39:10.235Z,173545435023500
"""JPo @ MDlaoaGcWz"" bets 80",2024-12-29T06:38:49.313Z,173545432931300
"River: K♠, 7♣, A♠, A♣ [9♣]",2024-12-29T06:38:45.043Z,173545432504300
"""deth @ SjkXUR7rsy"" checks",2024-12-29T06:38:44.186Z,173545432418600
"""JPo @ MDlaoaGcWz"" checks",2024-12-29T06:38:43.164Z,173545432316400
"Turn: K♠, 7♣, A♠ [A♣]",2024-12-29T06:38:34.074Z,173545431407400
"""deth @ SjkXUR7rsy"" checks",2024-12-29T06:38:33.268Z,173545431326800
"""JPo @ MDlaoaGcWz"" checks",2024-12-29T06:38:27.668Z,173545430766800
"Flop:  [K♠, 7♣, A♠]",2024-12-29T06:38:23.939Z,173545430393900
"""JPo @ MDlaoaGcWz"" checks",2024-12-29T06:38:23.086Z,173545430308600
"""deth @ SjkXUR7rsy"" calls 80",2024-12-29T06:38:21.233Z,173545430123300
"""JPo @ MDlaoaGcWz"" posts a big blind of 80",2024-12-29T06:38:19.331Z,173545429933105
"""deth @ SjkXUR7rsy"" posts a small blind of 40",2024-12-29T06:38:19.331Z,173545429933104
"Player stacks: #1 ""deth @ SjkXUR7rsy"" (838) | #3 ""JPo @ MDlaoaGcWz"" (362)",2024-12-29T06:38:19.331Z,173545429933101
"-- starting hand #194 (id: ul1x524pguul)  (No Limit Texas Hold'em) (dealer: ""deth @ SjkXUR7rsy"") --",2024-12-29T06:38:19.331Z,173545429933100
"-- ending hand #193 --",2024-12-29T06:38:16.421Z,173545429642102
"""deth @ SjkXUR7rsy"" collected 80 from pot",2024-12-29T06:38:16.421Z,173545429642101
"Uncalled bet of 40 returned to ""deth @ SjkXUR7rsy""",2024-12-29T06:38:16.421Z,173545429642100
"""JPo @ MDlaoaGcWz"" folds",2024-12-29T06:38:15.614Z,173545429561400
"""deth @ SjkXUR7rsy"" posts a big blind of 80",2024-12-29T06:38:12.892Z,173545429289205
"""JPo @ MDlaoaGcWz"" posts a small blind of 40",2024-12-29T06:38:12.892Z,173545429289204
"Player stacks: #1 ""deth @ SjkXUR7rsy"" (798) | #3 ""JPo @ MDlaoaGcWz"" (402)",2024-12-29T06:38:12.892Z,173545429289201
"-- starting hand #193 (id: 62xgzclzovhy)  (No Limit Texas Hold'em) (dealer: ""JPo @ MDlaoaGcWz"") --",2024-12-29T06:38:12.892Z,173545429289200
"-- ending hand #192 --",2024-12-29T06:38:09.970Z,173545428997002
"""deth @ SjkXUR7rsy"" collected 480 from pot",2024-12-29T06:38:09.970Z,173545428997001
"Uncalled bet of 318 returned to ""deth @ SjkXUR7rsy""",2024-12-29T06:38:09.970Z,173545428997000
"""JPo @ MDlaoaGcWz"" folds",2024-12-29T06:38:09.130Z,173545428913000
"""deth @ SjkXUR7rsy"" bets 318 and go all in",2024-12-29T06:38:07.391Z,173545428739100
"""JPo @ MDlaoaGcWz"" checks",2024-12-29T06:37:56.583Z,173545427658300
"River: J♥, 8♣, 7♥, 6♦ [7♦]",2024-12-29T06:37:45.283Z,173545426528300
"""JPo @ MDlaoaGcWz"" calls 80",2024-12-29T06:37:44.464Z,173545426446400
"""deth @ SjkXUR7rsy"" bets 80",2024-12-29T06:37:39.397Z,173545425939700
"""JPo @ MDlaoaGcWz"" checks",2024-12-29T06:37:34.963Z,173545425496300
"Turn: J♥, 8♣, 7♥ [6♦]",2024-12-29T06:37:25.605Z,173545424560500
"""deth @ SjkXUR7rsy"" calls 80",2024-12-29T06:37:24.764Z,173545424476400
"""JPo @ MDlaoaGcWz"" bets 80",2024-12-29T06:37:20.330Z,173545424033000
"Flop:  [J♥, 8♣, 7♥]",2024-12-29T06:37:13.205Z,173545423320500
"""JPo @ MDlaoaGcWz"" checks",2024-12-29T06:37:12.380Z,173545423238000
"""deth @ SjkXUR7rsy"" calls 80",2024-12-29T06:37:07.065Z,173545422706500
"""JPo @ MDlaoaGcWz"" posts a big blind of 80",2024-12-29T06:37:03.849Z,173545422384905
"""deth @ SjkXUR7rsy"" posts a small blind of 40",2024-12-29T06:37:03.849Z,173545422384904
"Player stacks: #1 ""deth @ SjkXUR7rsy"" (558) | #3 ""JPo @ MDlaoaGcWz"" (642)",2024-12-29T06:37:03.849Z,173545422384901
"-- starting hand #192 (id: qtzqja2ahtoa)  (No Limit Texas Hold'em) (dealer: ""deth @ SjkXUR7rsy"") --",2024-12-29T06:37:03.849Z,173545422384900
"-- ending hand #191 --",2024-12-29T06:37:00.881Z,173545422088102
"""deth @ SjkXUR7rsy"" collected 80 from pot",2024-12-29T06:37:00.881Z,173545422088101
"Uncalled bet of 40 returned to ""deth @ SjkXUR7rsy""",2024-12-29T06:37:00.881Z,173545422088100
"""JPo @ MDlaoaGcWz"" folds",2024-12-29T06:37:00.047Z,173545422004700
"""deth @ SjkXUR7rsy"" posts a big blind of 80",2024-12-29T06:36:52.232Z,173545421223205
"""JPo @ MDlaoaGcWz"" posts a small blind of 40",2024-12-29T06:36:52.232Z,173545421223204
"Player stacks: #1 ""deth @ SjkXUR7rsy"" (518) | #3 ""JPo @ MDlaoaGcWz"" (682)",2024-12-29T06:36:52.232Z,173545421223201
"-- starting hand #191 (id: iin1xrw4iu87)  (No Limit Texas Hold'em) (dealer: ""JPo @ MDlaoaGcWz"") --",2024-12-29T06:36:52.232Z,173545421223200
"-- ending hand #190 --",2024-12-29T06:36:49.261Z,173545420926102
"""JPo @ MDlaoaGcWz"" collected 80 from pot",2024-12-29T06:36:49.261Z,173545420926101
"Uncalled bet of 40 returned to ""JPo @ MDlaoaGcWz""",2024-12-29T06:36:49.261Z,173545420926100
"""deth @ SjkXUR7rsy"" folds",2024-12-29T06:36:48.440Z,173545420844000
"""JPo @ MDlaoaGcWz"" posts a big blind of 80",2024-12-29T06:36:42.487Z,173545420248705
"""deth @ SjkXUR7rsy"" posts a small blind of 40",2024-12-29T06:36:42.487Z,173545420248704
"Player stacks: #1 ""deth @ SjkXUR7rsy"" (558) | #3 ""JPo @ MDlaoaGcWz"" (642)",2024-12-29T06:36:42.487Z,173545420248701
"-- starting hand #190 (id: atx2m5jdqsjl)  (No Limit Texas Hold'em) (dealer: ""deth @ SjkXUR7rsy"") --",2024-12-29T06:36:42.487Z,173545420248700
"-- ending hand #189 --",2024-12-29T06:36:36.475Z,173545419647502
"""JPo @ MDlaoaGcWz"" collected 480 from pot with Two Pair, K's & 3's (combination: K♣, K♥, 3♦, 3♣, 8♠)",2024-12-29T06:36:36.475Z,173545419647501
"""JPo @ MDlaoaGcWz"" shows a K♣, K♥.",2024-12-29T06:36:36.475Z,173545419647500
"""deth @ SjkXUR7rsy"" calls 160",2024-12-29T06:36:35.646Z,173545419564600
"""JPo @ MDlaoaGcWz"" raises to 160",2024-12-29T06:36:31.297Z,173545419129700
"""deth @ SjkXUR7rsy"" bets 80",2024-12-29T06:36:26.487Z,173545418648700
"River: 7♣, 8♠, 3♦, 3♣ [4♦]",2024-12-29T06:36:21.837Z,173545418183700
"""JPo @ MDlaoaGcWz"" checks",2024-12-29T06:36:21.010Z,173545418101000
"""deth @ SjkXUR7rsy"" checks",2024-12-29T06:36:18.694Z,173545417869400
"Turn: 7♣, 8♠, 3♦ [3♣]",2024-12-29T06:36:17.110Z,173545417711000
"""JPo @ MDlaoaGcWz"" checks",2024-12-29T06:36:16.261Z,173545417626100
"""deth @ SjkXUR7rsy"" checks",2024-12-29T06:36:13.084Z,173545417308400
"Flop:  [7♣, 8♠, 3♦]",2024-12-29T06:36:05.699Z,173545416569900
"""deth @ SjkXUR7rsy"" checks",2024-12-29T06:36:04.834Z,173545416483400
"""JPo @ MDlaoaGcWz"" calls 80",2024-12-29T06:35:49.946Z,173545414994600
"""deth @ SjkXUR7rsy"" posts a big blind of 80",2024-12-29T06:35:46.243Z,173545414624305
"""JPo @ MDlaoaGcWz"" posts a small blind of 40",2024-12-29T06:35:46.243Z,173545414624304
"Player stacks: #1 ""deth @ SjkXUR7rsy"" (798) | #3 ""JPo @ MDlaoaGcWz"" (402)",2024-12-29T06:35:46.243Z,173545414624301
"-- starting hand #189 (id: 9ngb4td6j9bd)  (No Limit Texas Hold'em) (dealer: ""JPo @ MDlaoaGcWz"") --",2024-12-29T06:35:46.243Z,173545414624300
"-- ending hand #188 --",2024-12-29T06:35:43.304Z,173545414330402
"""deth @ SjkXUR7rsy"" collected 160 from pot",2024-12-29T06:35:43.304Z,173545414330401
"Uncalled bet of 80 returned to ""deth @ SjkXUR7rsy""",2024-12-29T06:35:43.304Z,173545414330400
"""JPo @ MDlaoaGcWz"" folds",2024-12-29T06:35:42.481Z,173545414248100
"""deth @ SjkXUR7rsy"" bets 80",2024-12-29T06:35:40.463Z,173545414046300
"""JPo @ MDlaoaGcWz"" checks",2024-12-29T06:35:37.327Z,173545413732700
"Flop:  [9♣, 5♦, 6♥]",2024-12-29T06:35:33.038Z,173545413303800
"""JPo @ MDlaoaGcWz"" checks",2024-12-29T06:35:32.210Z,173545413221000
"""deth @ SjkXUR7rsy"" calls 80",2024-12-29T06:35:29.701Z,173545412970100
"""JPo @ MDlaoaGcWz"" posts a big blind of 80",2024-12-29T06:35:26.083Z,173545412608305
"""deth @ SjkXUR7rsy"" posts a small blind of 40",2024-12-29T06:35:26.083Z,173545412608304
"Player stacks: #1 ""deth @ SjkXUR7rsy"" (718) | #3 ""JPo @ MDlaoaGcWz"" (482)",2024-12-29T06:35:26.083Z,173545412608301
"-- starting hand #188 (id: itzai5a3841p)  (No Limit Texas Hold'em) (dealer: ""deth @ SjkXUR7rsy"") --",2024-12-29T06:35:26.083Z,173545412608300
"-- ending hand #187 --",2024-12-29T06:35:23.142Z,173545412314202
"""deth @ SjkXUR7rsy"" collected 160 from pot",2024-12-29T06:35:23.142Z,173545412314201
"Uncalled bet of 482 returned to ""deth @ SjkXUR7rsy""",2024-12-29T06:35:23.142Z,173545412314200
"""JPo @ MDlaoaGcWz"" folds",2024-12-29T06:35:22.276Z,173545412227600
"""deth @ SjkXUR7rsy"" raises to 562",2024-12-29T06:35:19.410Z,173545411941000
"""JPo @ MDlaoaGcWz"" calls 80",2024-12-29T06:35:07.428Z,173545410742800
"""deth @ SjkXUR7rsy"" posts a big blind of 80",2024-12-29T06:35:01.512Z,173545410151207
"""JPo @ MDlaoaGcWz"" posts a small blind of 40",2024-12-29T06:35:01.512Z,173545410151206
"Player stacks: #1 ""deth @ SjkXUR7rsy"" (638) | #3 ""JPo @ MDlaoaGcWz"" (562)",2024-12-29T06:35:01.512Z,173545410151203
"-- starting hand #187 (id: ci1uoexev43r)  (No Limit Texas Hold'em) (dealer: ""JPo @ MDlaoaGcWz"") --",2024-12-29T06:35:01.512Z,173545410151202
"The game's big blind was changed from 40 to 80.",2024-12-29T06:35:01.512Z,173545410151201
"The game's small blind was changed from 20 to 40.",2024-12-29T06:35:01.512Z,173545410151200
"-- ending hand #186 --",2024-12-29T06:34:58.567Z,173545409856702
"""deth @ SjkXUR7rsy"" collected 80 from pot",2024-12-29T06:34:58.567Z,173545409856701
"Uncalled bet of 40 returned to ""deth @ SjkXUR7rsy""",2024-12-29T06:34:58.567Z,173545409856700
"""JPo @ MDlaoaGcWz"" folds",2024-12-29T06:34:57.740Z,173545409774000
"""deth @ SjkXUR7rsy"" bets 40",2024-12-29T06:34:55.791Z,173545409579100
"""JPo @ MDlaoaGcWz"" checks",2024-12-29T06:34:52.696Z,173545409269600
"Flop:  [3♠, A♦, 4♠]",2024-12-29T06:34:47.569Z,173545408756900
"""JPo @ MDlaoaGcWz"" checks",2024-12-29T06:34:46.767Z,173545408676700
"""deth @ SjkXUR7rsy"" calls 40",2024-12-29T06:34:40.577Z,173545408057700
"""JPo @ MDlaoaGcWz"" posts a big blind of 40",2024-12-29T06:34:37.126Z,173545407712605
"""deth @ SjkXUR7rsy"" posts a small blind of 20",2024-12-29T06:34:37.126Z,173545407712604
"Player stacks: #1 ""deth @ SjkXUR7rsy"" (598) | #3 ""JPo @ MDlaoaGcWz"" (602)",2024-12-29T06:34:37.126Z,173545407712601
"-- starting hand #186 (id: 0wzqsdbpiqje)  (No Limit Texas Hold'em) (dealer: ""deth @ SjkXUR7rsy"") --",2024-12-29T06:34:37.126Z,173545407712600
"-- ending hand #185 --",2024-12-29T06:34:31.116Z,173545407111603
"""deth @ SjkXUR7rsy"" shows a 6♠, A♦.",2024-12-29T06:34:31.116Z,173545407111602
"""JPo @ MDlaoaGcWz"" collected 160 from pot with Pair, 4's (combination: 4♥, 4♦, K♥, 9♠, 8♠)",2024-12-29T06:34:31.116Z,173545407111601
"""JPo @ MDlaoaGcWz"" shows a 4♥, 4♦.",2024-12-29T06:34:31.116Z,173545407111600
"""JPo @ MDlaoaGcWz"" checks",2024-12-29T06:34:30.261Z,173545407026100
"""deth @ SjkXUR7rsy"" checks",2024-12-29T06:34:29.022Z,173545406902200
"River: K♥, 9♠, 8♠, 3♠ [7♣]",2024-12-29T06:34:24.142Z,173545406414200
"""JPo @ MDlaoaGcWz"" checks",2024-12-29T06:34:23.338Z,173545406333800
"""deth @ SjkXUR7rsy"" checks",2024-12-29T06:34:21.523Z,173545406152300
"Turn: K♥, 9♠, 8♠ [3♠]",2024-12-29T06:34:17.134Z,173545405713400
"""JPo @ MDlaoaGcWz"" checks",2024-12-29T06:34:16.314Z,173545405631400
"""deth @ SjkXUR7rsy"" checks",2024-12-29T06:34:04.971Z,173545404497100
"Flop:  [K♥, 9♠, 8♠]",2024-12-29T06:34:01.047Z,173545404104700
"""JPo @ MDlaoaGcWz"" calls 80",2024-12-29T06:34:00.210Z,173545404021000
"""deth @ SjkXUR7rsy"" raises to 80",2024-12-29T06:33:54.116Z,173545403411600
"""JPo @ MDlaoaGcWz"" calls 40",2024-12-29T06:33:34.614Z,173545401461400
"""deth @ SjkXUR7rsy"" posts a big blind of 40",2024-12-29T06:33:26.512Z,173545400651205
"""JPo @ MDlaoaGcWz"" posts a small blind of 20",2024-12-29T06:33:26.512Z,173545400651204
"Player stacks: #1 ""deth @ SjkXUR7rsy"" (678) | #3 ""JPo @ MDlaoaGcWz"" (522)",2024-12-29T06:33:26.512Z,173545400651201
"-- starting hand #185 (id: zuzbp4qqqytw)  (No Limit Texas Hold'em) (dealer: ""JPo @ MDlaoaGcWz"") --",2024-12-29T06:33:26.512Z,173545400651200
"-- ending hand #184 --",2024-12-29T06:33:23.581Z,173545400358102
"""deth @ SjkXUR7rsy"" collected 80 from pot",2024-12-29T06:33:23.581Z,173545400358101
"Uncalled bet of 40 returned to ""deth @ SjkXUR7rsy""",2024-12-29T06:33:23.581Z,173545400358100
"""JPo @ MDlaoaGcWz"" folds",2024-12-29T06:33:22.724Z,173545400272400
"""deth @ SjkXUR7rsy"" bets 40",2024-12-29T06:33:18.344Z,173545399834400
"""JPo @ MDlaoaGcWz"" checks",2024-12-29T06:33:14.986Z,173545399498600
"Turn: 4♣, 3♠, 3♣ [Q♦]",2024-12-29T06:33:10.560Z,173545399056000
"""deth @ SjkXUR7rsy"" checks",2024-12-29T06:33:09.729Z,173545398972900
"""JPo @ MDlaoaGcWz"" checks",2024-12-29T06:33:08.139Z,173545398813900
"Flop:  [4♣, 3♠, 3♣]",2024-12-29T06:33:01.401Z,173545398140100
"""JPo @ MDlaoaGcWz"" checks",2024-12-29T06:33:00.578Z,173545398057800
"""deth @ SjkXUR7rsy"" calls 40",2024-12-29T06:32:50.979Z,173545397097900
"""JPo @ MDlaoaGcWz"" posts a big blind of 40",2024-12-29T06:32:48.060Z,173545396806006
"""deth @ SjkXUR7rsy"" posts a small blind of 20",2024-12-29T06:32:48.060Z,173545396806005
"Player stacks: #1 ""deth @ SjkXUR7rsy"" (638) | #3 ""JPo @ MDlaoaGcWz"" (562)",2024-12-29T06:32:48.060Z,173545396806002
"-- starting hand #184 (id: da924utws9jr)  (No Limit Texas Hold'em) (dealer: ""deth @ SjkXUR7rsy"") --",2024-12-29T06:32:48.060Z,173545396806001
"The player ""iain @ awcWMUmPGG"" quits the game with a stack of 0.",2024-12-29T06:32:48.060Z,173545396806000
"-- ending hand #183 --",2024-12-29T06:32:42.048Z,173545396204801
"""deth @ SjkXUR7rsy"" collected 444 from pot with Pair, 7's (combination: 7♠, 7♦, A♣, K♠, J♥)",2024-12-29T06:32:42.048Z,173545396204800
"River: 6♠, 5♣, 7♠, K♠ [7♦]",2024-12-29T06:32:37.998Z,173545395799800
"Turn: 6♠, 5♣, 7♠ [K♠]",2024-12-29T06:32:33.991Z,173545395399100
"Flop:  [6♠, 5♣, 7♠]",2024-12-29T06:32:29.982Z,173545394998200
"""iain @ awcWMUmPGG"" shows a Q♥, J♣.",2024-12-29T06:32:25.952Z,173545394595201
"""deth @ SjkXUR7rsy"" shows a A♣, J♥.",2024-12-29T06:32:25.952Z,173545394595200
"""deth @ SjkXUR7rsy"" calls 222",2024-12-29T06:32:25.148Z,173545394514800
"""iain @ awcWMUmPGG"" raises to 222 and go all in",2024-12-29T06:32:19.572Z,173545393957200
"""JPo @ MDlaoaGcWz"" folds",2024-12-29T06:32:15.836Z,173545393583600
"""deth @ SjkXUR7rsy"" posts a big blind of 40",2024-12-29T06:32:13.148Z,173545393314806
"""iain @ awcWMUmPGG"" posts a small blind of 20",2024-12-29T06:32:13.148Z,173545393314805
"Player stacks: #1 ""deth @ SjkXUR7rsy"" (416) | #3 ""JPo @ MDlaoaGcWz"" (562) | #5 ""iain @ awcWMUmPGG"" (222)",2024-12-29T06:32:13.148Z,173545393314801
