entry,at,order
"-- starting hand #110 (id: 4jnmlvokcm4d)  (No Limit Texas Hold'em) (dealer: ""Pete @ iFQNNyllBu"") --",2024-09-21T05:20:07.508Z,172689600750800
"-- ending hand #109 --",2024-09-21T05:20:04.491Z,172689600449102
"""JPo @ mfMIPKwFQy"" collected 100 from pot",2024-09-21T05:20:04.491Z,172689600449101
"Uncalled bet of 20 returned to ""JPo @ mfMIPKwFQy""",2024-09-21T05:20:04.491Z,172689600449100
"""Phil @ VLzOHDKkW1"" folds",2024-09-21T05:20:03.619Z,172689600361900
"""JPo @ mfMIPKwFQy"" bets 20",2024-09-21T05:19:58.838Z,172689599883800
"""Phil @ VLzOHDKkW1"" checks",2024-09-21T05:19:56.080Z,172689599608000
"Turn: 5♦, A♠, 6♣ [3♥]",2024-09-21T05:19:54.094Z,172689599409400
"""Phil @ VLzOHDKkW1"" calls 20",2024-09-21T05:19:53.288Z,172689599328800
"""Pete @ iFQNNyllBu"" folds",2024-09-21T05:19:51.343Z,172689599134300
"""JPo @ mfMIPKwFQy"" bets 20",2024-09-21T05:19:43.990Z,172689598399000
"""Phil @ VLzOHDKkW1"" checks",2024-09-21T05:19:37.473Z,172689597747300
"""Pete @ iFQNNyllBu"" checks",2024-09-21T05:19:36.494Z,172689597649400
"Flop:  [5♦, A♠, 6♣]",2024-09-21T05:19:18.068Z,172689595806800
"""Phil @ VLzOHDKkW1"" checks",2024-09-21T05:19:17.242Z,172689595724200
"""Pete @ iFQNNyllBu"" calls 20",2024-09-21T05:19:16.326Z,172689595632600
"""EF @ VFc4GElQEd"" folds",2024-09-21T05:19:10.845Z,172689595084500
"""JPo @ mfMIPKwFQy"" calls 20",2024-09-21T05:19:08.232Z,172689594823200
"""Phil @ VLzOHDKkW1"" posts a big blind of 20",2024-09-21T05:19:04.012Z,172689594401207
"""Pete @ iFQNNyllBu"" posts a small blind of 10",2024-09-21T05:19:04.012Z,172689594401206
"Player stacks: #2 ""EF @ VFc4GElQEd"" (417) | #7 ""Pete @ iFQNNyllBu"" (173) | #9 ""Phil @ VLzOHDKkW1"" (288) | #10 ""JPo @ mfMIPKwFQy"" (722)",2024-09-21T05:19:04.012Z,172689594401201
"-- starting hand #109 (id: roe6fj7godyp)  (No Limit Texas Hold'em) (dealer: ""EF @ VFc4GElQEd"") --",2024-09-21T05:19:04.012Z,172689594401200
"-- ending hand #108 --",2024-09-21T05:19:01.044Z,172689594104402
"""Pete @ iFQNNyllBu"" collected 50 from pot",2024-09-21T05:19:01.044Z,172689594104401
"Uncalled bet of 20 returned to ""Pete @ iFQNNyllBu""",2024-09-21T05:19:01.044Z,172689594104400
"""JPo @ mfMIPKwFQy"" folds",2024-09-21T05:19:00.237Z,172689594023700
"""Pete @ iFQNNyllBu"" bets 20",2024-09-21T05:18:54.462Z,172689593446200
"Flop:  [Q♠, 3♥, 9♦]",2024-09-21T05:18:44.775Z,172689592477500
"""Pete @ iFQNNyllBu"" checks",2024-09-21T05:18:43.906Z,172689592390600
"""EF @ VFc4GElQEd"" folds",2024-09-21T05:18:38.727Z,172689591872700
"""JPo @ mfMIPKwFQy"" calls 20",2024-09-21T05:18:31.638Z,172689591163800
"""Phil @ VLzOHDKkW1"" folds",2024-09-21T05:18:27.539Z,172689590753900
"""Pete @ iFQNNyllBu"" posts a big blind of 20",2024-09-21T05:18:18.325Z,172689589832507
"""EF @ VFc4GElQEd"" posts a small blind of 10",2024-09-21T05:18:18.325Z,172689589832506
"Player stacks: #2 ""EF @ VFc4GElQEd"" (427) | #7 ""Pete @ iFQNNyllBu"" (143) | #9 ""Phil @ VLzOHDKkW1"" (288) | #10 ""JPo @ mfMIPKwFQy"" (742)",2024-09-21T05:18:18.325Z,172689589832501
"-- starting hand #108 (id: ihb8ctslmy8x)  (No Limit Texas Hold'em) (dealer: ""JPo @ mfMIPKwFQy"") --",2024-09-21T05:18:18.325Z,172689589832500
"-- ending hand #107 --",2024-09-21T05:18:15.413Z,172689589541302
"""Phil @ VLzOHDKkW1"" collected 80 from pot",2024-09-21T05:18:15.413Z,172689589541301
"Uncalled bet of 20 returned to ""Phil @ VLzOHDKkW1""",2024-09-21T05:18:15.413Z,172689589541300
"""Pete @ iFQNNyllBu"" folds",2024-09-21T05:18:14.591Z,172689589459100
"""EF @ VFc4GElQEd"" folds",2024-09-21T05:18:11.648Z,172689589164800
"""JPo @ mfMIPKwFQy"" folds",2024-09-21T05:18:02.419Z,172689588241900
"""Phil @ VLzOHDKkW1"" bets 20",2024-09-21T05:17:58.209Z,172689587820900
"""Pete @ iFQNNyllBu"" checks",2024-09-21T05:17:55.821Z,172689587582100
"""EF @ VFc4GElQEd"" checks",2024-09-21T05:17:52.684Z,172689587268400
"""JPo @ mfMIPKwFQy"" checks",2024-09-21T05:17:50.886Z,172689587088600
"Turn: 3♣, 7♦, K♦ [3♠]",2024-09-21T05:17:45.142Z,172689586514200
"""Phil @ VLzOHDKkW1"" checks",2024-09-21T05:17:44.336Z,172689586433600
"""Pete @ iFQNNyllBu"" checks",2024-09-21T05:17:43.427Z,172689586342700
"""EF @ VFc4GElQEd"" checks",2024-09-21T05:17:41.036Z,172689586103600
"""JPo @ mfMIPKwFQy"" checks",2024-09-21T05:17:39.380Z,172689585938000
"Flop:  [3♣, 7♦, K♦]",2024-09-21T05:17:32.581Z,172689585258100
"""EF @ VFc4GElQEd"" checks",2024-09-21T05:17:31.772Z,172689585177200
"""JPo @ mfMIPKwFQy"" calls 20",2024-09-21T05:17:26.772Z,172689584677200
"""Phil @ VLzOHDKkW1"" calls 20",2024-09-21T05:17:17.694Z,172689583769400
"""Pete @ iFQNNyllBu"" calls 20",2024-09-21T05:17:15.172Z,172689583517200
"""EF @ VFc4GElQEd"" posts a big blind of 20",2024-09-21T05:17:09.573Z,172689582957307
"""JPo @ mfMIPKwFQy"" posts a small blind of 10",2024-09-21T05:17:09.573Z,172689582957306
"Player stacks: #2 ""EF @ VFc4GElQEd"" (447) | #7 ""Pete @ iFQNNyllBu"" (163) | #9 ""Phil @ VLzOHDKkW1"" (228) | #10 ""JPo @ mfMIPKwFQy"" (762)",2024-09-21T05:17:09.573Z,172689582957301
"-- starting hand #107 (id: dqzmlhlmzxz2)  (No Limit Texas Hold'em) (dealer: ""Phil @ VLzOHDKkW1"") --",2024-09-21T05:17:09.573Z,172689582957300
"""JPo @ mfMIPKwFQy"" shows a Q♣, 8♠.",2024-09-21T05:17:07.383Z,172689582738300
"-- ending hand #106 --",2024-09-21T05:17:05.961Z,172689582596102
"""JPo @ mfMIPKwFQy"" collected 140 from pot",2024-09-21T05:17:05.961Z,172689582596101
"Uncalled bet of 40 returned to ""JPo @ mfMIPKwFQy""",2024-09-21T05:17:05.961Z,172689582596100
"""Pete @ iFQNNyllBu"" folds",2024-09-21T05:17:05.122Z,172689582512200
"""JPo @ mfMIPKwFQy"" bets 40",2024-09-21T05:16:56.439Z,172689581643900
"Turn: 4♥, K♠, Q♠ [Q♥]",2024-09-21T05:16:52.791Z,172689581279100
"""Phil @ VLzOHDKkW1"" folds",2024-09-21T05:16:51.896Z,172689581189600
"""Pete @ iFQNNyllBu"" calls 40",2024-09-21T05:16:50.977Z,172689581097700
"""JPo @ mfMIPKwFQy"" bets 40",2024-09-21T05:16:42.523Z,172689580252300
"""Phil @ VLzOHDKkW1"" checks",2024-09-21T05:16:36.916Z,172689579691600
"Flop:  [4♥, K♠, Q♠]",2024-09-21T05:16:34.456Z,172689579445600
"""JPo @ mfMIPKwFQy"" checks",2024-09-21T05:16:33.611Z,172689579361100
"""Phil @ VLzOHDKkW1"" calls 20",2024-09-21T05:16:31.095Z,172689579109500
"""Pete @ iFQNNyllBu"" calls 20",2024-09-21T05:16:30.165Z,172689579016500
"""EF @ VFc4GElQEd"" folds",2024-09-21T05:16:20.985Z,172689578098500
"""JPo @ mfMIPKwFQy"" posts a big blind of 20",2024-09-21T05:16:17.232Z,172689577723207
"""Phil @ VLzOHDKkW1"" posts a small blind of 10",2024-09-21T05:16:17.232Z,172689577723206
"Player stacks: #2 ""EF @ VFc4GElQEd"" (447) | #7 ""Pete @ iFQNNyllBu"" (223) | #9 ""Phil @ VLzOHDKkW1"" (248) | #10 ""JPo @ mfMIPKwFQy"" (682)",2024-09-21T05:16:17.232Z,172689577723201
"-- starting hand #106 (id: ckl218eetaeq)  (No Limit Texas Hold'em) (dealer: ""Pete @ iFQNNyllBu"") --",2024-09-21T05:16:17.232Z,172689577723200
"""Phil @ VLzOHDKkW1"" shows a Q♣, A♠.",2024-09-21T05:16:14.808Z,172689577480800
"-- ending hand #105 --",2024-09-21T05:16:13.622Z,172689577362202
"""Phil @ VLzOHDKkW1"" collected 40 from pot",2024-09-21T05:16:13.622Z,172689577362201
"Uncalled bet of 20 returned to ""Phil @ VLzOHDKkW1""",2024-09-21T05:16:13.622Z,172689577362200
"""Pete @ iFQNNyllBu"" folds",2024-09-21T05:16:12.739Z,172689577273900
"""Phil @ VLzOHDKkW1"" bets 20",2024-09-21T05:16:08.424Z,172689576842400
"""Pete @ iFQNNyllBu"" checks",2024-09-21T05:16:06.433Z,172689576643300
"Turn: J♣, 9♦, K♠ [10♠]",2024-09-21T05:15:59.570Z,172689575957000
"""Phil @ VLzOHDKkW1"" checks",2024-09-21T05:15:58.735Z,172689575873500
"""Pete @ iFQNNyllBu"" checks",2024-09-21T05:15:56.568Z,172689575656800
"Flop:  [J♣, 9♦, K♠]",2024-09-21T05:15:49.847Z,172689574984700
"""Phil @ VLzOHDKkW1"" checks",2024-09-21T05:15:49.030Z,172689574903000
"""Pete @ iFQNNyllBu"" calls 20",2024-09-21T05:15:46.217Z,172689574621700
"""EF @ VFc4GElQEd"" folds",2024-09-21T05:15:36.440Z,172689573644000
"""JPo @ mfMIPKwFQy"" folds",2024-09-21T05:15:34.486Z,172689573448600
"""Phil @ VLzOHDKkW1"" posts a big blind of 20",2024-09-21T05:15:31.621Z,172689573162107
"""Pete @ iFQNNyllBu"" posts a small blind of 10",2024-09-21T05:15:31.621Z,172689573162106
"Player stacks: #2 ""EF @ VFc4GElQEd"" (447) | #7 ""Pete @ iFQNNyllBu"" (243) | #9 ""Phil @ VLzOHDKkW1"" (228) | #10 ""JPo @ mfMIPKwFQy"" (682)",2024-09-21T05:15:31.621Z,172689573162101
"-- starting hand #105 (id: nugshunhryeq)  (No Limit Texas Hold'em) (dealer: ""EF @ VFc4GElQEd"") --",2024-09-21T05:15:31.621Z,172689573162100
"-- ending hand #104 --",2024-09-21T05:15:28.710Z,172689572871002
"""Pete @ iFQNNyllBu"" collected 50 from pot",2024-09-21T05:15:28.710Z,172689572871001
"Uncalled bet of 20 returned to ""Pete @ iFQNNyllBu""",2024-09-21T05:15:28.710Z,172689572871000
"""Phil @ VLzOHDKkW1"" folds",2024-09-21T05:15:27.889Z,172689572788900
"""Pete @ iFQNNyllBu"" bets 20",2024-09-21T05:15:23.012Z,172689572301200
"Flop:  [5♠, 7♦, Q♣]",2024-09-21T05:15:18.560Z,172689571856000
"""Pete @ iFQNNyllBu"" checks",2024-09-21T05:15:17.701Z,172689571770100
"""EF @ VFc4GElQEd"" folds",2024-09-21T05:15:12.674Z,172689571267400
"""JPo @ mfMIPKwFQy"" folds",2024-09-21T05:15:07.237Z,172689570723700
"""Phil @ VLzOHDKkW1"" calls 20",2024-09-21T05:15:05.673Z,172689570567300
"""Pete @ iFQNNyllBu"" posts a big blind of 20",2024-09-21T05:15:02.934Z,172689570293407
"""EF @ VFc4GElQEd"" posts a small blind of 10",2024-09-21T05:15:02.934Z,172689570293406
"Player stacks: #2 ""EF @ VFc4GElQEd"" (457) | #7 ""Pete @ iFQNNyllBu"" (213) | #9 ""Phil @ VLzOHDKkW1"" (248) | #10 ""JPo @ mfMIPKwFQy"" (682)",2024-09-21T05:15:02.934Z,172689570293401
"-- starting hand #104 (id: aemcpoy9kgpy)  (No Limit Texas Hold'em) (dealer: ""JPo @ mfMIPKwFQy"") --",2024-09-21T05:15:02.934Z,172689570293400
"-- ending hand #103 --",2024-09-21T05:14:59.937Z,172689569993702
"""EF @ VFc4GElQEd"" collected 180 from pot",2024-09-21T05:14:59.937Z,172689569993701
"Uncalled bet of 40 returned to ""EF @ VFc4GElQEd""",2024-09-21T05:14:59.937Z,172689569993700
"""JPo @ mfMIPKwFQy"" folds",2024-09-21T05:14:59.100Z,172689569910000
"""EF @ VFc4GElQEd"" bets 40",2024-09-21T05:14:56.952Z,172689569695200
"""JPo @ mfMIPKwFQy"" checks",2024-09-21T05:14:52.981Z,172689569298100
"Turn: 2♥, 7♦, 10♠ [6♦]",2024-09-21T05:14:49.389Z,172689568938900
"""JPo @ mfMIPKwFQy"" calls 40",2024-09-21T05:14:48.563Z,172689568856300
"""Phil @ VLzOHDKkW1"" folds",2024-09-21T05:14:47.114Z,172689568711400
"""Pete @ iFQNNyllBu"" folds",2024-09-21T05:14:38.913Z,172689567891300
"""EF @ VFc4GElQEd"" raises to 40",2024-09-21T05:14:36.764Z,172689567676400
"""JPo @ mfMIPKwFQy"" calls 20",2024-09-21T05:14:33.229Z,172689567322900
"""Phil @ VLzOHDKkW1"" bets 20",2024-09-21T05:14:26.136Z,172689566613600
"""Pete @ iFQNNyllBu"" checks",2024-09-21T05:14:23.763Z,172689566376300
"""EF @ VFc4GElQEd"" checks",2024-09-21T05:14:19.734Z,172689565973400
"""JPo @ mfMIPKwFQy"" checks",2024-09-21T05:14:16.984Z,172689565698400
"Flop:  [2♥, 7♦, 10♠]",2024-09-21T05:14:09.905Z,172689564990500
"""EF @ VFc4GElQEd"" checks",2024-09-21T05:14:09.094Z,172689564909400
"""JPo @ mfMIPKwFQy"" calls 20",2024-09-21T05:14:05.855Z,172689564585500
"""Phil @ VLzOHDKkW1"" calls 20",2024-09-21T05:14:04.813Z,172689564481300
"""Pete @ iFQNNyllBu"" calls 20",2024-09-21T05:14:02.148Z,172689564214800
"""EF @ VFc4GElQEd"" posts a big blind of 20",2024-09-21T05:13:52.808Z,172689563280807
"""JPo @ mfMIPKwFQy"" posts a small blind of 10",2024-09-21T05:13:52.808Z,172689563280806
"Player stacks: #2 ""EF @ VFc4GElQEd"" (337) | #7 ""Pete @ iFQNNyllBu"" (233) | #9 ""Phil @ VLzOHDKkW1"" (288) | #10 ""JPo @ mfMIPKwFQy"" (742)",2024-09-21T05:13:52.808Z,172689563280801
"-- starting hand #103 (id: lbpiogo7q48d)  (No Limit Texas Hold'em) (dealer: ""Phil @ VLzOHDKkW1"") --",2024-09-21T05:13:52.808Z,172689563280800
"""JPo @ mfMIPKwFQy"" shows a 7♠, 7♣.",2024-09-21T05:13:50.626Z,172689563062600
"-- ending hand #102 --",2024-09-21T05:13:49.202Z,172689562920202
"""JPo @ mfMIPKwFQy"" collected 60 from pot",2024-09-21T05:13:49.202Z,172689562920201
"Uncalled bet of 20 returned to ""JPo @ mfMIPKwFQy""",2024-09-21T05:13:49.202Z,172689562920200
"""Phil @ VLzOHDKkW1"" folds",2024-09-21T05:13:48.399Z,172689562839900
"""Pete @ iFQNNyllBu"" folds",2024-09-21T05:13:47.432Z,172689562743200
"""JPo @ mfMIPKwFQy"" raises to 40",2024-09-21T05:13:43.530Z,172689562353000
"""Phil @ VLzOHDKkW1"" calls 20",2024-09-21T05:13:37.777Z,172689561777700
"""Pete @ iFQNNyllBu"" calls 20",2024-09-21T05:13:36.535Z,172689561653500
"""EF @ VFc4GElQEd"" folds",2024-09-21T05:13:31.423Z,172689561142300
"""JPo @ mfMIPKwFQy"" posts a big blind of 20",2024-09-21T05:13:28.064Z,172689560806407
"""Phil @ VLzOHDKkW1"" posts a small blind of 10",2024-09-21T05:13:28.064Z,172689560806406
"Player stacks: #2 ""EF @ VFc4GElQEd"" (337) | #7 ""Pete @ iFQNNyllBu"" (253) | #9 ""Phil @ VLzOHDKkW1"" (308) | #10 ""JPo @ mfMIPKwFQy"" (702)",2024-09-21T05:13:28.064Z,172689560806401
"-- starting hand #102 (id: edmihztwaszi)  (No Limit Texas Hold'em) (dealer: ""Pete @ iFQNNyllBu"") --",2024-09-21T05:13:28.064Z,172689560806400
"-- ending hand #101 --",2024-09-21T05:13:25.038Z,172689560503802
"""JPo @ mfMIPKwFQy"" collected 120 from pot",2024-09-21T05:13:25.038Z,172689560503801
"Uncalled bet of 40 returned to ""JPo @ mfMIPKwFQy""",2024-09-21T05:13:25.038Z,172689560503800
"""Pete @ iFQNNyllBu"" folds",2024-09-21T05:13:24.145Z,172689560414500
"""JPo @ mfMIPKwFQy"" bets 40",2024-09-21T05:13:13.877Z,172689559387700
"""Pete @ iFQNNyllBu"" checks",2024-09-21T05:13:10.296Z,172689559029600
"Turn: 2♣, 9♥, Q♠ [J♠]",2024-09-21T05:13:02.583Z,172689558258300
"""Phil @ VLzOHDKkW1"" folds",2024-09-21T05:13:01.753Z,172689558175300
"""Pete @ iFQNNyllBu"" calls 20",2024-09-21T05:13:00.828Z,172689558082800
"""EF @ VFc4GElQEd"" folds",2024-09-21T05:12:55.208Z,172689557520800
"""JPo @ mfMIPKwFQy"" bets 20",2024-09-21T05:12:49.590Z,172689556959000
"""Phil @ VLzOHDKkW1"" checks",2024-09-21T05:12:47.523Z,172689556752300
"""Pete @ iFQNNyllBu"" checks",2024-09-21T05:12:46.575Z,172689556657500
"Flop:  [2♣, 9♥, Q♠]",2024-09-21T05:12:37.542Z,172689555754200
"""Phil @ VLzOHDKkW1"" checks",2024-09-21T05:12:36.692Z,172689555669200
"""Pete @ iFQNNyllBu"" calls 20",2024-09-21T05:12:35.629Z,172689555562900
"""EF @ VFc4GElQEd"" calls 20",2024-09-21T05:12:32.102Z,172689555210200
"""JPo @ mfMIPKwFQy"" calls 20",2024-09-21T05:12:27.813Z,172689554781300
"""Phil @ VLzOHDKkW1"" posts a big blind of 20",2024-09-21T05:12:24.242Z,172689554424207
"""Pete @ iFQNNyllBu"" posts a small blind of 10",2024-09-21T05:12:24.242Z,172689554424206
"Player stacks: #2 ""EF @ VFc4GElQEd"" (357) | #7 ""Pete @ iFQNNyllBu"" (293) | #9 ""Phil @ VLzOHDKkW1"" (328) | #10 ""JPo @ mfMIPKwFQy"" (622)",2024-09-21T05:12:24.242Z,172689554424201
"-- starting hand #101 (id: j5kvlwzfn2to)  (No Limit Texas Hold'em) (dealer: ""EF @ VFc4GElQEd"") --",2024-09-21T05:12:24.242Z,172689554424200
"-- ending hand #100 --",2024-09-21T05:12:21.306Z,172689554130602
"""Pete @ iFQNNyllBu"" collected 70 from pot",2024-09-21T05:12:21.306Z,172689554130601
"Uncalled bet of 20 returned to ""Pete @ iFQNNyllBu""",2024-09-21T05:12:21.306Z,172689554130600
"""JPo @ mfMIPKwFQy"" folds",2024-09-21T05:12:20.499Z,172689554049900
"""Phil @ VLzOHDKkW1"" folds",2024-09-21T05:12:13.384Z,172689553338400
"""Pete @ iFQNNyllBu"" bets 20",2024-09-21T05:12:07.494Z,172689552749400
"Flop:  [3♠, 2♣, 3♣]",2024-09-21T05:12:02.657Z,172689552265700
"""Pete @ iFQNNyllBu"" checks",2024-09-21T05:12:01.763Z,172689552176300
"""EF @ VFc4GElQEd"" folds",2024-09-21T05:11:57.098Z,172689551709800
"""JPo @ mfMIPKwFQy"" calls 20",2024-09-21T05:11:55.419Z,172689551541900
"""Phil @ VLzOHDKkW1"" calls 20",2024-09-21T05:11:51.978Z,172689551197800
"""Pete @ iFQNNyllBu"" posts a big blind of 20",2024-09-21T05:11:47.407Z,172689550740707
"""EF @ VFc4GElQEd"" posts a small blind of 10",2024-09-21T05:11:47.407Z,172689550740706
"Player stacks: #2 ""EF @ VFc4GElQEd"" (367) | #7 ""Pete @ iFQNNyllBu"" (243) | #9 ""Phil @ VLzOHDKkW1"" (348) | #10 ""JPo @ mfMIPKwFQy"" (642)",2024-09-21T05:11:47.407Z,172689550740701
"-- starting hand #100 (id: ybobvocv1lgz)  (No Limit Texas Hold'em) (dealer: ""JPo @ mfMIPKwFQy"") --",2024-09-21T05:11:47.407Z,172689550740700
"-- ending hand #99 --",2024-09-21T05:11:44.481Z,172689550448102
"""JPo @ mfMIPKwFQy"" collected 40 from pot",2024-09-21T05:11:44.481Z,172689550448101
"Uncalled bet of 20 returned to ""JPo @ mfMIPKwFQy""",2024-09-21T05:11:44.481Z,172689550448100
"""EF @ VFc4GElQEd"" folds",2024-09-21T05:11:43.678Z,172689550367800
"""JPo @ mfMIPKwFQy"" bets 20",2024-09-21T05:11:41.333Z,172689550133300
"River: 8♠, 4♦, Q♠, A♥ [K♣]",2024-09-21T05:11:30.775Z,172689549077500
"""EF @ VFc4GElQEd"" checks",2024-09-21T05:11:29.930Z,172689548993000
"""JPo @ mfMIPKwFQy"" checks",2024-09-21T05:11:28.057Z,172689548805700
"Turn: 8♠, 4♦, Q♠ [A♥]",2024-09-21T05:11:25.774Z,172689548577400
"""EF @ VFc4GElQEd"" checks",2024-09-21T05:11:24.896Z,172689548489600
"""JPo @ mfMIPKwFQy"" checks",2024-09-21T05:11:21.665Z,172689548166500
"Flop:  [8♠, 4♦, Q♠]",2024-09-21T05:11:16.965Z,172689547696500
"""EF @ VFc4GElQEd"" checks",2024-09-21T05:11:16.152Z,172689547615200
"""JPo @ mfMIPKwFQy"" calls 20",2024-09-21T05:11:13.553Z,172689547355300
"""Phil @ VLzOHDKkW1"" folds",2024-09-21T05:11:10.878Z,172689547087800
"""Pete @ iFQNNyllBu"" folds",2024-09-21T05:11:07.424Z,172689546742400
"""EF @ VFc4GElQEd"" posts a big blind of 20",2024-09-21T05:10:57.578Z,172689545757807
"""JPo @ mfMIPKwFQy"" posts a small blind of 10",2024-09-21T05:10:57.578Z,172689545757806
"Player stacks: #2 ""EF @ VFc4GElQEd"" (387) | #7 ""Pete @ iFQNNyllBu"" (243) | #9 ""Phil @ VLzOHDKkW1"" (348) | #10 ""JPo @ mfMIPKwFQy"" (622)",2024-09-21T05:10:57.578Z,172689545757801
"-- starting hand #99 (id: tpnds0h6v9ok)  (No Limit Texas Hold'em) (dealer: ""Phil @ VLzOHDKkW1"") --",2024-09-21T05:10:57.578Z,172689545757800
"""Phil @ VLzOHDKkW1"" shows a Q♣, 9♦.",2024-09-21T05:10:55.229Z,172689545522900
"-- ending hand #98 --",2024-09-21T05:10:53.932Z,172689545393202
"""Phil @ VLzOHDKkW1"" collected 220 from pot",2024-09-21T05:10:53.932Z,172689545393201
"Uncalled bet of 128 returned to ""Phil @ VLzOHDKkW1""",2024-09-21T05:10:53.932Z,172689545393200
"""Pete @ iFQNNyllBu"" folds",2024-09-21T05:10:53.060Z,172689545306000
"""Phil @ VLzOHDKkW1"" bets 128 and go all in",2024-09-21T05:10:39.063Z,172689543906300
"River: 9♠, Q♥, K♣, 7♥ [9♥]",2024-09-21T05:10:28.929Z,172689542892900
"""Pete @ iFQNNyllBu"" calls 40",2024-09-21T05:10:28.121Z,172689542812100
"""Phil @ VLzOHDKkW1"" raises to 40",2024-09-21T05:10:13.337Z,172689541333700
"""Pete @ iFQNNyllBu"" bets 20",2024-09-21T05:10:06.017Z,172689540601700
"""Phil @ VLzOHDKkW1"" checks",2024-09-21T05:10:00.956Z,172689540095600
"Turn: 9♠, Q♥, K♣ [7♥]",2024-09-21T05:09:56.034Z,172689539603400
"""Pete @ iFQNNyllBu"" calls 40",2024-09-21T05:09:55.206Z,172689539520600
"""JPo @ mfMIPKwFQy"" folds",2024-09-21T05:09:48.370Z,172689538837000
"""Phil @ VLzOHDKkW1"" bets 40",2024-09-21T05:09:46.080Z,172689538608000
"Flop:  [9♠, Q♥, K♣]",2024-09-21T05:09:37.584Z,172689537758400
"""JPo @ mfMIPKwFQy"" checks",2024-09-21T05:09:36.719Z,172689537671900
"""Phil @ VLzOHDKkW1"" calls 20",2024-09-21T05:09:35.500Z,172689537550000
"""Pete @ iFQNNyllBu"" calls 20",2024-09-21T05:09:34.588Z,172689537458800
"""EF @ VFc4GElQEd"" folds",2024-09-21T05:09:29.699Z,172689536969900
"""JPo @ mfMIPKwFQy"" posts a big blind of 20",2024-09-21T05:09:26.981Z,172689536698107
"""Phil @ VLzOHDKkW1"" posts a small blind of 10",2024-09-21T05:09:26.981Z,172689536698106
"Player stacks: #2 ""EF @ VFc4GElQEd"" (387) | #7 ""Pete @ iFQNNyllBu"" (343) | #9 ""Phil @ VLzOHDKkW1"" (228) | #10 ""JPo @ mfMIPKwFQy"" (642)",2024-09-21T05:09:26.981Z,172689536698101
"-- starting hand #98 (id: 4bdcbsbagswe)  (No Limit Texas Hold'em) (dealer: ""Pete @ iFQNNyllBu"") --",2024-09-21T05:09:26.981Z,172689536698100
"-- ending hand #97 --",2024-09-21T05:09:24.034Z,172689536403402
"""Phil @ VLzOHDKkW1"" collected 60 from pot",2024-09-21T05:09:24.034Z,172689536403401
"Uncalled bet of 40 returned to ""Phil @ VLzOHDKkW1""",2024-09-21T05:09:24.034Z,172689536403400
"""Pete @ iFQNNyllBu"" folds",2024-09-21T05:09:23.213Z,172689536321300
"""JPo @ mfMIPKwFQy"" folds",2024-09-21T05:09:17.607Z,172689535760700
"""Phil @ VLzOHDKkW1"" bets 40",2024-09-21T05:09:14.285Z,172689535428500
"""Pete @ iFQNNyllBu"" checks",2024-09-21T05:09:08.422Z,172689534842200
"Flop:  [Q♣, 5♣, 2♣]",2024-09-21T05:09:02.188Z,172689534218800
"""Phil @ VLzOHDKkW1"" checks",2024-09-21T05:09:01.382Z,172689534138200
"""Pete @ iFQNNyllBu"" calls 20",2024-09-21T05:08:55.191Z,172689533519100
"""EF @ VFc4GElQEd"" folds",2024-09-21T05:08:48.014Z,172689532801400
"""JPo @ mfMIPKwFQy"" calls 20",2024-09-21T05:08:45.528Z,172689532552800
"""Phil @ VLzOHDKkW1"" posts a big blind of 20",2024-09-21T05:08:41.962Z,172689532196207
"""Pete @ iFQNNyllBu"" posts a small blind of 10",2024-09-21T05:08:41.962Z,172689532196206
"Player stacks: #2 ""EF @ VFc4GElQEd"" (387) | #7 ""Pete @ iFQNNyllBu"" (363) | #9 ""Phil @ VLzOHDKkW1"" (188) | #10 ""JPo @ mfMIPKwFQy"" (662)",2024-09-21T05:08:41.962Z,172689532196201
"-- starting hand #97 (id: kl0qa9c6nmxp)  (No Limit Texas Hold'em) (dealer: ""EF @ VFc4GElQEd"") --",2024-09-21T05:08:41.962Z,172689532196200
"-- ending hand #96 --",2024-09-21T05:08:39.033Z,172689531903302
"""Pete @ iFQNNyllBu"" collected 50 from pot",2024-09-21T05:08:39.033Z,172689531903301
"Uncalled bet of 20 returned to ""Pete @ iFQNNyllBu""",2024-09-21T05:08:39.033Z,172689531903300
"""Phil @ VLzOHDKkW1"" folds",2024-09-21T05:08:38.198Z,172689531819800
"""Pete @ iFQNNyllBu"" bets 20",2024-09-21T05:08:35.752Z,172689531575200
"River: 5♦, 2♣, 6♣, 2♥ [10♠]",2024-09-21T05:08:33.155Z,172689531315500
"""Phil @ VLzOHDKkW1"" checks",2024-09-21T05:08:32.258Z,172689531225800
"""Pete @ iFQNNyllBu"" checks",2024-09-21T05:08:31.335Z,172689531133500
"Turn: 5♦, 2♣, 6♣ [2♥]",2024-09-21T05:08:25.216Z,172689530521600
"""Phil @ VLzOHDKkW1"" checks",2024-09-21T05:08:24.388Z,172689530438800
"""Pete @ iFQNNyllBu"" checks",2024-09-21T05:08:22.052Z,172689530205200
"Flop:  [5♦, 2♣, 6♣]",2024-09-21T05:08:13.911Z,172689529391100
"""Pete @ iFQNNyllBu"" checks",2024-09-21T05:08:13.066Z,172689529306600
"""EF @ VFc4GElQEd"" folds",2024-09-21T05:08:07.357Z,172689528735700
"""JPo @ mfMIPKwFQy"" folds",2024-09-21T05:07:46.531Z,172689526653100
