entry,at,order
"The player ""iain @ awcWMUmPGG"" quits the game with a stack of 0.",2024-11-24T05:43:40.612Z,173242702061200
"-- ending hand #108 --",2024-11-24T05:43:34.581Z,173242701458101
"""Drew @ c6VLJOIM-D"" collected 1420 from pot with Straight, 9 High (combination: 9♥, 8♦, 7♥, 6♥, 5♦)",2024-11-24T05:43:34.581Z,173242701458100
"River: 7♥, 2♦, 6♥, 5♦ [7♦]",2024-11-24T05:43:30.541Z,173242701054100
"""iain @ awcWMUmPGG"" shows a 3♦, 4♣.",2024-11-24T05:43:26.474Z,173242700647401
"""Drew @ c6VLJOIM-D"" shows a 9♥, 8♦.",2024-11-24T05:43:26.474Z,173242700647400
"""Drew @ c6VLJOIM-D"" calls 690",2024-11-24T05:43:25.613Z,173242700561300
"""iain @ awcWMUmPGG"" raises to 690 and go all in",2024-11-24T05:43:23.138Z,173242700313800
"""Drew @ c6VLJOIM-D"" raises to 140",2024-11-24T05:43:06.773Z,173242698677300
"""iain @ awcWMUmPGG"" raises to 60",2024-11-24T05:43:01.405Z,173242698140500
"""Drew @ c6VLJOIM-D"" bets 20",2024-11-24T05:42:53.882Z,173242697388200
"""iain @ awcWMUmPGG"" checks",2024-11-24T05:42:51.388Z,173242697138800
"Turn: 7♥, 2♦, 6♥ [5♦]",2024-11-24T05:42:48.921Z,173242696892100
"""Drew @ c6VLJOIM-D"" checks",2024-11-24T05:42:48.044Z,173242696804400
"""iain @ awcWMUmPGG"" checks",2024-11-24T05:42:43.347Z,173242696334700
"Flop:  [7♥, 2♦, 6♥]",2024-11-24T05:42:36.110Z,173242695611000
"""iain @ awcWMUmPGG"" checks",2024-11-24T05:42:35.259Z,173242695525900
"""Drew @ c6VLJOIM-D"" calls 20",2024-11-24T05:42:31.861Z,173242695186100
"""iain @ awcWMUmPGG"" posts a big blind of 20",2024-11-24T05:42:24.821Z,173242694482105
"""Drew @ c6VLJOIM-D"" posts a small blind of 10",2024-11-24T05:42:24.821Z,173242694482104
"Player stacks: #5 ""Drew @ c6VLJOIM-D"" (890) | #6 ""iain @ awcWMUmPGG"" (710)",2024-11-24T05:42:24.821Z,173242694482101
"-- starting hand #108 (id: vn0pvztqms44)  (No Limit Texas Hold'em) (dealer: ""Drew @ c6VLJOIM-D"") --",2024-11-24T05:42:24.821Z,173242694482100
"-- ending hand #107 --",2024-11-24T05:42:21.887Z,173242694188702
"""Drew @ c6VLJOIM-D"" collected 40 from pot",2024-11-24T05:42:21.887Z,173242694188701
"Uncalled bet of 20 returned to ""Drew @ c6VLJOIM-D""",2024-11-24T05:42:21.887Z,173242694188700
"""iain @ awcWMUmPGG"" folds",2024-11-24T05:42:21.035Z,173242694103500
"""Drew @ c6VLJOIM-D"" bets 20",2024-11-24T05:42:18.754Z,173242693875400
"River: 7♥, 4♣, K♥, 4♠ [6♣]",2024-11-24T05:42:12.256Z,173242693225600
"""iain @ awcWMUmPGG"" checks",2024-11-24T05:42:11.407Z,173242693140700
"""Drew @ c6VLJOIM-D"" checks",2024-11-24T05:42:07.737Z,173242692773700
"Turn: 7♥, 4♣, K♥ [4♠]",2024-11-24T05:42:04.417Z,173242692441700
"""iain @ awcWMUmPGG"" checks",2024-11-24T05:42:03.506Z,173242692350600
"""Drew @ c6VLJOIM-D"" checks",2024-11-24T05:42:01.596Z,173242692159600
"Flop:  [7♥, 4♣, K♥]",2024-11-24T05:41:57.736Z,173242691773600
"""Drew @ c6VLJOIM-D"" checks",2024-11-24T05:41:56.875Z,173242691687500
"""iain @ awcWMUmPGG"" calls 20",2024-11-24T05:41:53.399Z,173242691339900
"""Drew @ c6VLJOIM-D"" posts a big blind of 20",2024-11-24T05:41:49.465Z,173242690946505
"""iain @ awcWMUmPGG"" posts a small blind of 10",2024-11-24T05:41:49.465Z,173242690946504
"Player stacks: #5 ""Drew @ c6VLJOIM-D"" (870) | #6 ""iain @ awcWMUmPGG"" (730)",2024-11-24T05:41:49.465Z,173242690946501
"-- starting hand #107 (id: 8zdvr7pssvor)  (No Limit Texas Hold'em) (dealer: ""iain @ awcWMUmPGG"") --",2024-11-24T05:41:49.465Z,173242690946500
"-- ending hand #106 --",2024-11-24T05:41:46.502Z,173242690650202
"""iain @ awcWMUmPGG"" collected 20 from pot",2024-11-24T05:41:46.502Z,173242690650201
"Uncalled bet of 10 returned to ""iain @ awcWMUmPGG""",2024-11-24T05:41:46.502Z,173242690650200
"""Drew @ c6VLJOIM-D"" folds",2024-11-24T05:41:45.695Z,173242690569500
"""iain @ awcWMUmPGG"" posts a big blind of 20",2024-11-24T05:41:41.333Z,173242690133305
"""Drew @ c6VLJOIM-D"" posts a small blind of 10",2024-11-24T05:41:41.333Z,173242690133304
"Player stacks: #5 ""Drew @ c6VLJOIM-D"" (880) | #6 ""iain @ awcWMUmPGG"" (720)",2024-11-24T05:41:41.333Z,173242690133301
"-- starting hand #106 (id: awcumckpkcpb)  (No Limit Texas Hold'em) (dealer: ""Drew @ c6VLJOIM-D"") --",2024-11-24T05:41:41.333Z,173242690133300
"-- ending hand #105 --",2024-11-24T05:41:38.424Z,173242689842402
"""Drew @ c6VLJOIM-D"" collected 20 from pot",2024-11-24T05:41:38.424Z,173242689842401
"Uncalled bet of 10 returned to ""Drew @ c6VLJOIM-D""",2024-11-24T05:41:38.424Z,173242689842400
"""iain @ awcWMUmPGG"" folds",2024-11-24T05:41:37.612Z,173242689761200
"""Drew @ c6VLJOIM-D"" posts a big blind of 20",2024-11-24T05:41:34.375Z,173242689437505
"""iain @ awcWMUmPGG"" posts a small blind of 10",2024-11-24T05:41:34.375Z,173242689437504
"Player stacks: #5 ""Drew @ c6VLJOIM-D"" (870) | #6 ""iain @ awcWMUmPGG"" (730)",2024-11-24T05:41:34.375Z,173242689437501
"-- starting hand #105 (id: wjfolzivxkxx)  (No Limit Texas Hold'em) (dealer: ""iain @ awcWMUmPGG"") --",2024-11-24T05:41:34.375Z,173242689437500
"-- ending hand #104 --",2024-11-24T05:41:31.418Z,173242689141802
"""iain @ awcWMUmPGG"" collected 20 from pot",2024-11-24T05:41:31.418Z,173242689141801
"Uncalled bet of 10 returned to ""iain @ awcWMUmPGG""",2024-11-24T05:41:31.418Z,173242689141800
"""Drew @ c6VLJOIM-D"" folds",2024-11-24T05:41:30.563Z,173242689056300
"""iain @ awcWMUmPGG"" posts a big blind of 20",2024-11-24T05:41:25.660Z,173242688566005
"""Drew @ c6VLJOIM-D"" posts a small blind of 10",2024-11-24T05:41:25.660Z,173242688566004
"Player stacks: #5 ""Drew @ c6VLJOIM-D"" (880) | #6 ""iain @ awcWMUmPGG"" (720)",2024-11-24T05:41:25.660Z,173242688566001
"-- starting hand #104 (id: bqq8jufkdc6n)  (No Limit Texas Hold'em) (dealer: ""Drew @ c6VLJOIM-D"") --",2024-11-24T05:41:25.660Z,173242688566000
"-- ending hand #103 --",2024-11-24T05:41:22.750Z,173242688275002
"""Drew @ c6VLJOIM-D"" collected 20 from pot",2024-11-24T05:41:22.750Z,173242688275001
"Uncalled bet of 10 returned to ""Drew @ c6VLJOIM-D""",2024-11-24T05:41:22.750Z,173242688275000
"""iain @ awcWMUmPGG"" folds",2024-11-24T05:41:21.881Z,173242688188100
"""Drew @ c6VLJOIM-D"" posts a big blind of 20",2024-11-24T05:41:18.807Z,173242687880705
"""iain @ awcWMUmPGG"" posts a small blind of 10",2024-11-24T05:41:18.807Z,173242687880704
"Player stacks: #5 ""Drew @ c6VLJOIM-D"" (870) | #6 ""iain @ awcWMUmPGG"" (730)",2024-11-24T05:41:18.807Z,173242687880701
"-- starting hand #103 (id: kziloomee71c)  (No Limit Texas Hold'em) (dealer: ""iain @ awcWMUmPGG"") --",2024-11-24T05:41:18.807Z,173242687880700
"-- ending hand #102 --",2024-11-24T05:41:15.850Z,173242687585002
"""Drew @ c6VLJOIM-D"" collected 40 from pot",2024-11-24T05:41:15.850Z,173242687585001
"Uncalled bet of 20 returned to ""Drew @ c6VLJOIM-D""",2024-11-24T05:41:15.850Z,173242687585000
"""iain @ awcWMUmPGG"" folds",2024-11-24T05:41:15.032Z,173242687503200
"""Drew @ c6VLJOIM-D"" bets 20",2024-11-24T05:41:13.188Z,173242687318800
"""iain @ awcWMUmPGG"" checks",2024-11-24T05:41:11.130Z,173242687113000
"Flop:  [A♥, 9♠, J♦]",2024-11-24T05:40:58.056Z,173242685805600
"""iain @ awcWMUmPGG"" checks",2024-11-24T05:40:57.228Z,173242685722800
"""Drew @ c6VLJOIM-D"" calls 20",2024-11-24T05:40:54.268Z,173242685426800
"""iain @ awcWMUmPGG"" posts a big blind of 20",2024-11-24T05:40:50.240Z,173242685024005
"""Drew @ c6VLJOIM-D"" posts a small blind of 10",2024-11-24T05:40:50.240Z,173242685024004
"Player stacks: #5 ""Drew @ c6VLJOIM-D"" (850) | #6 ""iain @ awcWMUmPGG"" (750)",2024-11-24T05:40:50.240Z,173242685024001
"-- starting hand #102 (id: z5dwfb6pgyzn)  (No Limit Texas Hold'em) (dealer: ""Drew @ c6VLJOIM-D"") --",2024-11-24T05:40:50.240Z,173242685024000
"-- ending hand #101 --",2024-11-24T05:40:47.294Z,173242684729402
"""Drew @ c6VLJOIM-D"" collected 40 from pot",2024-11-24T05:40:47.294Z,173242684729401
"Uncalled bet of 20 returned to ""Drew @ c6VLJOIM-D""",2024-11-24T05:40:47.294Z,173242684729400
"""iain @ awcWMUmPGG"" folds",2024-11-24T05:40:46.490Z,173242684649000
"""Drew @ c6VLJOIM-D"" bets 20",2024-11-24T05:40:43.409Z,173242684340900
"Flop:  [J♥, 8♠, K♠]",2024-11-24T05:40:25.739Z,173242682573900
"""Drew @ c6VLJOIM-D"" checks",2024-11-24T05:40:24.869Z,173242682486900
"""iain @ awcWMUmPGG"" calls 20",2024-11-24T05:40:22.820Z,173242682282000
"""Drew @ c6VLJOIM-D"" posts a big blind of 20",2024-11-24T05:40:17.222Z,173242681722205
"""iain @ awcWMUmPGG"" posts a small blind of 10",2024-11-24T05:40:17.222Z,173242681722204
"Player stacks: #5 ""Drew @ c6VLJOIM-D"" (830) | #6 ""iain @ awcWMUmPGG"" (770)",2024-11-24T05:40:17.222Z,173242681722201
"-- starting hand #101 (id: vtn63n5ov0da)  (No Limit Texas Hold'em) (dealer: ""iain @ awcWMUmPGG"") --",2024-11-24T05:40:17.222Z,173242681722200
"-- ending hand #100 --",2024-11-24T05:40:11.205Z,173242681120502
"""iain @ awcWMUmPGG"" collected 40 from pot with Full House, 5's over 4's (combination: 5♠, 5♥, 5♦, 4♥, 4♣)",2024-11-24T05:40:11.205Z,173242681120501
"""iain @ awcWMUmPGG"" shows a 8♠, 4♥.",2024-11-24T05:40:11.205Z,173242681120500
"""Drew @ c6VLJOIM-D"" checks",2024-11-24T05:40:10.361Z,173242681036100
"""iain @ awcWMUmPGG"" checks",2024-11-24T05:40:08.829Z,173242680882900
"River: 5♠, 5♥, 5♦, 4♣ [Q♠]",2024-11-24T05:40:01.371Z,173242680137100
"""Drew @ c6VLJOIM-D"" checks",2024-11-24T05:40:00.514Z,173242680051400
"""iain @ awcWMUmPGG"" checks",2024-11-24T05:39:59.570Z,173242679957000
"Turn: 5♠, 5♥, 5♦ [4♣]",2024-11-24T05:39:51.361Z,173242679136100
"""Drew @ c6VLJOIM-D"" checks",2024-11-24T05:39:50.484Z,173242679048400
"""iain @ awcWMUmPGG"" checks",2024-11-24T05:39:47.174Z,173242678717400
"Flop:  [5♠, 5♥, 5♦]",2024-11-24T05:39:42.945Z,173242678294500
"""iain @ awcWMUmPGG"" checks",2024-11-24T05:39:42.068Z,173242678206800
"""Drew @ c6VLJOIM-D"" calls 20",2024-11-24T05:39:41.167Z,173242678116700
"""iain @ awcWMUmPGG"" posts a big blind of 20",2024-11-24T05:39:39.256Z,173242677925605
"""Drew @ c6VLJOIM-D"" posts a small blind of 10",2024-11-24T05:39:39.256Z,173242677925604
"Player stacks: #5 ""Drew @ c6VLJOIM-D"" (850) | #6 ""iain @ awcWMUmPGG"" (750)",2024-11-24T05:39:39.256Z,173242677925601
"-- starting hand #100 (id: tudxk6lrakid)  (No Limit Texas Hold'em) (dealer: ""Drew @ c6VLJOIM-D"") --",2024-11-24T05:39:39.256Z,173242677925600
"-- ending hand #99 --",2024-11-24T05:39:36.337Z,173242677633702
"""iain @ awcWMUmPGG"" collected 40 from pot",2024-11-24T05:39:36.337Z,173242677633701
"Uncalled bet of 20 returned to ""iain @ awcWMUmPGG""",2024-11-24T05:39:36.337Z,173242677633700
"""Drew @ c6VLJOIM-D"" folds",2024-11-24T05:39:35.517Z,173242677551700
"""iain @ awcWMUmPGG"" bets 20",2024-11-24T05:39:32.594Z,173242677259400
"""Drew @ c6VLJOIM-D"" checks",2024-11-24T05:39:30.562Z,173242677056200
"Flop:  [Q♦, 4♥, 3♠]",2024-11-24T05:39:25.110Z,173242676511000
"""Drew @ c6VLJOIM-D"" checks",2024-11-24T05:39:24.241Z,173242676424100
"""iain @ awcWMUmPGG"" calls 20",2024-11-24T05:39:20.306Z,173242676030600
"""Drew @ c6VLJOIM-D"" posts a big blind of 20",2024-11-24T05:39:17.709Z,173242675770905
"""iain @ awcWMUmPGG"" posts a small blind of 10",2024-11-24T05:39:17.709Z,173242675770904
"Player stacks: #5 ""Drew @ c6VLJOIM-D"" (870) | #6 ""iain @ awcWMUmPGG"" (730)",2024-11-24T05:39:17.709Z,173242675770901
"-- starting hand #99 (id: vlfahjsihjt0)  (No Limit Texas Hold'em) (dealer: ""iain @ awcWMUmPGG"") --",2024-11-24T05:39:17.709Z,173242675770900
"-- ending hand #98 --",2024-11-24T05:39:14.748Z,173242675474802
"""Drew @ c6VLJOIM-D"" collected 40 from pot",2024-11-24T05:39:14.748Z,173242675474801
"Uncalled bet of 20 returned to ""Drew @ c6VLJOIM-D""",2024-11-24T05:39:14.748Z,173242675474800
"""iain @ awcWMUmPGG"" folds",2024-11-24T05:39:13.935Z,173242675393500
"""Drew @ c6VLJOIM-D"" bets 20",2024-11-24T05:39:12.264Z,173242675226400
"""iain @ awcWMUmPGG"" checks",2024-11-24T05:39:10.087Z,173242675008700
"River: 8♦, 8♥, 4♠, 10♠ [A♥]",2024-11-24T05:39:08.402Z,173242674840200
"""Drew @ c6VLJOIM-D"" checks",2024-11-24T05:39:07.548Z,173242674754800
"""iain @ awcWMUmPGG"" checks",2024-11-24T05:39:04.714Z,173242674471400
"Turn: 8♦, 8♥, 4♠ [10♠]",2024-11-24T05:39:02.367Z,173242674236700
"""Drew @ c6VLJOIM-D"" checks",2024-11-24T05:39:01.499Z,173242674149900
"""iain @ awcWMUmPGG"" checks",2024-11-24T05:38:57.370Z,173242673737000
"Flop:  [8♦, 8♥, 4♠]",2024-11-24T05:38:46.784Z,173242672678400
"""iain @ awcWMUmPGG"" checks",2024-11-24T05:38:45.918Z,173242672591800
"""Drew @ c6VLJOIM-D"" calls 20",2024-11-24T05:38:43.713Z,173242672371300
"""iain @ awcWMUmPGG"" posts a big blind of 20",2024-11-24T05:38:41.745Z,173242672174505
"""Drew @ c6VLJOIM-D"" posts a small blind of 10",2024-11-24T05:38:41.745Z,173242672174504
"Player stacks: #5 ""Drew @ c6VLJOIM-D"" (850) | #6 ""iain @ awcWMUmPGG"" (750)",2024-11-24T05:38:41.745Z,173242672174501
"-- starting hand #98 (id: 0ybimdu2ohgm)  (No Limit Texas Hold'em) (dealer: ""Drew @ c6VLJOIM-D"") --",2024-11-24T05:38:41.745Z,173242672174500
"-- ending hand #97 --",2024-11-24T05:38:38.779Z,173242671877902
"""Drew @ c6VLJOIM-D"" collected 20 from pot",2024-11-24T05:38:38.779Z,173242671877901
"Uncalled bet of 10 returned to ""Drew @ c6VLJOIM-D""",2024-11-24T05:38:38.779Z,173242671877900
"""iain @ awcWMUmPGG"" folds",2024-11-24T05:38:37.953Z,173242671795300
"""Drew @ c6VLJOIM-D"" posts a big blind of 20",2024-11-24T05:38:35.007Z,173242671500705
"""iain @ awcWMUmPGG"" posts a small blind of 10",2024-11-24T05:38:35.007Z,173242671500704
"Player stacks: #5 ""Drew @ c6VLJOIM-D"" (840) | #6 ""iain @ awcWMUmPGG"" (760)",2024-11-24T05:38:35.007Z,173242671500701
"-- starting hand #97 (id: rzrtdn9v3vr4)  (No Limit Texas Hold'em) (dealer: ""iain @ awcWMUmPGG"") --",2024-11-24T05:38:35.007Z,173242671500700
"-- ending hand #96 --",2024-11-24T05:38:32.077Z,173242671207702
"""Drew @ c6VLJOIM-D"" collected 40 from pot",2024-11-24T05:38:32.077Z,173242671207701
"Uncalled bet of 20 returned to ""Drew @ c6VLJOIM-D""",2024-11-24T05:38:32.077Z,173242671207700
"""iain @ awcWMUmPGG"" folds",2024-11-24T05:38:31.269Z,173242671126900
"""Drew @ c6VLJOIM-D"" bets 20",2024-11-24T05:38:29.261Z,173242670926100
"""iain @ awcWMUmPGG"" checks",2024-11-24T05:38:27.114Z,173242670711400
"Flop:  [3♣, 7♠, A♦]",2024-11-24T05:38:23.182Z,173242670318200
"""iain @ awcWMUmPGG"" checks",2024-11-24T05:38:22.375Z,173242670237500
"""Drew @ c6VLJOIM-D"" calls 20",2024-11-24T05:38:20.617Z,173242670061700
"""iain @ awcWMUmPGG"" posts a big blind of 20",2024-11-24T05:38:16.840Z,173242669684005
"""Drew @ c6VLJOIM-D"" posts a small blind of 10",2024-11-24T05:38:16.840Z,173242669684004
"Player stacks: #5 ""Drew @ c6VLJOIM-D"" (820) | #6 ""iain @ awcWMUmPGG"" (780)",2024-11-24T05:38:16.840Z,173242669684001
"-- starting hand #96 (id: hoqjjebtsyua)  (No Limit Texas Hold'em) (dealer: ""Drew @ c6VLJOIM-D"") --",2024-11-24T05:38:16.840Z,173242669684000
"-- ending hand #95 --",2024-11-24T05:38:13.905Z,173242669390502
"""Drew @ c6VLJOIM-D"" collected 80 from pot",2024-11-24T05:38:13.905Z,173242669390501
"Uncalled bet of 20 returned to ""Drew @ c6VLJOIM-D""",2024-11-24T05:38:13.905Z,173242669390500
"""iain @ awcWMUmPGG"" folds",2024-11-24T05:38:13.091Z,173242669309100
"""Drew @ c6VLJOIM-D"" bets 20",2024-11-24T05:38:08.262Z,173242668826200
"River: 10♥, 7♠, J♠, K♣ [K♦]",2024-11-24T05:38:06.359Z,173242668635900
"""iain @ awcWMUmPGG"" calls 20",2024-11-24T05:38:05.553Z,173242668555300
"""Drew @ c6VLJOIM-D"" bets 20",2024-11-24T05:38:01.306Z,173242668130600
"Turn: 10♥, 7♠, J♠ [K♣]",2024-11-24T05:37:58.338Z,173242667833800
"""iain @ awcWMUmPGG"" checks",2024-11-24T05:37:57.503Z,173242667750300
"""Drew @ c6VLJOIM-D"" checks",2024-11-24T05:37:54.416Z,173242667441600
"Flop:  [10♥, 7♠, J♠]",2024-11-24T05:37:50.759Z,173242667075900
"""Drew @ c6VLJOIM-D"" checks",2024-11-24T05:37:49.949Z,173242666994900
"""iain @ awcWMUmPGG"" calls 20",2024-11-24T05:37:48.921Z,173242666892100
"""Drew @ c6VLJOIM-D"" posts a big blind of 20",2024-11-24T05:37:44.819Z,173242666481905
"""iain @ awcWMUmPGG"" posts a small blind of 10",2024-11-24T05:37:44.819Z,173242666481904
"Player stacks: #5 ""Drew @ c6VLJOIM-D"" (780) | #6 ""iain @ awcWMUmPGG"" (820)",2024-11-24T05:37:44.819Z,173242666481901
"-- starting hand #95 (id: lev5qqwoohhn)  (No Limit Texas Hold'em) (dealer: ""iain @ awcWMUmPGG"") --",2024-11-24T05:37:44.819Z,173242666481900
"-- ending hand #94 --",2024-11-24T05:37:41.864Z,173242666186402
"""Drew @ c6VLJOIM-D"" collected 40 from pot",2024-11-24T05:37:41.864Z,173242666186401
"Uncalled bet of 20 returned to ""Drew @ c6VLJOIM-D""",2024-11-24T05:37:41.864Z,173242666186400
"""iain @ awcWMUmPGG"" folds",2024-11-24T05:37:41.023Z,173242666102300
"""Drew @ c6VLJOIM-D"" raises to 40",2024-11-24T05:37:37.379Z,173242665737900
"""iain @ awcWMUmPGG"" posts a big blind of 20",2024-11-24T05:37:25.532Z,173242664553205
"""Drew @ c6VLJOIM-D"" posts a small blind of 10",2024-11-24T05:37:25.532Z,173242664553204
"Player stacks: #5 ""Drew @ c6VLJOIM-D"" (760) | #6 ""iain @ awcWMUmPGG"" (840)",2024-11-24T05:37:25.532Z,173242664553201
"-- starting hand #94 (id: tspy2bnvlyjj)  (No Limit Texas Hold'em) (dealer: ""Drew @ c6VLJOIM-D"") --",2024-11-24T05:37:25.532Z,173242664553200
"-- ending hand #93 --",2024-11-24T05:37:22.599Z,173242664259902
"""Drew @ c6VLJOIM-D"" collected 20 from pot",2024-11-24T05:37:22.599Z,173242664259901
"Uncalled bet of 10 returned to ""Drew @ c6VLJOIM-D""",2024-11-24T05:37:22.599Z,173242664259900
"""iain @ awcWMUmPGG"" folds",2024-11-24T05:37:21.779Z,173242664177900
"""Drew @ c6VLJOIM-D"" posts a big blind of 20",2024-11-24T05:37:14.092Z,173242663409205
"""iain @ awcWMUmPGG"" posts a small blind of 10",2024-11-24T05:37:14.092Z,173242663409204
"Player stacks: #5 ""Drew @ c6VLJOIM-D"" (750) | #6 ""iain @ awcWMUmPGG"" (850)",2024-11-24T05:37:14.092Z,173242663409201
"-- starting hand #93 (id: 8vibxylhqtzs)  (No Limit Texas Hold'em) (dealer: ""iain @ awcWMUmPGG"") --",2024-11-24T05:37:14.092Z,173242663409200
"-- ending hand #92 --",2024-11-24T05:37:11.174Z,173242663117402
"""iain @ awcWMUmPGG"" collected 20 from pot",2024-11-24T05:37:11.174Z,173242663117401
"Uncalled bet of 10 returned to ""iain @ awcWMUmPGG""",2024-11-24T05:37:11.174Z,173242663117400
"""Drew @ c6VLJOIM-D"" folds",2024-11-24T05:37:10.305Z,173242663030500
"""iain @ awcWMUmPGG"" posts a big blind of 20",2024-11-24T05:37:08.409Z,173242662840905
"""Drew @ c6VLJOIM-D"" posts a small blind of 10",2024-11-24T05:37:08.409Z,173242662840904
"Player stacks: #5 ""Drew @ c6VLJOIM-D"" (760) | #6 ""iain @ awcWMUmPGG"" (840)",2024-11-24T05:37:08.409Z,173242662840901
"-- starting hand #92 (id: xbgdhiue9o3e)  (No Limit Texas Hold'em) (dealer: ""Drew @ c6VLJOIM-D"") --",2024-11-24T05:37:08.409Z,173242662840900
"-- ending hand #91 --",2024-11-24T05:37:05.479Z,173242662547902
"""Drew @ c6VLJOIM-D"" collected 20 from pot",2024-11-24T05:37:05.479Z,173242662547901
"Uncalled bet of 10 returned to ""Drew @ c6VLJOIM-D""",2024-11-24T05:37:05.479Z,173242662547900
"""iain @ awcWMUmPGG"" folds",2024-11-24T05:37:04.665Z,173242662466500
"""Drew @ c6VLJOIM-D"" posts a big blind of 20",2024-11-24T05:37:01.591Z,173242662159105
"""iain @ awcWMUmPGG"" posts a small blind of 10",2024-11-24T05:37:01.591Z,173242662159104
"Player stacks: #5 ""Drew @ c6VLJOIM-D"" (750) | #6 ""iain @ awcWMUmPGG"" (850)",2024-11-24T05:37:01.591Z,173242662159101
"-- starting hand #91 (id: fd9azeerdkup)  (No Limit Texas Hold'em) (dealer: ""iain @ awcWMUmPGG"") --",2024-11-24T05:37:01.591Z,173242662159100
"-- ending hand #90 --",2024-11-24T05:36:58.623Z,173242661862302
"""iain @ awcWMUmPGG"" collected 40 from pot",2024-11-24T05:36:58.623Z,173242661862301
"Uncalled bet of 30 returned to ""iain @ awcWMUmPGG""",2024-11-24T05:36:58.623Z,173242661862300
"""Drew @ c6VLJOIM-D"" folds",2024-11-24T05:36:57.807Z,173242661780700
"""iain @ awcWMUmPGG"" raises to 50",2024-11-24T05:36:49.536Z,173242660953600
"""Drew @ c6VLJOIM-D"" calls 20",2024-11-24T05:36:40.946Z,173242660094600
"""iain @ awcWMUmPGG"" posts a big blind of 20",2024-11-24T05:36:33.943Z,173242659394305
"""Drew @ c6VLJOIM-D"" posts a small blind of 10",2024-11-24T05:36:33.943Z,173242659394304
"Player stacks: #5 ""Drew @ c6VLJOIM-D"" (770) | #6 ""iain @ awcWMUmPGG"" (830)",2024-11-24T05:36:33.943Z,173242659394301
"-- starting hand #90 (id: l3k57fckaxzy)  (No Limit Texas Hold'em) (dealer: ""Drew @ c6VLJOIM-D"") --",2024-11-24T05:36:33.943Z,173242659394300
"-- ending hand #89 --",2024-11-24T05:36:30.979Z,173242659097902
"""Drew @ c6VLJOIM-D"" collected 20 from pot",2024-11-24T05:36:30.979Z,173242659097901
"Uncalled bet of 10 returned to ""Drew @ c6VLJOIM-D""",2024-11-24T05:36:30.979Z,173242659097900
"""iain @ awcWMUmPGG"" folds",2024-11-24T05:36:30.167Z,173242659016700
"""Drew @ c6VLJOIM-D"" posts a big blind of 20",2024-11-24T05:36:26.118Z,173242658611805
"""iain @ awcWMUmPGG"" posts a small blind of 10",2024-11-24T05:36:26.118Z,173242658611804
"Player stacks: #5 ""Drew @ c6VLJOIM-D"" (760) | #6 ""iain @ awcWMUmPGG"" (840)",2024-11-24T05:36:26.118Z,173242658611801
"-- starting hand #89 (id: skvglfwo0loz)  (No Limit Texas Hold'em) (dealer: ""iain @ awcWMUmPGG"") --",2024-11-24T05:36:26.118Z,173242658611800
"-- ending hand #88 --",2024-11-24T05:36:23.174Z,173242658317402
"""Drew @ c6VLJOIM-D"" collected 40 from pot",2024-11-24T05:36:23.174Z,173242658317401
"Uncalled bet of 20 returned to ""Drew @ c6VLJOIM-D""",2024-11-24T05:36:23.174Z,173242658317400
"""iain @ awcWMUmPGG"" folds",2024-11-24T05:36:22.317Z,173242658231700
"""Drew @ c6VLJOIM-D"" bets 20",2024-11-24T05:36:19.017Z,173242657901700
"""iain @ awcWMUmPGG"" checks",2024-11-24T05:36:16.524Z,173242657652400
"River: 9♦, K♥, 3♣, 2♠ [Q♠]",2024-11-24T05:36:04.834Z,173242656483400
"""Drew @ c6VLJOIM-D"" checks",2024-11-24T05:36:03.952Z,173242656395200
"""iain @ awcWMUmPGG"" checks",2024-11-24T05:35:57.732Z,173242655773200
"Turn: 9♦, K♥, 3♣ [2♠]",2024-11-24T05:35:49.861Z,173242654986100
"""Drew @ c6VLJOIM-D"" checks",2024-11-24T05:35:49.045Z,173242654904500
"""iain @ awcWMUmPGG"" checks",2024-11-24T05:35:48.120Z,173242654812000
"Flop:  [9♦, K♥, 3♣]",2024-11-24T05:35:39.775Z,173242653977500
"""iain @ awcWMUmPGG"" checks",2024-11-24T05:35:38.935Z,173242653893500
"""Drew @ c6VLJOIM-D"" calls 20",2024-11-24T05:35:28.388Z,173242652838800
"""iain @ awcWMUmPGG"" posts a big blind of 20",2024-11-24T05:35:25.602Z,173242652560207
"""Drew @ c6VLJOIM-D"" posts a small blind of 10",2024-11-24T05:35:25.602Z,173242652560206
"Player stacks: #5 ""Drew @ c6VLJOIM-D"" (740) | #6 ""iain @ awcWMUmPGG"" (860)",2024-11-24T05:35:25.602Z,173242652560203
"-- starting hand #88 (id: rteuf0n6qdcb)  (No Limit Texas Hold'em) (dealer: ""Drew @ c6VLJOIM-D"") --",2024-11-24T05:35:25.602Z,173242652560202
"The game's big blind was changed from 10 to 20.",2024-11-24T05:35:25.602Z,173242652560201
"The game's small blind was changed from 5 to 10.",2024-11-24T05:35:25.602Z,173242652560200
"-- ending hand #87 --",2024-11-24T05:35:22.696Z,173242652269602
"""Drew @ c6VLJOIM-D"" collected 40 from pot",2024-11-24T05:35:22.696Z,173242652269601
"Uncalled bet of 39 returned to ""Drew @ c6VLJOIM-D""",2024-11-24T05:35:22.696Z,173242652269600
"""iain @ awcWMUmPGG"" folds",2024-11-24T05:35:21.822Z,173242652182200
"""Drew @ c6VLJOIM-D"" bets 39",2024-11-24T05:35:16.757Z,173242651675700
