entry,at,order
"The player ""Robbie @ oUUndIYjNo"" passed the room ownership to ""EF @ wBSnt8Zo0S"".",2025-04-19T04:53:41.813Z,174503842181300
"The player ""Beauch @ AkUyu8V7ep"" quits the game with a stack of 0.",2025-04-19T04:42:09.336Z,174503772933600
"-- ending hand #134 --",2025-04-19T04:42:03.307Z,174503772330701
"""EF @ wBSnt8Zo0S"" collected 426 from pot with Pair, Q's (combination: Q♠, Q♦, J♣, 10♠, 5♣)",2025-04-19T04:42:03.307Z,174503772330700
"River: 5♣, 10♠, 3♣, Q♦ [2♣]",2025-04-19T04:41:59.294Z,174503771929400
"Turn: 5♣, 10♠, 3♣ [Q♦]",2025-04-19T04:41:55.268Z,174503771526800
"Flop:  [5♣, 10♠, 3♣]",2025-04-19T04:41:51.248Z,174503771124800
"""Beauch @ AkUyu8V7ep"" shows a J♦, 3♥.",2025-04-19T04:41:47.225Z,174503770722501
"""EF @ wBSnt8Zo0S"" shows a Q♠, J♣.",2025-04-19T04:41:47.225Z,174503770722500
"""EF @ wBSnt8Zo0S"" calls 213",2025-04-19T04:41:46.403Z,174503770640300
"""Beauch @ AkUyu8V7ep"" raises to 213 and go all in",2025-04-19T04:41:41.689Z,174503770168900
"""EF @ wBSnt8Zo0S"" posts a big blind of 20",2025-04-19T04:41:32.036Z,174503769203605
"""Beauch @ AkUyu8V7ep"" posts a small blind of 10",2025-04-19T04:41:32.036Z,174503769203604
"Player stacks: #1 ""EF @ wBSnt8Zo0S"" (1187) | #9 ""Beauch @ AkUyu8V7ep"" (213)",2025-04-19T04:41:32.036Z,174503769203601
"-- starting hand #134 (id: fuaqrcfdyzkq)  (No Limit Texas Hold'em) (dealer: ""Beauch @ AkUyu8V7ep"") --",2025-04-19T04:41:32.036Z,174503769203600
"-- ending hand #133 --",2025-04-19T04:41:29.114Z,174503768911402
"""EF @ wBSnt8Zo0S"" collected 40 from pot",2025-04-19T04:41:29.114Z,174503768911401
"Uncalled bet of 40 returned to ""EF @ wBSnt8Zo0S""",2025-04-19T04:41:29.114Z,174503768911400
"""Beauch @ AkUyu8V7ep"" folds",2025-04-19T04:41:28.232Z,174503768823200
"""EF @ wBSnt8Zo0S"" bets 40",2025-04-19T04:41:24.623Z,174503768462300
"""Beauch @ AkUyu8V7ep"" checks",2025-04-19T04:41:20.640Z,174503768064000
"Flop:  [2♦, A♦, 5♠]",2025-04-19T04:41:16.889Z,174503767688900
"""Beauch @ AkUyu8V7ep"" checks",2025-04-19T04:41:16.069Z,174503767606900
"""EF @ wBSnt8Zo0S"" calls 20",2025-04-19T04:41:14.652Z,174503767465200
"""Beauch @ AkUyu8V7ep"" posts a big blind of 20",2025-04-19T04:41:11.395Z,174503767139505
"""EF @ wBSnt8Zo0S"" posts a small blind of 10",2025-04-19T04:41:11.395Z,174503767139504
"Player stacks: #1 ""EF @ wBSnt8Zo0S"" (1167) | #9 ""Beauch @ AkUyu8V7ep"" (233)",2025-04-19T04:41:11.395Z,174503767139501
"-- starting hand #133 (id: b8vtgnfjbkb2)  (No Limit Texas Hold'em) (dealer: ""EF @ wBSnt8Zo0S"") --",2025-04-19T04:41:11.395Z,174503767139500
"-- ending hand #132 --",2025-04-19T04:41:08.471Z,174503766847102
"""EF @ wBSnt8Zo0S"" collected 20 from pot",2025-04-19T04:41:08.471Z,174503766847101
"Uncalled bet of 10 returned to ""EF @ wBSnt8Zo0S""",2025-04-19T04:41:08.471Z,174503766847100
"""Beauch @ AkUyu8V7ep"" folds",2025-04-19T04:41:07.622Z,174503766762200
"""EF @ wBSnt8Zo0S"" posts a big blind of 20",2025-04-19T04:40:58.628Z,174503765862805
"""Beauch @ AkUyu8V7ep"" posts a small blind of 10",2025-04-19T04:40:58.628Z,174503765862804
"Player stacks: #1 ""EF @ wBSnt8Zo0S"" (1157) | #9 ""Beauch @ AkUyu8V7ep"" (243)",2025-04-19T04:40:58.628Z,174503765862801
"-- starting hand #132 (id: ua0djnaghjls)  (No Limit Texas Hold'em) (dealer: ""Beauch @ AkUyu8V7ep"") --",2025-04-19T04:40:58.628Z,174503765862800
"-- ending hand #131 --",2025-04-19T04:40:55.705Z,174503765570502
"""EF @ wBSnt8Zo0S"" collected 40 from pot",2025-04-19T04:40:55.705Z,174503765570501
"Uncalled bet of 20 returned to ""EF @ wBSnt8Zo0S""",2025-04-19T04:40:55.705Z,174503765570500
"""Beauch @ AkUyu8V7ep"" folds",2025-04-19T04:40:54.896Z,174503765489600
"""EF @ wBSnt8Zo0S"" bets 20",2025-04-19T04:40:49.404Z,174503764940400
"""Beauch @ AkUyu8V7ep"" checks",2025-04-19T04:40:47.163Z,174503764716300
"Flop:  [K♦, 3♥, 6♦]",2025-04-19T04:40:41.649Z,174503764164900
"""Beauch @ AkUyu8V7ep"" checks",2025-04-19T04:40:40.830Z,174503764083000
"""EF @ wBSnt8Zo0S"" calls 20",2025-04-19T04:40:35.848Z,174503763584800
"""Beauch @ AkUyu8V7ep"" posts a big blind of 20",2025-04-19T04:40:32.561Z,174503763256105
"""EF @ wBSnt8Zo0S"" posts a small blind of 10",2025-04-19T04:40:32.561Z,174503763256104
"Player stacks: #1 ""EF @ wBSnt8Zo0S"" (1137) | #9 ""Beauch @ AkUyu8V7ep"" (263)",2025-04-19T04:40:32.561Z,174503763256101
"-- starting hand #131 (id: ahkxawb3rcxl)  (No Limit Texas Hold'em) (dealer: ""EF @ wBSnt8Zo0S"") --",2025-04-19T04:40:32.561Z,174503763256100
"-- ending hand #130 --",2025-04-19T04:40:29.657Z,174503762965702
"""EF @ wBSnt8Zo0S"" collected 120 from pot",2025-04-19T04:40:29.657Z,174503762965701
"Uncalled bet of 80 returned to ""EF @ wBSnt8Zo0S""",2025-04-19T04:40:29.657Z,174503762965700
"""Beauch @ AkUyu8V7ep"" folds",2025-04-19T04:40:28.847Z,174503762884700
"""EF @ wBSnt8Zo0S"" bets 80",2025-04-19T04:40:16.283Z,174503761628300
"Flop:  [4♠, A♦, 7♥]",2025-04-19T04:40:08.590Z,174503760859000
"""Beauch @ AkUyu8V7ep"" calls 60",2025-04-19T04:40:07.783Z,174503760778300
"""EF @ wBSnt8Zo0S"" raises to 60",2025-04-19T04:40:05.684Z,174503760568400
"""Beauch @ AkUyu8V7ep"" calls 20",2025-04-19T04:40:00.866Z,174503760086600
"""EF @ wBSnt8Zo0S"" posts a big blind of 20",2025-04-19T04:39:56.962Z,174503759696205
"""Beauch @ AkUyu8V7ep"" posts a small blind of 10",2025-04-19T04:39:56.962Z,174503759696204
"Player stacks: #1 ""EF @ wBSnt8Zo0S"" (1077) | #9 ""Beauch @ AkUyu8V7ep"" (323)",2025-04-19T04:39:56.962Z,174503759696201
"-- starting hand #130 (id: 7cdnysxgmrnb)  (No Limit Texas Hold'em) (dealer: ""Beauch @ AkUyu8V7ep"") --",2025-04-19T04:39:56.962Z,174503759696200
"-- ending hand #129 --",2025-04-19T04:39:54.046Z,174503759404602
"""EF @ wBSnt8Zo0S"" collected 40 from pot",2025-04-19T04:39:54.046Z,174503759404601
"Uncalled bet of 40 returned to ""EF @ wBSnt8Zo0S""",2025-04-19T04:39:54.046Z,174503759404600
"""Beauch @ AkUyu8V7ep"" folds",2025-04-19T04:39:53.229Z,174503759322900
"""EF @ wBSnt8Zo0S"" bets 40",2025-04-19T04:39:46.103Z,174503758610300
"""Beauch @ AkUyu8V7ep"" checks",2025-04-19T04:39:42.185Z,174503758218500
"Flop:  [9♣, A♦, A♥]",2025-04-19T04:39:34.885Z,174503757488500
"""Beauch @ AkUyu8V7ep"" checks",2025-04-19T04:39:34.083Z,174503757408300
"""EF @ wBSnt8Zo0S"" calls 20",2025-04-19T04:39:33.132Z,174503757313200
"""Beauch @ AkUyu8V7ep"" posts a big blind of 20",2025-04-19T04:39:18.194Z,174503755819406
"""EF @ wBSnt8Zo0S"" posts a small blind of 10",2025-04-19T04:39:18.194Z,174503755819405
"Player stacks: #1 ""EF @ wBSnt8Zo0S"" (1057) | #9 ""Beauch @ AkUyu8V7ep"" (343)",2025-04-19T04:39:18.194Z,174503755819402
"-- starting hand #129 (id: s1sdsiqdt9gm)  (No Limit Texas Hold'em) (dealer: ""EF @ wBSnt8Zo0S"") --",2025-04-19T04:39:18.194Z,174503755819401
"The player ""Robbie @ oUUndIYjNo"" quits the game with a stack of 0.",2025-04-19T04:39:18.194Z,174503755819400
"-- ending hand #128 --",2025-04-19T04:39:12.192Z,174503755219201
"""EF @ wBSnt8Zo0S"" collected 194 from pot with Two Pair, A's & J's (combination: A♠, A♦, J♠, J♣, 9♦)",2025-04-19T04:39:12.192Z,174503755219200
"River: A♦, 9♦, J♣, 4♣ [8♦]",2025-04-19T04:39:08.178Z,174503754817800
"Turn: A♦, 9♦, J♣ [4♣]",2025-04-19T04:39:04.161Z,174503754416100
"""Robbie @ oUUndIYjNo"" shows a 5♣, J♦.",2025-04-19T04:39:00.140Z,174503754014001
"""EF @ wBSnt8Zo0S"" shows a J♠, A♠.",2025-04-19T04:39:00.140Z,174503754014000
"""EF @ wBSnt8Zo0S"" calls 57",2025-04-19T04:38:59.321Z,174503753932100
"""Robbie @ oUUndIYjNo"" raises to 57 and go all in",2025-04-19T04:38:57.280Z,174503753728000
"""EF @ wBSnt8Zo0S"" bets 40",2025-04-19T04:38:52.769Z,174503753276900
"Flop:  [A♦, 9♦, J♣]",2025-04-19T04:38:45.981Z,174503752598100
"""Robbie @ oUUndIYjNo"" calls 40",2025-04-19T04:38:45.164Z,174503752516400
"""EF @ wBSnt8Zo0S"" raises to 40",2025-04-19T04:38:39.659Z,174503751965900
"""Beauch @ AkUyu8V7ep"" folds",2025-04-19T04:38:36.591Z,174503751659100
"""Robbie @ oUUndIYjNo"" posts a big blind of 20",2025-04-19T04:38:26.510Z,174503750651006
"""EF @ wBSnt8Zo0S"" posts a small blind of 10",2025-04-19T04:38:26.510Z,174503750651005
"Player stacks: #1 ""EF @ wBSnt8Zo0S"" (960) | #6 ""Robbie @ oUUndIYjNo"" (97) | #9 ""Beauch @ AkUyu8V7ep"" (343)",2025-04-19T04:38:26.510Z,174503750651001
"-- starting hand #128 (id: ttjjxhraznlr)  (No Limit Texas Hold'em) (dealer: ""Beauch @ AkUyu8V7ep"") --",2025-04-19T04:38:26.510Z,174503750651000
"-- ending hand #127 --",2025-04-19T04:38:23.583Z,174503750358302
"""Robbie @ oUUndIYjNo"" collected 50 from pot",2025-04-19T04:38:23.583Z,174503750358301
"Uncalled bet of 47 returned to ""Robbie @ oUUndIYjNo""",2025-04-19T04:38:23.583Z,174503750358300
"""EF @ wBSnt8Zo0S"" folds",2025-04-19T04:38:22.708Z,174503750270800
"""Robbie @ oUUndIYjNo"" bets 47 and go all in",2025-04-19T04:38:14.502Z,174503749450200
"""EF @ wBSnt8Zo0S"" checks",2025-04-19T04:38:09.048Z,174503748904800
"Flop:  [K♣, 10♥, 9♠]",2025-04-19T04:38:05.435Z,174503748543500
"""EF @ wBSnt8Zo0S"" checks",2025-04-19T04:38:04.614Z,174503748461400
"""Beauch @ AkUyu8V7ep"" folds",2025-04-19T04:38:02.807Z,174503748280700
"""Robbie @ oUUndIYjNo"" calls 20",2025-04-19T04:37:58.223Z,174503747822300
"""EF @ wBSnt8Zo0S"" posts a big blind of 20",2025-04-19T04:37:53.723Z,174503747372306
"""Beauch @ AkUyu8V7ep"" posts a small blind of 10",2025-04-19T04:37:53.723Z,174503747372305
"Player stacks: #1 ""EF @ wBSnt8Zo0S"" (980) | #6 ""Robbie @ oUUndIYjNo"" (67) | #9 ""Beauch @ AkUyu8V7ep"" (353)",2025-04-19T04:37:53.723Z,174503747372301
"-- starting hand #127 (id: g8wzwftzmgvy)  (No Limit Texas Hold'em) (dealer: ""Robbie @ oUUndIYjNo"") --",2025-04-19T04:37:53.723Z,174503747372300
"-- ending hand #126 --",2025-04-19T04:37:50.805Z,174503747080502
"""Beauch @ AkUyu8V7ep"" collected 40 from pot",2025-04-19T04:37:50.805Z,174503747080501
"Uncalled bet of 20 returned to ""Beauch @ AkUyu8V7ep""",2025-04-19T04:37:50.805Z,174503747080500
"""Robbie @ oUUndIYjNo"" folds",2025-04-19T04:37:49.993Z,174503746999300
"""Beauch @ AkUyu8V7ep"" bets 20",2025-04-19T04:37:48.233Z,174503746823300
"""Robbie @ oUUndIYjNo"" checks",2025-04-19T04:37:45.876Z,174503746587600
"Turn: A♠, 7♥, K♦ [5♠]",2025-04-19T04:37:43.777Z,174503746377700
"""Beauch @ AkUyu8V7ep"" checks",2025-04-19T04:37:42.922Z,174503746292200
"""Robbie @ oUUndIYjNo"" checks",2025-04-19T04:37:40.671Z,174503746067100
"Flop:  [A♠, 7♥, K♦]",2025-04-19T04:37:36.471Z,174503745647100
"""Beauch @ AkUyu8V7ep"" checks",2025-04-19T04:37:35.648Z,174503745564800
"""Robbie @ oUUndIYjNo"" calls 20",2025-04-19T04:37:31.431Z,174503745143100
"""EF @ wBSnt8Zo0S"" folds",2025-04-19T04:37:29.047Z,174503744904700
"""Beauch @ AkUyu8V7ep"" posts a big blind of 20",2025-04-19T04:37:24.449Z,174503744444906
"""Robbie @ oUUndIYjNo"" posts a small blind of 10",2025-04-19T04:37:24.449Z,174503744444905
"Player stacks: #1 ""EF @ wBSnt8Zo0S"" (980) | #6 ""Robbie @ oUUndIYjNo"" (87) | #9 ""Beauch @ AkUyu8V7ep"" (333)",2025-04-19T04:37:24.449Z,174503744444901
"-- starting hand #126 (id: kq03srsxnmnf)  (No Limit Texas Hold'em) (dealer: ""EF @ wBSnt8Zo0S"") --",2025-04-19T04:37:24.449Z,174503744444900
"-- ending hand #125 --",2025-04-19T04:37:21.525Z,174503744152502
"""EF @ wBSnt8Zo0S"" collected 80 from pot",2025-04-19T04:37:21.525Z,174503744152501
"Uncalled bet of 40 returned to ""EF @ wBSnt8Zo0S""",2025-04-19T04:37:21.525Z,174503744152500
"""Robbie @ oUUndIYjNo"" folds",2025-04-19T04:37:20.686Z,174503744068600
"""EF @ wBSnt8Zo0S"" bets 40",2025-04-19T04:37:19.035Z,174503743903500
"Flop:  [9♣, A♥, 3♠]",2025-04-19T04:37:13.568Z,174503743356800
"""Robbie @ oUUndIYjNo"" calls 40",2025-04-19T04:37:12.750Z,174503743275000
"""EF @ wBSnt8Zo0S"" raises to 40",2025-04-19T04:37:10.393Z,174503743039300
"""Beauch @ AkUyu8V7ep"" folds",2025-04-19T04:37:06.721Z,174503742672100
"""Robbie @ oUUndIYjNo"" posts a big blind of 20",2025-04-19T04:37:01.842Z,174503742184206
"""EF @ wBSnt8Zo0S"" posts a small blind of 10",2025-04-19T04:37:01.842Z,174503742184205
"Player stacks: #1 ""EF @ wBSnt8Zo0S"" (940) | #6 ""Robbie @ oUUndIYjNo"" (127) | #9 ""Beauch @ AkUyu8V7ep"" (333)",2025-04-19T04:37:01.842Z,174503742184201
"-- starting hand #125 (id: 1kh8qkmg5oja)  (No Limit Texas Hold'em) (dealer: ""Beauch @ AkUyu8V7ep"") --",2025-04-19T04:37:01.842Z,174503742184200
"-- ending hand #124 --",2025-04-19T04:36:55.761Z,174503741576104
"""Robbie @ oUUndIYjNo"" collected 25 from pot with Straight, 8 High (combination: 8♣, 7♣, 6♠, 5♣, 4♠)",2025-04-19T04:36:55.761Z,174503741576103
"""Robbie @ oUUndIYjNo"" shows a Q♦, 3♣.",2025-04-19T04:36:55.761Z,174503741576102
"""EF @ wBSnt8Zo0S"" collected 25 from pot with Straight, 8 High (combination: 8♣, 7♣, 6♣, 5♣, 4♠)",2025-04-19T04:36:55.761Z,174503741576101
"""EF @ wBSnt8Zo0S"" shows a 6♣, 3♦.",2025-04-19T04:36:55.761Z,174503741576100
"""Robbie @ oUUndIYjNo"" checks",2025-04-19T04:36:54.911Z,174503741491100
"""EF @ wBSnt8Zo0S"" checks",2025-04-19T04:36:51.524Z,174503741152400
"River: 6♠, 7♣, 8♣, 5♣ [4♠]",2025-04-19T04:36:44.321Z,174503740432100
"""Robbie @ oUUndIYjNo"" checks",2025-04-19T04:36:43.487Z,174503740348700
"""EF @ wBSnt8Zo0S"" checks",2025-04-19T04:36:42.042Z,174503740204200
"Turn: 6♠, 7♣, 8♣ [5♣]",2025-04-19T04:36:38.776Z,174503739877600
"""Robbie @ oUUndIYjNo"" checks",2025-04-19T04:36:37.907Z,174503739790700
"""EF @ wBSnt8Zo0S"" checks",2025-04-19T04:36:36.498Z,174503739649800
"Flop:  [6♠, 7♣, 8♣]",2025-04-19T04:36:32.168Z,174503739216800
"""EF @ wBSnt8Zo0S"" checks",2025-04-19T04:36:31.344Z,174503739134400
"""Beauch @ AkUyu8V7ep"" folds",2025-04-19T04:36:28.248Z,174503738824800
"""Robbie @ oUUndIYjNo"" calls 20",2025-04-19T04:36:24.322Z,174503738432200
"""EF @ wBSnt8Zo0S"" posts a big blind of 20",2025-04-19T04:36:21.674Z,174503738167406
"""Beauch @ AkUyu8V7ep"" posts a small blind of 10",2025-04-19T04:36:21.674Z,174503738167405
"Player stacks: #1 ""EF @ wBSnt8Zo0S"" (935) | #6 ""Robbie @ oUUndIYjNo"" (122) | #9 ""Beauch @ AkUyu8V7ep"" (343)",2025-04-19T04:36:21.674Z,174503738167401
"-- starting hand #124 (id: ebqfdujbtxkl)  (No Limit Texas Hold'em) (dealer: ""Robbie @ oUUndIYjNo"") --",2025-04-19T04:36:21.674Z,174503738167400
"-- ending hand #123 --",2025-04-19T04:36:18.738Z,174503737873802
"""Robbie @ oUUndIYjNo"" collected 40 from pot",2025-04-19T04:36:18.738Z,174503737873801
"Uncalled bet of 20 returned to ""Robbie @ oUUndIYjNo""",2025-04-19T04:36:18.738Z,174503737873800
"""Beauch @ AkUyu8V7ep"" folds",2025-04-19T04:36:17.926Z,174503737792600
"""Robbie @ oUUndIYjNo"" bets 20",2025-04-19T04:36:14.562Z,174503737456200
"Flop:  [10♣, 3♠, J♥]",2025-04-19T04:36:07.892Z,174503736789200
"""Beauch @ AkUyu8V7ep"" checks",2025-04-19T04:36:07.064Z,174503736706400
"""Robbie @ oUUndIYjNo"" calls 20",2025-04-19T04:36:04.320Z,174503736432000
"""EF @ wBSnt8Zo0S"" folds",2025-04-19T04:35:58.706Z,174503735870600
"""Beauch @ AkUyu8V7ep"" posts a big blind of 20",2025-04-19T04:35:55.397Z,174503735539706
"""Robbie @ oUUndIYjNo"" posts a small blind of 10",2025-04-19T04:35:55.397Z,174503735539705
"Player stacks: #1 ""EF @ wBSnt8Zo0S"" (935) | #6 ""Robbie @ oUUndIYjNo"" (102) | #9 ""Beauch @ AkUyu8V7ep"" (363)",2025-04-19T04:35:55.397Z,174503735539701
"-- starting hand #123 (id: kualr2hltkip)  (No Limit Texas Hold'em) (dealer: ""EF @ wBSnt8Zo0S"") --",2025-04-19T04:35:55.397Z,174503735539700
"-- ending hand #122 --",2025-04-19T04:35:52.468Z,174503735246802
"""Robbie @ oUUndIYjNo"" collected 60 from pot",2025-04-19T04:35:52.468Z,174503735246801
"Uncalled bet of 42 returned to ""Robbie @ oUUndIYjNo""",2025-04-19T04:35:52.468Z,174503735246800
"""EF @ wBSnt8Zo0S"" folds",2025-04-19T04:35:51.640Z,174503735164000
"""Beauch @ AkUyu8V7ep"" folds",2025-04-19T04:35:49.734Z,174503734973400
"""Robbie @ oUUndIYjNo"" bets 42 and go all in",2025-04-19T04:35:46.805Z,174503734680500
"""EF @ wBSnt8Zo0S"" checks",2025-04-19T04:35:40.092Z,174503734009200
"Flop:  [J♣, 7♦, K♠]",2025-04-19T04:35:35.492Z,174503733549200
"""Robbie @ oUUndIYjNo"" checks",2025-04-19T04:35:34.684Z,174503733468400
"""EF @ wBSnt8Zo0S"" calls 20",2025-04-19T04:35:33.693Z,174503733369300
"""Beauch @ AkUyu8V7ep"" calls 20",2025-04-19T04:35:28.587Z,174503732858700
"""Robbie @ oUUndIYjNo"" posts a big blind of 20",2025-04-19T04:35:18.060Z,174503731806006
"""EF @ wBSnt8Zo0S"" posts a small blind of 10",2025-04-19T04:35:18.060Z,174503731806005
"Player stacks: #1 ""EF @ wBSnt8Zo0S"" (955) | #6 ""Robbie @ oUUndIYjNo"" (62) | #9 ""Beauch @ AkUyu8V7ep"" (383)",2025-04-19T04:35:18.060Z,174503731806001
"-- starting hand #122 (id: ehkfrlxbe0v0)  (No Limit Texas Hold'em) (dealer: ""Beauch @ AkUyu8V7ep"") --",2025-04-19T04:35:18.060Z,174503731806000
"-- ending hand #121 --",2025-04-19T04:35:15.108Z,174503731510802
"""Beauch @ AkUyu8V7ep"" collected 60 from pot",2025-04-19T04:35:15.108Z,174503731510801
"Uncalled bet of 84 returned to ""Beauch @ AkUyu8V7ep""",2025-04-19T04:35:15.108Z,174503731510800
"""Robbie @ oUUndIYjNo"" folds",2025-04-19T04:35:14.279Z,174503731427900
"""EF @ wBSnt8Zo0S"" folds",2025-04-19T04:34:57.567Z,174503729756700
"""Beauch @ AkUyu8V7ep"" raises to 104",2025-04-19T04:34:52.412Z,174503729241200
"""Robbie @ oUUndIYjNo"" calls 20",2025-04-19T04:34:42.453Z,174503728245300
"""EF @ wBSnt8Zo0S"" posts a big blind of 20",2025-04-19T04:34:38.356Z,174503727835606
"""Beauch @ AkUyu8V7ep"" posts a small blind of 10",2025-04-19T04:34:38.356Z,174503727835605
"Player stacks: #1 ""EF @ wBSnt8Zo0S"" (975) | #6 ""Robbie @ oUUndIYjNo"" (82) | #9 ""Beauch @ AkUyu8V7ep"" (343)",2025-04-19T04:34:38.356Z,174503727835601
"-- starting hand #121 (id: lbidusc7tq5x)  (No Limit Texas Hold'em) (dealer: ""Robbie @ oUUndIYjNo"") --",2025-04-19T04:34:38.356Z,174503727835600
"-- ending hand #120 --",2025-04-19T04:34:35.435Z,174503727543502
"""Beauch @ AkUyu8V7ep"" collected 40 from pot",2025-04-19T04:34:35.435Z,174503727543501
"Uncalled bet of 20 returned to ""Beauch @ AkUyu8V7ep""",2025-04-19T04:34:35.435Z,174503727543500
"""Robbie @ oUUndIYjNo"" folds",2025-04-19T04:34:34.604Z,174503727460400
"""Beauch @ AkUyu8V7ep"" bets 20",2025-04-19T04:34:32.527Z,174503727252700
"""Robbie @ oUUndIYjNo"" checks",2025-04-19T04:34:29.951Z,174503726995100
"Flop:  [A♥, 6♦, 10♦]",2025-04-19T04:34:26.727Z,174503726672700
"""Beauch @ AkUyu8V7ep"" checks",2025-04-19T04:34:25.884Z,174503726588400
"""Robbie @ oUUndIYjNo"" calls 20",2025-04-19T04:34:23.699Z,174503726369900
"""EF @ wBSnt8Zo0S"" folds",2025-04-19T04:34:18.191Z,174503725819100
"""Beauch @ AkUyu8V7ep"" posts a big blind of 20",2025-04-19T04:34:13.390Z,174503725339006
"""Robbie @ oUUndIYjNo"" posts a small blind of 10",2025-04-19T04:34:13.390Z,174503725339005
"Player stacks: #1 ""EF @ wBSnt8Zo0S"" (975) | #6 ""Robbie @ oUUndIYjNo"" (102) | #9 ""Beauch @ AkUyu8V7ep"" (323)",2025-04-19T04:34:13.390Z,174503725339001
"-- starting hand #120 (id: 88saw4bwjogm)  (No Limit Texas Hold'em) (dealer: ""EF @ wBSnt8Zo0S"") --",2025-04-19T04:34:13.390Z,174503725339000
"-- ending hand #119 --",2025-04-19T04:34:10.441Z,174503725044102
"""EF @ wBSnt8Zo0S"" collected 40 from pot",2025-04-19T04:34:10.441Z,174503725044101
"Uncalled bet of 20 returned to ""EF @ wBSnt8Zo0S""",2025-04-19T04:34:10.441Z,174503725044100
"""Robbie @ oUUndIYjNo"" folds",2025-04-19T04:34:09.614Z,174503724961400
"""EF @ wBSnt8Zo0S"" bets 20",2025-04-19T04:34:08.249Z,174503724824900
"Flop:  [J♥, A♠, 5♦]",2025-04-19T04:34:02.879Z,174503724287900
"""Robbie @ oUUndIYjNo"" checks",2025-04-19T04:34:02.070Z,174503724207000
"""EF @ wBSnt8Zo0S"" calls 20",2025-04-19T04:34:00.053Z,174503724005300
"""Beauch @ AkUyu8V7ep"" folds",2025-04-19T04:33:58.333Z,174503723833300
"""Robbie @ oUUndIYjNo"" posts a big blind of 20",2025-04-19T04:33:51.906Z,174503723190608
"""EF @ wBSnt8Zo0S"" posts a small blind of 10",2025-04-19T04:33:51.906Z,174503723190607
"Player stacks: #1 ""EF @ wBSnt8Zo0S"" (955) | #6 ""Robbie @ oUUndIYjNo"" (122) | #9 ""Beauch @ AkUyu8V7ep"" (323)",2025-04-19T04:33:51.906Z,174503723190603
"-- starting hand #119 (id: mnfs2oqe5ifg)  (No Limit Texas Hold'em) (dealer: ""Beauch @ AkUyu8V7ep"") --",2025-04-19T04:33:51.906Z,174503723190602
"The game's big blind was changed from 10 to 20.",2025-04-19T04:33:51.906Z,174503723190601
"The game's small blind was changed from 5 to 10.",2025-04-19T04:33:51.906Z,174503723190600
"-- ending hand #118 --",2025-04-19T04:33:48.987Z,174503722898702
"""Beauch @ AkUyu8V7ep"" collected 90 from pot",2025-04-19T04:33:48.987Z,174503722898701
"Uncalled bet of 65 returned to ""Beauch @ AkUyu8V7ep""",2025-04-19T04:33:48.987Z,174503722898700
"""Robbie @ oUUndIYjNo"" folds",2025-04-19T04:33:48.130Z,174503722813000
"""EF @ wBSnt8Zo0S"" folds",2025-04-19T04:33:44.800Z,174503722480000
"""Beauch @ AkUyu8V7ep"" bets 65",2025-04-19T04:33:41.459Z,174503722145900
"Turn: 10♠, 6♦, 9♠ [3♦]",2025-04-19T04:33:34.214Z,174503721421400
"""Robbie @ oUUndIYjNo"" checks",2025-04-19T04:33:33.391Z,174503721339100
"""EF @ wBSnt8Zo0S"" checks",2025-04-19T04:33:30.174Z,174503721017400
"""Beauch @ AkUyu8V7ep"" checks",2025-04-19T04:33:26.848Z,174503720684800
"Flop:  [10♠, 6♦, 9♠]",2025-04-19T04:33:21.203Z,174503720120300
"""Beauch @ AkUyu8V7ep"" calls 30",2025-04-19T04:33:20.398Z,174503720039800
"""Robbie @ oUUndIYjNo"" calls 30",2025-04-19T04:33:17.223Z,174503719722300
"""EF @ wBSnt8Zo0S"" raises to 30",2025-04-19T04:33:03.866Z,174503718386600
"""Beauch @ AkUyu8V7ep"" calls 10",2025-04-19T04:33:00.142Z,174503718014200
"""Robbie @ oUUndIYjNo"" calls 10",2025-04-19T04:32:57.264Z,174503717726400
"""EF @ wBSnt8Zo0S"" posts a big blind of 10",2025-04-19T04:32:54.852Z,174503717485206
"""Beauch @ AkUyu8V7ep"" posts a small blind of 5",2025-04-19T04:32:54.852Z,174503717485205
"Player stacks: #1 ""EF @ wBSnt8Zo0S"" (985) | #6 ""Robbie @ oUUndIYjNo"" (152) | #9 ""Beauch @ AkUyu8V7ep"" (263)",2025-04-19T04:32:54.852Z,174503717485201
"-- starting hand #118 (id: vesxloxhx8ru)  (No Limit Texas Hold'em) (dealer: ""Robbie @ oUUndIYjNo"") --",2025-04-19T04:32:54.852Z,174503717485200
"-- ending hand #117 --",2025-04-19T04:32:51.891Z,174503717189102
"""EF @ wBSnt8Zo0S"" collected 30 from pot",2025-04-19T04:32:51.891Z,174503717189101
"Uncalled bet of 30 returned to ""EF @ wBSnt8Zo0S""",2025-04-19T04:32:51.891Z,174503717189100
"""Beauch @ AkUyu8V7ep"" folds",2025-04-19T04:32:51.073Z,174503717107300
"""Robbie @ oUUndIYjNo"" folds",2025-04-19T04:32:46.234Z,174503716623400
"""EF @ wBSnt8Zo0S"" bets 30",2025-04-19T04:32:44.192Z,174503716419200
"""Beauch @ AkUyu8V7ep"" checks",2025-04-19T04:32:38.525Z,174503715852500
"""Robbie @ oUUndIYjNo"" checks",2025-04-19T04:32:35.261Z,174503715526100
"Flop:  [4♣, 8♦, 2♠]",2025-04-19T04:32:23.489Z,174503714348900
