entry,at,order
"The player ""Alec @ aog4WV3Wm5"" passed the room ownership to ""Evan @ TRK2Jfyrgt"".",2024-07-20T05:51:17.359Z,172145467735900
"The player ""Phil @ VLzOHDKkW1"" quits the game with a stack of 0.",2024-07-20T05:44:13.964Z,172145425396400
"-- ending hand #153 --",2024-07-20T05:44:07.960Z,172145424796003
"""Phil @ VLzOHDKkW1"" shows a K♠, J♦.",2024-07-20T05:44:07.960Z,172145424796002
"""Evan @ TRK2Jfyrgt"" collected 988 from pot with Three of a Kind, 2's (combination: 2♦, 2♠, 2♣, A♠, K♦)",2024-07-20T05:44:07.960Z,172145424796001
"""Evan @ TRK2Jfyrgt"" shows a 2♦, 2♠.",2024-07-20T05:44:07.960Z,172145424796000
"""Evan @ TRK2Jfyrgt"" calls 254",2024-07-20T05:44:07.135Z,172145424713500
"""Phil @ VLzOHDKkW1"" raises to 254 and go all in",2024-07-20T05:44:04.808Z,172145424480800
"""Evan @ TRK2Jfyrgt"" bets 200",2024-07-20T05:43:59.309Z,172145423930900
"River: 2♣, 10♣, A♠, 9♣ [K♦]",2024-07-20T05:43:52.003Z,172145423200300
"""Phil @ VLzOHDKkW1"" calls 40",2024-07-20T05:43:51.145Z,172145423114500
"""Evan @ TRK2Jfyrgt"" bets 40",2024-07-20T05:43:48.651Z,172145422865100
"Turn: 2♣, 10♣, A♠ [9♣]",2024-07-20T05:43:43.298Z,172145422329800
"""Phil @ VLzOHDKkW1"" calls 120",2024-07-20T05:43:42.464Z,172145422246400
"""Evan @ TRK2Jfyrgt"" bets 120",2024-07-20T05:43:37.057Z,172145421705700
"Flop:  [2♣, 10♣, A♠]",2024-07-20T05:43:27.183Z,172145420718300
"""Phil @ VLzOHDKkW1"" calls 80",2024-07-20T05:43:26.342Z,172145420634200
"""Evan @ TRK2Jfyrgt"" raises to 80",2024-07-20T05:43:23.008Z,172145420300800
"""Phil @ VLzOHDKkW1"" calls 40",2024-07-20T05:43:11.805Z,172145419180500
"""Evan @ TRK2Jfyrgt"" posts a big blind of 40",2024-07-20T05:43:08.950Z,172145418895005
"""Phil @ VLzOHDKkW1"" posts a small blind of 20",2024-07-20T05:43:08.950Z,172145418895004
"Player stacks: #4 ""Evan @ TRK2Jfyrgt"" (1708) | #7 ""Phil @ VLzOHDKkW1"" (494)",2024-07-20T05:43:08.950Z,172145418895001
"-- starting hand #153 (id: 3hhsjni3ueeb)  (No Limit Texas Hold'em) (dealer: ""Phil @ VLzOHDKkW1"") --",2024-07-20T05:43:08.950Z,172145418895000
"-- ending hand #152 --",2024-07-20T05:43:05.950Z,172145418595002
"""Phil @ VLzOHDKkW1"" collected 80 from pot",2024-07-20T05:43:05.950Z,172145418595001
"Uncalled bet of 120 returned to ""Phil @ VLzOHDKkW1""",2024-07-20T05:43:05.950Z,172145418595000
"""Evan @ TRK2Jfyrgt"" folds",2024-07-20T05:43:05.115Z,172145418511500
"""Phil @ VLzOHDKkW1"" raises to 160",2024-07-20T05:42:59.775Z,172145417977500
"""Evan @ TRK2Jfyrgt"" calls 40",2024-07-20T05:42:53.339Z,172145417333900
"""Phil @ VLzOHDKkW1"" posts a big blind of 40",2024-07-20T05:42:49.703Z,172145416970305
"""Evan @ TRK2Jfyrgt"" posts a small blind of 20",2024-07-20T05:42:49.703Z,172145416970304
"Player stacks: #4 ""Evan @ TRK2Jfyrgt"" (1748) | #7 ""Phil @ VLzOHDKkW1"" (454)",2024-07-20T05:42:49.703Z,172145416970301
"-- starting hand #152 (id: ouce2jqkdmlx)  (No Limit Texas Hold'em) (dealer: ""Evan @ TRK2Jfyrgt"") --",2024-07-20T05:42:49.703Z,172145416970300
"-- ending hand #151 --",2024-07-20T05:42:46.723Z,172145416672302
"""Phil @ VLzOHDKkW1"" collected 160 from pot",2024-07-20T05:42:46.723Z,172145416672301
"Uncalled bet of 40 returned to ""Phil @ VLzOHDKkW1""",2024-07-20T05:42:46.723Z,172145416672300
"""Evan @ TRK2Jfyrgt"" folds",2024-07-20T05:42:45.808Z,172145416580800
"""Phil @ VLzOHDKkW1"" bets 40",2024-07-20T05:42:40.391Z,172145416039100
"""Evan @ TRK2Jfyrgt"" checks",2024-07-20T05:42:38.100Z,172145415810000
"Turn: 9♠, 8♦, 3♦ [6♠]",2024-07-20T05:42:33.949Z,172145415394900
"""Phil @ VLzOHDKkW1"" checks",2024-07-20T05:42:33.130Z,172145415313000
"""Evan @ TRK2Jfyrgt"" checks",2024-07-20T05:42:30.266Z,172145415026600
"Flop:  [9♠, 8♦, 3♦]",2024-07-20T05:42:24.464Z,172145414446400
"""Phil @ VLzOHDKkW1"" calls 80",2024-07-20T05:42:23.589Z,172145414358900
"""Evan @ TRK2Jfyrgt"" raises to 80",2024-07-20T05:42:09.530Z,172145412953000
"""Phil @ VLzOHDKkW1"" calls 40",2024-07-20T05:42:02.549Z,172145412254900
"""Evan @ TRK2Jfyrgt"" posts a big blind of 40",2024-07-20T05:41:59.655Z,172145411965505
"""Phil @ VLzOHDKkW1"" posts a small blind of 20",2024-07-20T05:41:59.655Z,172145411965504
"Player stacks: #4 ""Evan @ TRK2Jfyrgt"" (1828) | #7 ""Phil @ VLzOHDKkW1"" (374)",2024-07-20T05:41:59.655Z,172145411965501
"-- starting hand #151 (id: vbfucdyjism7)  (No Limit Texas Hold'em) (dealer: ""Phil @ VLzOHDKkW1"") --",2024-07-20T05:41:59.655Z,172145411965500
"-- ending hand #150 --",2024-07-20T05:41:56.697Z,172145411669702
"""Phil @ VLzOHDKkW1"" collected 40 from pot",2024-07-20T05:41:56.697Z,172145411669701
"Uncalled bet of 20 returned to ""Phil @ VLzOHDKkW1""",2024-07-20T05:41:56.697Z,172145411669700
"""Evan @ TRK2Jfyrgt"" folds",2024-07-20T05:41:55.844Z,172145411584400
"""Phil @ VLzOHDKkW1"" posts a big blind of 40",2024-07-20T05:41:53.648Z,172145411364805
"""Evan @ TRK2Jfyrgt"" posts a small blind of 20",2024-07-20T05:41:53.648Z,172145411364804
"Player stacks: #4 ""Evan @ TRK2Jfyrgt"" (1848) | #7 ""Phil @ VLzOHDKkW1"" (354)",2024-07-20T05:41:53.648Z,172145411364801
"-- starting hand #150 (id: 5ahkfz34nyt3)  (No Limit Texas Hold'em) (dealer: ""Evan @ TRK2Jfyrgt"") --",2024-07-20T05:41:53.648Z,172145411364800
"-- ending hand #149 --",2024-07-20T05:41:50.698Z,172145411069802
"""Phil @ VLzOHDKkW1"" collected 80 from pot",2024-07-20T05:41:50.698Z,172145411069801
"Uncalled bet of 40 returned to ""Phil @ VLzOHDKkW1""",2024-07-20T05:41:50.698Z,172145411069800
"""Evan @ TRK2Jfyrgt"" folds",2024-07-20T05:41:49.893Z,172145410989300
"""Phil @ VLzOHDKkW1"" bets 40",2024-07-20T05:41:45.209Z,172145410520900
"""Evan @ TRK2Jfyrgt"" checks",2024-07-20T05:41:41.477Z,172145410147700
"River: 6♦, 9♦, 4♠, K♥ [8♠]",2024-07-20T05:41:35.469Z,172145409546900
"""Phil @ VLzOHDKkW1"" checks",2024-07-20T05:41:34.602Z,172145409460200
"""Evan @ TRK2Jfyrgt"" checks",2024-07-20T05:41:33.633Z,172145409363300
"Turn: 6♦, 9♦, 4♠ [K♥]",2024-07-20T05:41:25.650Z,172145408565000
"""Phil @ VLzOHDKkW1"" checks",2024-07-20T05:41:24.835Z,172145408483500
"""Evan @ TRK2Jfyrgt"" checks",2024-07-20T05:41:23.874Z,172145408387400
"Flop:  [6♦, 9♦, 4♠]",2024-07-20T05:41:15.634Z,172145407563400
"""Evan @ TRK2Jfyrgt"" checks",2024-07-20T05:41:14.703Z,172145407470300
"""Phil @ VLzOHDKkW1"" calls 40",2024-07-20T05:41:01.637Z,172145406163700
"""Evan @ TRK2Jfyrgt"" posts a big blind of 40",2024-07-20T05:40:57.173Z,172145405717305
"""Phil @ VLzOHDKkW1"" posts a small blind of 20",2024-07-20T05:40:57.173Z,172145405717304
"Player stacks: #4 ""Evan @ TRK2Jfyrgt"" (1888) | #7 ""Phil @ VLzOHDKkW1"" (314)",2024-07-20T05:40:57.173Z,172145405717301
"-- starting hand #149 (id: 8lobqgjoorcx)  (No Limit Texas Hold'em) (dealer: ""Phil @ VLzOHDKkW1"") --",2024-07-20T05:40:57.173Z,172145405717300
"-- ending hand #148 --",2024-07-20T05:40:54.185Z,172145405418502
"""Evan @ TRK2Jfyrgt"" collected 80 from pot",2024-07-20T05:40:54.185Z,172145405418501
"Uncalled bet of 40 returned to ""Evan @ TRK2Jfyrgt""",2024-07-20T05:40:54.185Z,172145405418500
"""Phil @ VLzOHDKkW1"" folds",2024-07-20T05:40:53.346Z,172145405334600
"""Evan @ TRK2Jfyrgt"" bets 40",2024-07-20T05:40:52.267Z,172145405226700
"""Phil @ VLzOHDKkW1"" checks",2024-07-20T05:40:48.499Z,172145404849900
"Flop:  [10♠, 3♣, 9♥]",2024-07-20T05:40:45.333Z,172145404533300
"""Phil @ VLzOHDKkW1"" checks",2024-07-20T05:40:44.462Z,172145404446200
"""Evan @ TRK2Jfyrgt"" calls 40",2024-07-20T05:40:43.451Z,172145404345100
"""Phil @ VLzOHDKkW1"" posts a big blind of 40",2024-07-20T05:40:38.107Z,172145403810705
"""Evan @ TRK2Jfyrgt"" posts a small blind of 20",2024-07-20T05:40:38.107Z,172145403810704
"Player stacks: #4 ""Evan @ TRK2Jfyrgt"" (1848) | #7 ""Phil @ VLzOHDKkW1"" (354)",2024-07-20T05:40:38.107Z,172145403810701
"-- starting hand #148 (id: lyopgspovd3t)  (No Limit Texas Hold'em) (dealer: ""Evan @ TRK2Jfyrgt"") --",2024-07-20T05:40:38.107Z,172145403810700
"-- ending hand #147 --",2024-07-20T05:40:32.097Z,172145403209701
"""Phil @ VLzOHDKkW1"" collected 354 from pot with Pair, K's (combination: K♣, K♥, J♠, 9♣, 8♥)",2024-07-20T05:40:32.097Z,172145403209700
"River: 8♥, 9♣, 5♠, K♥ [7♦]",2024-07-20T05:40:28.087Z,172145402808700
"Turn: 8♥, 9♣, 5♠ [K♥]",2024-07-20T05:40:24.077Z,172145402407700
"Flop:  [8♥, 9♣, 5♠]",2024-07-20T05:40:20.022Z,172145402002200
"""Phil @ VLzOHDKkW1"" shows a K♣, J♠.",2024-07-20T05:40:15.956Z,172145401595601
"""Evan @ TRK2Jfyrgt"" shows a 3♦, A♦.",2024-07-20T05:40:15.956Z,172145401595600
"""Evan @ TRK2Jfyrgt"" calls 177",2024-07-20T05:40:15.090Z,172145401509000
"""Phil @ VLzOHDKkW1"" raises to 177 and go all in",2024-07-20T05:40:11.421Z,172145401142100
"""Evan @ TRK2Jfyrgt"" posts a big blind of 40",2024-07-20T05:40:03.748Z,172145400374805
"""Phil @ VLzOHDKkW1"" posts a small blind of 20",2024-07-20T05:40:03.748Z,172145400374804
"Player stacks: #4 ""Evan @ TRK2Jfyrgt"" (2025) | #7 ""Phil @ VLzOHDKkW1"" (177)",2024-07-20T05:40:03.748Z,172145400374801
"-- starting hand #147 (id: vjrz9aswlsf5)  (No Limit Texas Hold'em) (dealer: ""Phil @ VLzOHDKkW1"") --",2024-07-20T05:40:03.748Z,172145400374800
"-- ending hand #146 --",2024-07-20T05:40:00.742Z,172145400074202
"""Phil @ VLzOHDKkW1"" collected 40 from pot",2024-07-20T05:40:00.742Z,172145400074201
"Uncalled bet of 20 returned to ""Phil @ VLzOHDKkW1""",2024-07-20T05:40:00.742Z,172145400074200
"""Evan @ TRK2Jfyrgt"" folds",2024-07-20T05:39:59.858Z,172145399985800
"""Phil @ VLzOHDKkW1"" posts a big blind of 40",2024-07-20T05:39:41.886Z,172145398188605
"""Evan @ TRK2Jfyrgt"" posts a small blind of 20",2024-07-20T05:39:41.886Z,172145398188604
"Player stacks: #4 ""Evan @ TRK2Jfyrgt"" (2045) | #7 ""Phil @ VLzOHDKkW1"" (157)",2024-07-20T05:39:41.886Z,172145398188601
"-- starting hand #146 (id: blmj2bdfphqx)  (No Limit Texas Hold'em) (dealer: ""Evan @ TRK2Jfyrgt"") --",2024-07-20T05:39:41.886Z,172145398188600
"-- ending hand #145 --",2024-07-20T05:39:38.926Z,172145397892602
"""Evan @ TRK2Jfyrgt"" collected 480 from pot",2024-07-20T05:39:38.926Z,172145397892601
"Uncalled bet of 157 returned to ""Evan @ TRK2Jfyrgt""",2024-07-20T05:39:38.926Z,172145397892600
"""Phil @ VLzOHDKkW1"" folds",2024-07-20T05:39:38.084Z,172145397808400
"""Evan @ TRK2Jfyrgt"" bets 157",2024-07-20T05:39:18.011Z,172145395801100
"River: 4♠, J♣, 9♥, 6♣ [K♠]",2024-07-20T05:39:06.925Z,172145394692500
"""Phil @ VLzOHDKkW1"" calls 40",2024-07-20T05:39:06.093Z,172145394609300
"""Evan @ TRK2Jfyrgt"" bets 40",2024-07-20T05:39:03.782Z,172145394378200
"Turn: 4♠, J♣, 9♥ [6♣]",2024-07-20T05:38:56.832Z,172145393683200
"""Phil @ VLzOHDKkW1"" calls 120",2024-07-20T05:38:55.992Z,172145393599200
"""Evan @ TRK2Jfyrgt"" bets 120",2024-07-20T05:38:47.114Z,172145392711400
"Flop:  [4♠, J♣, 9♥]",2024-07-20T05:38:38.802Z,172145391880200
"""Phil @ VLzOHDKkW1"" calls 80",2024-07-20T05:38:37.985Z,172145391798500
"""Evan @ TRK2Jfyrgt"" raises to 80",2024-07-20T05:38:35.234Z,172145391523400
"""Phil @ VLzOHDKkW1"" calls 40",2024-07-20T05:38:31.823Z,172145391182300
"""Evan @ TRK2Jfyrgt"" posts a big blind of 40",2024-07-20T05:38:25.285Z,172145390528505
"""Phil @ VLzOHDKkW1"" posts a small blind of 20",2024-07-20T05:38:25.285Z,172145390528504
"Player stacks: #4 ""Evan @ TRK2Jfyrgt"" (1805) | #7 ""Phil @ VLzOHDKkW1"" (397)",2024-07-20T05:38:25.285Z,172145390528501
"-- starting hand #145 (id: u5giivv05pby)  (No Limit Texas Hold'em) (dealer: ""Phil @ VLzOHDKkW1"") --",2024-07-20T05:38:25.285Z,172145390528500
"-- ending hand #144 --",2024-07-20T05:38:22.374Z,172145390237402
"""Phil @ VLzOHDKkW1"" collected 40 from pot",2024-07-20T05:38:22.374Z,172145390237401
"Uncalled bet of 20 returned to ""Phil @ VLzOHDKkW1""",2024-07-20T05:38:22.374Z,172145390237400
"""Evan @ TRK2Jfyrgt"" folds",2024-07-20T05:38:21.528Z,172145390152800
"""Phil @ VLzOHDKkW1"" posts a big blind of 40",2024-07-20T05:38:16.959Z,172145389695905
"""Evan @ TRK2Jfyrgt"" posts a small blind of 20",2024-07-20T05:38:16.959Z,172145389695904
"Player stacks: #4 ""Evan @ TRK2Jfyrgt"" (1825) | #7 ""Phil @ VLzOHDKkW1"" (377)",2024-07-20T05:38:16.959Z,172145389695901
"-- starting hand #144 (id: dhpfszxgqzw1)  (No Limit Texas Hold'em) (dealer: ""Evan @ TRK2Jfyrgt"") --",2024-07-20T05:38:16.959Z,172145389695900
"-- ending hand #143 --",2024-07-20T05:38:14.037Z,172145389403702
"""Phil @ VLzOHDKkW1"" collected 80 from pot",2024-07-20T05:38:14.037Z,172145389403701
"Uncalled bet of 297 returned to ""Phil @ VLzOHDKkW1""",2024-07-20T05:38:14.037Z,172145389403700
"""Evan @ TRK2Jfyrgt"" folds",2024-07-20T05:38:13.188Z,172145389318800
"""Phil @ VLzOHDKkW1"" bets 297 and go all in",2024-07-20T05:38:09.671Z,172145388967100
"""Evan @ TRK2Jfyrgt"" checks",2024-07-20T05:38:02.695Z,172145388269500
"Flop:  [9♦, 10♠, 5♠]",2024-07-20T05:37:56.978Z,172145387697800
"""Evan @ TRK2Jfyrgt"" checks",2024-07-20T05:37:56.106Z,172145387610600
"""Phil @ VLzOHDKkW1"" calls 40",2024-07-20T05:37:53.886Z,172145387388600
"""Evan @ TRK2Jfyrgt"" posts a big blind of 40",2024-07-20T05:37:51.459Z,172145387145905
"""Phil @ VLzOHDKkW1"" posts a small blind of 20",2024-07-20T05:37:51.459Z,172145387145904
"Player stacks: #4 ""Evan @ TRK2Jfyrgt"" (1865) | #7 ""Phil @ VLzOHDKkW1"" (337)",2024-07-20T05:37:51.459Z,172145387145901
"-- starting hand #143 (id: hipgfoyymxnn)  (No Limit Texas Hold'em) (dealer: ""Phil @ VLzOHDKkW1"") --",2024-07-20T05:37:51.459Z,172145387145900
"-- ending hand #142 --",2024-07-20T05:37:45.456Z,172145386545603
"""Phil @ VLzOHDKkW1"" shows a 3♣, 9♠.",2024-07-20T05:37:45.456Z,172145386545602
"""Evan @ TRK2Jfyrgt"" collected 80 from pot with Pair, 4's (combination: 4♠, 4♣, A♦, K♦, Q♥)",2024-07-20T05:37:45.456Z,172145386545601
"""Evan @ TRK2Jfyrgt"" shows a A♦, 5♣.",2024-07-20T05:37:45.456Z,172145386545600
"""Evan @ TRK2Jfyrgt"" checks",2024-07-20T05:37:44.647Z,172145386464700
"""Phil @ VLzOHDKkW1"" checks",2024-07-20T05:37:41.686Z,172145386168600
"River: J♣, 4♠, Q♥, K♦ [4♣]",2024-07-20T05:37:39.194Z,172145385919400
"""Evan @ TRK2Jfyrgt"" checks",2024-07-20T05:37:38.375Z,172145385837500
"""Phil @ VLzOHDKkW1"" checks",2024-07-20T05:37:35.528Z,172145385552800
"Turn: J♣, 4♠, Q♥ [K♦]",2024-07-20T05:37:34.394Z,172145385439400
"""Evan @ TRK2Jfyrgt"" checks",2024-07-20T05:37:33.575Z,172145385357500
"""Phil @ VLzOHDKkW1"" checks",2024-07-20T05:37:31.117Z,172145385111700
"Flop:  [J♣, 4♠, Q♥]",2024-07-20T05:37:27.445Z,172145384744500
"""Phil @ VLzOHDKkW1"" checks",2024-07-20T05:37:26.637Z,172145384663700
"""Evan @ TRK2Jfyrgt"" calls 40",2024-07-20T05:37:25.711Z,172145384571100
"""Phil @ VLzOHDKkW1"" posts a big blind of 40",2024-07-20T05:37:19.341Z,172145383934105
"""Evan @ TRK2Jfyrgt"" posts a small blind of 20",2024-07-20T05:37:19.341Z,172145383934104
"Player stacks: #4 ""Evan @ TRK2Jfyrgt"" (1825) | #7 ""Phil @ VLzOHDKkW1"" (377)",2024-07-20T05:37:19.341Z,172145383934101
"-- starting hand #142 (id: 9h8d0urho02a)  (No Limit Texas Hold'em) (dealer: ""Evan @ TRK2Jfyrgt"") --",2024-07-20T05:37:19.341Z,172145383934100
"-- ending hand #141 --",2024-07-20T05:37:16.387Z,172145383638702
"""Evan @ TRK2Jfyrgt"" collected 40 from pot",2024-07-20T05:37:16.387Z,172145383638701
"Uncalled bet of 20 returned to ""Evan @ TRK2Jfyrgt""",2024-07-20T05:37:16.387Z,172145383638700
"""Phil @ VLzOHDKkW1"" folds",2024-07-20T05:37:15.585Z,172145383558500
"""Evan @ TRK2Jfyrgt"" posts a big blind of 40",2024-07-20T05:37:11.435Z,172145383143505
"""Phil @ VLzOHDKkW1"" posts a small blind of 20",2024-07-20T05:37:11.435Z,172145383143504
"Player stacks: #4 ""Evan @ TRK2Jfyrgt"" (1805) | #7 ""Phil @ VLzOHDKkW1"" (397)",2024-07-20T05:37:11.435Z,172145383143501
"-- starting hand #141 (id: fmeyssacybrn)  (No Limit Texas Hold'em) (dealer: ""Phil @ VLzOHDKkW1"") --",2024-07-20T05:37:11.435Z,172145383143500
"-- ending hand #140 --",2024-07-20T05:37:05.433Z,172145382543303
"""Phil @ VLzOHDKkW1"" shows a 7♠, 10♠.",2024-07-20T05:37:05.433Z,172145382543302
"""Evan @ TRK2Jfyrgt"" collected 800 from pot with Straight, 7 High (combination: 7♥, 6♥, 5♥, 4♦, 3♦)",2024-07-20T05:37:05.433Z,172145382543301
"""Evan @ TRK2Jfyrgt"" shows a 4♦, A♦.",2024-07-20T05:37:05.433Z,172145382543300
"""Evan @ TRK2Jfyrgt"" calls 160",2024-07-20T05:37:04.561Z,172145382456100
"""Phil @ VLzOHDKkW1"" bets 160",2024-07-20T05:37:02.618Z,172145382261800
"River: 7♥, 6♥, 2♦, 3♦ [5♥]",2024-07-20T05:36:54.490Z,172145381449000
"""Evan @ TRK2Jfyrgt"" calls 120",2024-07-20T05:36:53.623Z,172145381362300
"""Phil @ VLzOHDKkW1"" bets 120",2024-07-20T05:36:51.147Z,172145381114700
"Turn: 7♥, 6♥, 2♦ [3♦]",2024-07-20T05:36:45.819Z,172145380581900
"""Evan @ TRK2Jfyrgt"" calls 40",2024-07-20T05:36:44.997Z,172145380499700
"""Phil @ VLzOHDKkW1"" bets 40",2024-07-20T05:36:38.821Z,172145379882100
"Flop:  [7♥, 6♥, 2♦]",2024-07-20T05:36:26.515Z,172145378651500
"""Phil @ VLzOHDKkW1"" calls 80",2024-07-20T05:36:25.698Z,172145378569800
"""Evan @ TRK2Jfyrgt"" raises to 80",2024-07-20T05:36:22.050Z,172145378205000
"""Phil @ VLzOHDKkW1"" posts a big blind of 40",2024-07-20T05:36:12.241Z,172145377224105
"""Evan @ TRK2Jfyrgt"" posts a small blind of 20",2024-07-20T05:36:12.241Z,172145377224104
"Player stacks: #4 ""Evan @ TRK2Jfyrgt"" (1405) | #7 ""Phil @ VLzOHDKkW1"" (797)",2024-07-20T05:36:12.241Z,172145377224101
"-- starting hand #140 (id: tgvgnnn1drqt)  (No Limit Texas Hold'em) (dealer: ""Evan @ TRK2Jfyrgt"") --",2024-07-20T05:36:12.241Z,172145377224100
"-- ending hand #139 --",2024-07-20T05:36:06.162Z,172145376616202
"""Evan @ TRK2Jfyrgt"" collected 1040 from pot with Flush, Jd High (combination: J♦, 6♦, 4♦, 3♦, 2♦)",2024-07-20T05:36:06.162Z,172145376616201
"""Evan @ TRK2Jfyrgt"" shows a 6♦, J♦.",2024-07-20T05:36:06.162Z,172145376616200
"""Phil @ VLzOHDKkW1"" calls 120",2024-07-20T05:36:05.349Z,172145376534900
"""Evan @ TRK2Jfyrgt"" bets 120",2024-07-20T05:36:02.621Z,172145376262100
"River: 4♦, 2♦, Q♣, 3♦ [6♥]",2024-07-20T05:35:52.016Z,172145375201600
"""Evan @ TRK2Jfyrgt"" calls 320",2024-07-20T05:35:51.178Z,172145375117800
"""Phil @ VLzOHDKkW1"" raises to 320",2024-07-20T05:35:48.383Z,172145374838300
"""Evan @ TRK2Jfyrgt"" bets 80",2024-07-20T05:35:42.219Z,172145374221900
"Turn: 4♦, 2♦, Q♣ [3♦]",2024-07-20T05:35:35.971Z,172145373597100
"""Phil @ VLzOHDKkW1"" calls 40",2024-07-20T05:35:35.120Z,172145373512000
"""Evan @ TRK2Jfyrgt"" bets 40",2024-07-20T05:35:31.701Z,172145373170100
"Flop:  [4♦, 2♦, Q♣]",2024-07-20T05:35:27.658Z,172145372765800
"""Evan @ TRK2Jfyrgt"" checks",2024-07-20T05:35:26.846Z,172145372684600
"""Phil @ VLzOHDKkW1"" calls 40",2024-07-20T05:35:24.215Z,172145372421500
"""Evan @ TRK2Jfyrgt"" posts a big blind of 40",2024-07-20T05:35:21.061Z,172145372106105
"""Phil @ VLzOHDKkW1"" posts a small blind of 20",2024-07-20T05:35:21.061Z,172145372106104
"Player stacks: #4 ""Evan @ TRK2Jfyrgt"" (885) | #7 ""Phil @ VLzOHDKkW1"" (1317)",2024-07-20T05:35:21.061Z,172145372106101
"-- starting hand #139 (id: 49mad1kn2sh7)  (No Limit Texas Hold'em) (dealer: ""Phil @ VLzOHDKkW1"") --",2024-07-20T05:35:21.061Z,172145372106100
"-- ending hand #138 --",2024-07-20T05:35:18.138Z,172145371813802
"""Phil @ VLzOHDKkW1"" collected 40 from pot",2024-07-20T05:35:18.138Z,172145371813801
"Uncalled bet of 20 returned to ""Phil @ VLzOHDKkW1""",2024-07-20T05:35:18.138Z,172145371813800
"""Evan @ TRK2Jfyrgt"" folds",2024-07-20T05:35:17.320Z,172145371732000
"""Phil @ VLzOHDKkW1"" posts a big blind of 40",2024-07-20T05:35:00.725Z,172145370072505
"""Evan @ TRK2Jfyrgt"" posts a small blind of 20",2024-07-20T05:35:00.725Z,172145370072504
"Player stacks: #4 ""Evan @ TRK2Jfyrgt"" (905) | #7 ""Phil @ VLzOHDKkW1"" (1297)",2024-07-20T05:35:00.725Z,172145370072501
"-- starting hand #138 (id: laoffhpoaugt)  (No Limit Texas Hold'em) (dealer: ""Evan @ TRK2Jfyrgt"") --",2024-07-20T05:35:00.725Z,172145370072500
"-- ending hand #137 --",2024-07-20T05:34:57.815Z,172145369781502
"""Evan @ TRK2Jfyrgt"" collected 80 from pot",2024-07-20T05:34:57.815Z,172145369781501
"Uncalled bet of 40 returned to ""Evan @ TRK2Jfyrgt""",2024-07-20T05:34:57.815Z,172145369781500
"""Phil @ VLzOHDKkW1"" folds",2024-07-20T05:34:57.005Z,172145369700500
"""Evan @ TRK2Jfyrgt"" raises to 80",2024-07-20T05:34:54.794Z,172145369479400
"""Phil @ VLzOHDKkW1"" calls 40",2024-07-20T05:34:51.315Z,172145369131500
"""Evan @ TRK2Jfyrgt"" posts a big blind of 40",2024-07-20T05:34:47.444Z,172145368744405
"""Phil @ VLzOHDKkW1"" posts a small blind of 20",2024-07-20T05:34:47.444Z,172145368744404
"Player stacks: #4 ""Evan @ TRK2Jfyrgt"" (865) | #7 ""Phil @ VLzOHDKkW1"" (1337)",2024-07-20T05:34:47.444Z,172145368744401
"-- starting hand #137 (id: sebuxlodn4m0)  (No Limit Texas Hold'em) (dealer: ""Phil @ VLzOHDKkW1"") --",2024-07-20T05:34:47.444Z,172145368744400
"-- ending hand #136 --",2024-07-20T05:34:44.494Z,172145368449402
"""Evan @ TRK2Jfyrgt"" collected 80 from pot",2024-07-20T05:34:44.494Z,172145368449401
"Uncalled bet of 40 returned to ""Evan @ TRK2Jfyrgt""",2024-07-20T05:34:44.494Z,172145368449400
"""Phil @ VLzOHDKkW1"" folds",2024-07-20T05:34:43.652Z,172145368365200
"""Evan @ TRK2Jfyrgt"" bets 40",2024-07-20T05:34:41.985Z,172145368198500
"""Phil @ VLzOHDKkW1"" checks",2024-07-20T05:34:38.283Z,172145367828300
"Turn: 2♥, 3♦, 6♦ [A♥]",2024-07-20T05:34:35.376Z,172145367537600
"""Evan @ TRK2Jfyrgt"" checks",2024-07-20T05:34:34.514Z,172145367451400
"""Phil @ VLzOHDKkW1"" checks",2024-07-20T05:34:31.982Z,172145367198200
"Flop:  [2♥, 3♦, 6♦]",2024-07-20T05:34:28.024Z,172145366802400
"""Phil @ VLzOHDKkW1"" checks",2024-07-20T05:34:27.188Z,172145366718800
"""Evan @ TRK2Jfyrgt"" calls 40",2024-07-20T05:34:25.143Z,172145366514300
"""Phil @ VLzOHDKkW1"" posts a big blind of 40",2024-07-20T05:34:19.496Z,172145365949605
"""Evan @ TRK2Jfyrgt"" posts a small blind of 20",2024-07-20T05:34:19.496Z,172145365949604
"Player stacks: #4 ""Evan @ TRK2Jfyrgt"" (825) | #7 ""Phil @ VLzOHDKkW1"" (1377)",2024-07-20T05:34:19.496Z,172145365949601
"-- starting hand #136 (id: lqotrho9nj1i)  (No Limit Texas Hold'em) (dealer: ""Evan @ TRK2Jfyrgt"") --",2024-07-20T05:34:19.496Z,172145365949600
"-- ending hand #135 --",2024-07-20T05:34:16.588Z,172145365658802
"""Phil @ VLzOHDKkW1"" collected 160 from pot",2024-07-20T05:34:16.588Z,172145365658801
"Uncalled bet of 160 returned to ""Phil @ VLzOHDKkW1""",2024-07-20T05:34:16.588Z,172145365658800
"""Evan @ TRK2Jfyrgt"" folds",2024-07-20T05:34:15.762Z,172145365576200
"""Phil @ VLzOHDKkW1"" bets 160",2024-07-20T05:34:13.022Z,172145365302200
"""Evan @ TRK2Jfyrgt"" checks",2024-07-20T05:34:05.984Z,172145364598400
