entry,at,order
"Player stacks: #2 ""Drew @ c6VLJOIM-D"" (136) | #3 ""EF @ QqHuckh3WT"" (267) | #4 ""Apples @ qKB_RDizju"" (194) | #5 ""Robbie @ oUUndIYjNo"" (43) | #6 ""JPo @ RSha8flWIM"" (221) | #8 ""iain @ awcWMUmPGG"" (688) | #9 ""Phil @ VLzOHDKkW1"" (251)",2025-03-29T03:04:47.927Z,174321748792701
"-- starting hand #28 (id: fgt29fqrn0at)  (No Limit Texas Hold'em) (dealer: ""Apples @ qKB_RDizju"") --",2025-03-29T03:04:47.927Z,174321748792700
"-- ending hand #27 --",2025-03-29T03:04:44.971Z,174321748497102
"""Drew @ c6VLJOIM-D"" collected 28 from pot",2025-03-29T03:04:44.971Z,174321748497101
"Uncalled bet of 21 returned to ""Drew @ c6VLJOIM-D""",2025-03-29T03:04:44.971Z,174321748497100
"""JPo @ RSha8flWIM"" folds",2025-03-29T03:04:44.164Z,174321748416400
"""Robbie @ oUUndIYjNo"" folds",2025-03-29T03:04:36.424Z,174321747642400
"""Apples @ qKB_RDizju"" folds",2025-03-29T03:04:27.193Z,174321746719300
"""Drew @ c6VLJOIM-D"" raises to 25",2025-03-29T03:04:23.177Z,174321746317700
"""JPo @ RSha8flWIM"" calls 4",2025-03-29T03:04:11.144Z,174321745114400
"""Robbie @ oUUndIYjNo"" bets 4",2025-03-29T03:04:09.633Z,174321744963300
"""Apples @ qKB_RDizju"" checks",2025-03-29T03:04:05.408Z,174321744540800
"Flop:  [3♥, 9♦, 7♠]",2025-03-29T03:04:00.749Z,174321744074900
"""Robbie @ oUUndIYjNo"" checks",2025-03-29T03:03:59.905Z,174321743990500
"""Apples @ qKB_RDizju"" calls 4",2025-03-29T03:03:58.895Z,174321743889500
"""EF @ QqHuckh3WT"" folds",2025-03-29T03:03:56.236Z,174321743623600
"""Drew @ c6VLJOIM-D"" calls 4",2025-03-29T03:03:55.210Z,174321743521000
"""Phil @ VLzOHDKkW1"" folds",2025-03-29T03:03:52.437Z,174321743243700
"""iain @ awcWMUmPGG"" folds",2025-03-29T03:03:51.496Z,174321743149600
"""JPo @ RSha8flWIM"" calls 4",2025-03-29T03:03:30.642Z,174321741064200
"""Robbie @ oUUndIYjNo"" posts a big blind of 4",2025-03-29T03:03:27.333Z,174321740733310
"""Apples @ qKB_RDizju"" posts a small blind of 2",2025-03-29T03:03:27.333Z,174321740733309
"Your hand is Q♦, 8♠",2025-03-29T03:03:27.333Z,174321740733308
"Player stacks: #2 ""Drew @ c6VLJOIM-D"" (116) | #3 ""EF @ QqHuckh3WT"" (267) | #4 ""Apples @ qKB_RDizju"" (198) | #5 ""Robbie @ oUUndIYjNo"" (51) | #6 ""JPo @ RSha8flWIM"" (229) | #8 ""iain @ awcWMUmPGG"" (688) | #9 ""Phil @ VLzOHDKkW1"" (251)",2025-03-29T03:03:27.333Z,174321740733301
"-- starting hand #27 (id: 4seypagcs8mc)  (No Limit Texas Hold'em) (dealer: ""EF @ QqHuckh3WT"") --",2025-03-29T03:03:27.333Z,174321740733300
"-- ending hand #26 --",2025-03-29T03:03:24.420Z,174321740442002
"""EF @ QqHuckh3WT"" collected 16 from pot",2025-03-29T03:03:24.420Z,174321740442001
"Uncalled bet of 4 returned to ""EF @ QqHuckh3WT""",2025-03-29T03:03:24.420Z,174321740442000
"""iain @ awcWMUmPGG"" folds",2025-03-29T03:03:23.607Z,174321740360700
"""Robbie @ oUUndIYjNo"" folds",2025-03-29T03:03:22.668Z,174321740266800
"""Apples @ qKB_RDizju"" folds",2025-03-29T03:03:21.689Z,174321740168900
"""EF @ QqHuckh3WT"" bets 4",2025-03-29T03:03:18.250Z,174321739825000
"Turn: 5♠, 9♣, 7♠ [9♦]",2025-03-29T03:03:03.382Z,174321738338200
"""iain @ awcWMUmPGG"" checks",2025-03-29T03:03:02.523Z,174321738252300
"""Robbie @ oUUndIYjNo"" checks",2025-03-29T03:02:56.065Z,174321737606500
"""Apples @ qKB_RDizju"" checks",2025-03-29T03:02:55.087Z,174321737508700
"""EF @ QqHuckh3WT"" checks",2025-03-29T03:02:54.111Z,174321737411100
"Flop:  [5♠, 9♣, 7♠]",2025-03-29T03:02:47.468Z,174321736746800
"""Apples @ qKB_RDizju"" checks",2025-03-29T03:02:46.638Z,174321736663800
"""EF @ QqHuckh3WT"" calls 4",2025-03-29T03:02:42.722Z,174321736272200
"""Drew @ c6VLJOIM-D"" folds",2025-03-29T03:02:38.615Z,174321735861500
"""Phil @ VLzOHDKkW1"" folds",2025-03-29T03:02:29.018Z,174321734901800
"""iain @ awcWMUmPGG"" calls 4",2025-03-29T03:02:18.209Z,174321733820900
"""JPo @ RSha8flWIM"" folds",2025-03-29T03:02:11.812Z,174321733181200
"""Robbie @ oUUndIYjNo"" calls 4",2025-03-29T03:02:05.599Z,174321732559900
"""Apples @ qKB_RDizju"" posts a big blind of 4",2025-03-29T03:02:01.445Z,174321732144511
"""EF @ QqHuckh3WT"" posts a small blind of 2",2025-03-29T03:02:01.445Z,174321732144510
"Your hand is 8♠, 4♦",2025-03-29T03:02:01.445Z,174321732144509
"Player stacks: #2 ""Drew @ c6VLJOIM-D"" (116) | #3 ""EF @ QqHuckh3WT"" (255) | #4 ""Apples @ qKB_RDizju"" (202) | #5 ""Robbie @ oUUndIYjNo"" (55) | #6 ""JPo @ RSha8flWIM"" (229) | #8 ""iain @ awcWMUmPGG"" (692) | #9 ""Phil @ VLzOHDKkW1"" (251)",2025-03-29T03:02:01.445Z,174321732144502
"-- starting hand #26 (id: h4ki4mpgba7s)  (No Limit Texas Hold'em) (dealer: ""Drew @ c6VLJOIM-D"") --",2025-03-29T03:02:01.445Z,174321732144501
"The player ""Pete @ iFQNNyllBu"" quits the game with a stack of 0.",2025-03-29T03:02:01.445Z,174321732144500
"-- ending hand #25 --",2025-03-29T03:01:55.376Z,174321731537603
"""Pete @ iFQNNyllBu"" shows a Q♥, J♦.",2025-03-29T03:01:55.376Z,174321731537602
"""iain @ awcWMUmPGG"" collected 378 from pot with Three of a Kind, 6's (combination: 6♦, 6♥, 6♠, A♥, Q♣)",2025-03-29T03:01:55.376Z,174321731537601
"""iain @ awcWMUmPGG"" shows a A♥, 6♦.",2025-03-29T03:01:55.376Z,174321731537600
"""Pete @ iFQNNyllBu"" calls 25 and go all in",2025-03-29T03:01:54.556Z,174321731455600
"""iain @ awcWMUmPGG"" bets 25",2025-03-29T03:01:51.131Z,174321731113100
"""Pete @ iFQNNyllBu"" checks",2025-03-29T03:01:43.438Z,174321730343800
"River: Q♣, 4♦, 6♥, 6♠ [10♥]",2025-03-29T03:01:32.171Z,174321729217100
"""Pete @ iFQNNyllBu"" calls 125",2025-03-29T03:01:31.359Z,174321729135900
"""iain @ awcWMUmPGG"" raises to 125",2025-03-29T03:01:10.906Z,174321727090600
"""Pete @ iFQNNyllBu"" bets 25",2025-03-29T03:01:05.802Z,174321726580200
"Turn: Q♣, 4♦, 6♥ [6♠]",2025-03-29T03:00:54.281Z,174321725428100
"""Pete @ iFQNNyllBu"" calls 20",2025-03-29T03:00:53.427Z,174321725342700
"""Robbie @ oUUndIYjNo"" folds",2025-03-29T03:00:46.688Z,174321724668800
"""Phil @ VLzOHDKkW1"" folds",2025-03-29T03:00:45.712Z,174321724571200
"""iain @ awcWMUmPGG"" bets 20",2025-03-29T03:00:32.078Z,174321723207800
"""Pete @ iFQNNyllBu"" checks",2025-03-29T03:00:27.567Z,174321722756700
"""Robbie @ oUUndIYjNo"" checks",2025-03-29T03:00:23.861Z,174321722386100
"Flop:  [Q♣, 4♦, 6♥]",2025-03-29T03:00:17.226Z,174321721722600
"""iain @ awcWMUmPGG"" calls 8",2025-03-29T03:00:16.414Z,174321721641400
"""Pete @ iFQNNyllBu"" calls 8",2025-03-29T03:00:13.668Z,174321721366800
"""Robbie @ oUUndIYjNo"" calls 8",2025-03-29T03:00:09.078Z,174321720907800
"""EF @ QqHuckh3WT"" folds",2025-03-29T03:00:08.006Z,174321720800600
"""Drew @ c6VLJOIM-D"" folds",2025-03-29T03:00:01.066Z,174321720106600
"""Phil @ VLzOHDKkW1"" raises to 8",2025-03-29T02:59:40.232Z,174321718023200
"""iain @ awcWMUmPGG"" calls 4",2025-03-29T02:59:33.180Z,174321717318000
"""Pete @ iFQNNyllBu"" calls 4",2025-03-29T02:59:30.216Z,174321717021600
"""JPo @ RSha8flWIM"" folds",2025-03-29T02:59:25.873Z,174321716587300
"""Robbie @ oUUndIYjNo"" calls 4",2025-03-29T02:59:17.692Z,174321715769200
"""Apples @ qKB_RDizju"" folds",2025-03-29T02:59:16.734Z,174321715673400
"""EF @ QqHuckh3WT"" posts a big blind of 4",2025-03-29T02:59:09.720Z,174321714972011
"""Drew @ c6VLJOIM-D"" posts a small blind of 2",2025-03-29T02:59:09.720Z,174321714972010
"Your hand is A♣, K♣",2025-03-29T02:59:09.720Z,174321714972009
"Player stacks: #2 ""Drew @ c6VLJOIM-D"" (118) | #3 ""EF @ QqHuckh3WT"" (259) | #4 ""Apples @ qKB_RDizju"" (202) | #5 ""Robbie @ oUUndIYjNo"" (63) | #6 ""JPo @ RSha8flWIM"" (229) | #7 ""Pete @ iFQNNyllBu"" (178) | #8 ""iain @ awcWMUmPGG"" (492) | #9 ""Phil @ VLzOHDKkW1"" (259)",2025-03-29T02:59:09.720Z,174321714972001
"-- starting hand #25 (id: rwsdwrtx5sas)  (No Limit Texas Hold'em) (dealer: ""Phil @ VLzOHDKkW1"") --",2025-03-29T02:59:09.720Z,174321714972000
"-- ending hand #24 --",2025-03-29T02:59:03.645Z,174321714364502
"""Pete @ iFQNNyllBu"" collected 88 from pot with Two Pair, K's & 5's (combination: K♣, K♥, 5♥, 5♠, 10♦)",2025-03-29T02:59:03.645Z,174321714364501
"""Pete @ iFQNNyllBu"" shows a 7♦, K♣.",2025-03-29T02:59:03.645Z,174321714364500
"""Apples @ qKB_RDizju"" calls 24",2025-03-29T02:59:02.817Z,174321714281700
"""Phil @ VLzOHDKkW1"" folds",2025-03-29T02:58:46.814Z,174321712681400
"""Pete @ iFQNNyllBu"" raises to 24",2025-03-29T02:58:45.892Z,174321712589200
"""Apples @ qKB_RDizju"" bets 4",2025-03-29T02:58:32.125Z,174321711212500
"""Phil @ VLzOHDKkW1"" checks",2025-03-29T02:58:29.985Z,174321710998500
"River: 5♥, K♥, 5♠, 10♦ [2♥]",2025-03-29T02:58:22.564Z,174321710256400
"""Pete @ iFQNNyllBu"" checks",2025-03-29T02:58:21.732Z,174321710173200
"""Apples @ qKB_RDizju"" checks",2025-03-29T02:58:00.909Z,174321708090900
"""Phil @ VLzOHDKkW1"" checks",2025-03-29T02:57:58.692Z,174321707869200
"Turn: 5♥, K♥, 5♠ [10♦]",2025-03-29T02:57:52.882Z,174321707288200
"""Pete @ iFQNNyllBu"" calls 8",2025-03-29T02:57:52.069Z,174321707206900
"""Apples @ qKB_RDizju"" calls 8",2025-03-29T02:57:47.194Z,174321706719400
"""Phil @ VLzOHDKkW1"" bets 8",2025-03-29T02:57:45.250Z,174321706525000
"Flop:  [5♥, K♥, 5♠]",2025-03-29T02:57:31.888Z,174321705188800
"""Drew @ c6VLJOIM-D"" folds",2025-03-29T02:57:31.080Z,174321705108000
"""Phil @ VLzOHDKkW1"" calls 4",2025-03-29T02:57:30.164Z,174321705016400
"""iain @ awcWMUmPGG"" folds",2025-03-29T02:57:27.896Z,174321704789600
"""Pete @ iFQNNyllBu"" calls 4",2025-03-29T02:57:26.925Z,174321704692500
"""JPo @ RSha8flWIM"" folds",2025-03-29T02:57:20.934Z,174321704093400
"""Robbie @ oUUndIYjNo"" folds",2025-03-29T02:57:05.484Z,174321702548400
"""Apples @ qKB_RDizju"" calls 4",2025-03-29T02:56:51.994Z,174321701199400
"""EF @ QqHuckh3WT"" folds",2025-03-29T02:56:46.609Z,174321700660900
"""Drew @ c6VLJOIM-D"" posts a big blind of 4",2025-03-29T02:56:40.827Z,174321700082712
"""Phil @ VLzOHDKkW1"" posts a small blind of 2",2025-03-29T02:56:40.827Z,174321700082711
"Your hand is 8♣, Q♠",2025-03-29T02:56:40.827Z,174321700082710
"Player stacks: #2 ""Drew @ c6VLJOIM-D"" (122) | #3 ""EF @ QqHuckh3WT"" (259) | #4 ""Apples @ qKB_RDizju"" (238) | #5 ""Robbie @ oUUndIYjNo"" (63) | #6 ""JPo @ RSha8flWIM"" (229) | #7 ""Pete @ iFQNNyllBu"" (126) | #8 ""iain @ awcWMUmPGG"" (492) | #9 ""Phil @ VLzOHDKkW1"" (271)",2025-03-29T02:56:40.827Z,174321700082702
"-- starting hand #24 (id: eudqihmrqksc)  (No Limit Texas Hold'em) (dealer: ""iain @ awcWMUmPGG"") --",2025-03-29T02:56:40.827Z,174321700082701
"The player ""Alec @ cbQKhgQqXZ"" quits the game with a stack of 0.",2025-03-29T02:56:40.827Z,174321700082700
"-- ending hand #23 --",2025-03-29T02:56:34.811Z,174321699481102
"""Apples @ qKB_RDizju"" collected 8 from pot with Two Pair, J's & 2's (combination: J♦, J♥, 2♥, 2♠, A♣)",2025-03-29T02:56:34.811Z,174321699481101
"""Apples @ qKB_RDizju"" collected 32 from pot with Two Pair, J's & 2's (combination: J♦, J♥, 2♥, 2♠, A♣)",2025-03-29T02:56:34.811Z,174321699481100
"River: 2♥, J♥, 8♦, 2♠ [4♥]",2025-03-29T02:56:30.782Z,174321699078200
"""Alec @ cbQKhgQqXZ"" shows a 10♣, K♦.",2025-03-29T02:56:26.774Z,174321698677402
"""Apples @ qKB_RDizju"" shows a A♣, J♦.",2025-03-29T02:56:26.774Z,174321698677401
"Uncalled bet of 12 returned to ""Apples @ qKB_RDizju""",2025-03-29T02:56:26.774Z,174321698677400
"""Drew @ c6VLJOIM-D"" folds",2025-03-29T02:56:25.890Z,174321698589000
"""Apples @ qKB_RDizju"" bets 12",2025-03-29T02:56:22.069Z,174321698206900
"""Drew @ c6VLJOIM-D"" checks",2025-03-29T02:56:09.453Z,174321696945300
"Turn: 2♥, J♥, 8♦ [2♠]",2025-03-29T02:56:04.964Z,174321696496400
"""Drew @ c6VLJOIM-D"" calls 4",2025-03-29T02:56:04.156Z,174321696415600
"""Phil @ VLzOHDKkW1"" folds",2025-03-29T02:55:56.304Z,174321695630400
"""Robbie @ oUUndIYjNo"" folds",2025-03-29T02:55:47.070Z,174321694707000
"""Apples @ qKB_RDizju"" bets 4",2025-03-29T02:55:43.587Z,174321694358700
"""Drew @ c6VLJOIM-D"" checks",2025-03-29T02:55:37.022Z,174321693702200
"""Phil @ VLzOHDKkW1"" checks",2025-03-29T02:55:33.587Z,174321693358700
"Flop:  [2♥, J♥, 8♦]",2025-03-29T02:55:17.337Z,174321691733700
"""Phil @ VLzOHDKkW1"" calls 6",2025-03-29T02:55:16.524Z,174321691652400
"""iain @ awcWMUmPGG"" folds",2025-03-29T02:54:58.529Z,174321689852900
"""Pete @ iFQNNyllBu"" folds",2025-03-29T02:54:52.772Z,174321689277200
"""JPo @ RSha8flWIM"" folds",2025-03-29T02:54:48.361Z,174321688836100
"""Robbie @ oUUndIYjNo"" calls 6",2025-03-29T02:54:33.731Z,174321687373100
"""Apples @ qKB_RDizju"" calls 6",2025-03-29T02:54:18.853Z,174321685885300
"""EF @ QqHuckh3WT"" folds",2025-03-29T02:54:15.497Z,174321685549700
"""Drew @ c6VLJOIM-D"" calls 6",2025-03-29T02:54:14.419Z,174321685441900
"""Alec @ cbQKhgQqXZ"" raises to 6 and go all in",2025-03-29T02:54:02.390Z,174321684239000
"""Phil @ VLzOHDKkW1"" posts a big blind of 4",2025-03-29T02:53:54.078Z,174321683407812
"""iain @ awcWMUmPGG"" posts a small blind of 2",2025-03-29T02:53:54.078Z,174321683407811
"Your hand is 3♣, A♦",2025-03-29T02:53:54.078Z,174321683407809
"Player stacks: #2 ""Drew @ c6VLJOIM-D"" (132) | #3 ""EF @ QqHuckh3WT"" (259) | #4 ""Apples @ qKB_RDizju"" (208) | #5 ""Robbie @ oUUndIYjNo"" (69) | #6 ""JPo @ RSha8flWIM"" (229) | #7 ""Pete @ iFQNNyllBu"" (126) | #8 ""iain @ awcWMUmPGG"" (494) | #9 ""Phil @ VLzOHDKkW1"" (277) | #10 ""Alec @ cbQKhgQqXZ"" (6)",2025-03-29T02:53:54.078Z,174321683407801
"-- starting hand #23 (id: vwj0rr7mzo3q)  (No Limit Texas Hold'em) (dealer: ""Pete @ iFQNNyllBu"") --",2025-03-29T02:53:54.078Z,174321683407800
"-- ending hand #22 --",2025-03-29T02:53:48.065Z,174321682806502
"""Apples @ qKB_RDizju"" collected 110 from pot with Two Pair, A's & 9's (combination: A♣, A♦, 9♥, 9♠, 5♣)",2025-03-29T02:53:48.065Z,174321682806501
"""Apples @ qKB_RDizju"" shows a 2♥, A♣.",2025-03-29T02:53:48.065Z,174321682806500
"""Phil @ VLzOHDKkW1"" calls 4",2025-03-29T02:53:47.237Z,174321682723700
"""Apples @ qKB_RDizju"" bets 4",2025-03-29T02:53:43.817Z,174321682381700
"""Phil @ VLzOHDKkW1"" checks",2025-03-29T02:53:40.032Z,174321682003200
"River: 2♦, 9♥, A♦, 5♣ [9♠]",2025-03-29T02:53:33.983Z,174321681398300
"""Phil @ VLzOHDKkW1"" calls 24",2025-03-29T02:53:33.147Z,174321681314700
"""Apples @ qKB_RDizju"" raises to 24",2025-03-29T02:53:28.071Z,174321680807100
"""Phil @ VLzOHDKkW1"" bets 12",2025-03-29T02:53:20.827Z,174321680082700
"Turn: 2♦, 9♥, A♦ [5♣]",2025-03-29T02:53:13.744Z,174321679374400
"""Apples @ qKB_RDizju"" calls 12",2025-03-29T02:53:12.916Z,174321679291600
"""Phil @ VLzOHDKkW1"" bets 12",2025-03-29T02:53:10.029Z,174321679002900
"Flop:  [2♦, 9♥, A♦]",2025-03-29T02:53:04.882Z,174321678488200
"""iain @ awcWMUmPGG"" folds",2025-03-29T02:53:04.059Z,174321678405900
"""Pete @ iFQNNyllBu"" folds",2025-03-29T02:52:50.844Z,174321677084400
"""JPo @ RSha8flWIM"" folds",2025-03-29T02:52:48.458Z,174321676845800
"""Robbie @ oUUndIYjNo"" folds",2025-03-29T02:52:47.511Z,174321676751100
"""Apples @ qKB_RDizju"" calls 12",2025-03-29T02:52:46.526Z,174321676652600
"""EF @ QqHuckh3WT"" folds",2025-03-29T02:52:36.379Z,174321675637900
"""Drew @ c6VLJOIM-D"" folds",2025-03-29T02:52:35.410Z,174321675541000
"""Alec @ cbQKhgQqXZ"" folds",2025-03-29T02:52:31.998Z,174321675199800
"""Phil @ VLzOHDKkW1"" raises to 12",2025-03-29T02:52:31.072Z,174321675107200
"""iain @ awcWMUmPGG"" posts a big blind of 4",2025-03-29T02:52:14.657Z,174321673465713
"""Pete @ iFQNNyllBu"" posts a small blind of 2",2025-03-29T02:52:14.657Z,174321673465712
"Your hand is K♥, K♠",2025-03-29T02:52:14.657Z,174321673465710
"Player stacks: #2 ""Drew @ c6VLJOIM-D"" (132) | #3 ""EF @ QqHuckh3WT"" (259) | #4 ""Apples @ qKB_RDizju"" (150) | #5 ""Robbie @ oUUndIYjNo"" (69) | #6 ""JPo @ RSha8flWIM"" (229) | #7 ""Pete @ iFQNNyllBu"" (128) | #8 ""iain @ awcWMUmPGG"" (498) | #9 ""Phil @ VLzOHDKkW1"" (329) | #10 ""Alec @ cbQKhgQqXZ"" (6)",2025-03-29T02:52:14.657Z,174321673465702
"-- starting hand #22 (id: vgyidy0o2nzi)  (No Limit Texas Hold'em) (dealer: ""JPo @ RSha8flWIM"") --",2025-03-29T02:52:14.657Z,174321673465701
"The player ""Deth @ SjkXUR7rsy"" stand up with the stack of 200.",2025-03-29T02:52:14.657Z,174321673465700
"-- ending hand #21 --",2025-03-29T02:52:11.745Z,174321673174502
"""JPo @ RSha8flWIM"" collected 28 from pot",2025-03-29T02:52:11.745Z,174321673174501
"Uncalled bet of 12 returned to ""JPo @ RSha8flWIM""",2025-03-29T02:52:11.745Z,174321673174500
"""iain @ awcWMUmPGG"" folds",2025-03-29T02:52:10.921Z,174321673092100
"""JPo @ RSha8flWIM"" bets 12",2025-03-29T02:52:00.248Z,174321672024800
"Turn: Q♣, 10♠, 3♣ [K♦]",2025-03-29T02:51:51.275Z,174321671127500
"""Robbie @ oUUndIYjNo"" folds",2025-03-29T02:51:50.406Z,174321671040600
"""Phil @ VLzOHDKkW1"" folds",2025-03-29T02:51:47.656Z,174321670765600
"""iain @ awcWMUmPGG"" calls 4",2025-03-29T02:51:46.670Z,174321670667000
"""Pete @ iFQNNyllBu"" folds",2025-03-29T02:51:43.040Z,174321670304000
"""JPo @ RSha8flWIM"" bets 4",2025-03-29T02:51:37.050Z,174321669705000
"Flop:  [Q♣, 10♠, 3♣]",2025-03-29T02:51:28.692Z,174321668869200
"""Pete @ iFQNNyllBu"" checks",2025-03-29T02:51:27.876Z,174321668787600
"""JPo @ RSha8flWIM"" calls 4",2025-03-29T02:51:11.656Z,174321667165600
"""Robbie @ oUUndIYjNo"" calls 4",2025-03-29T02:51:09.408Z,174321666940800
"""Apples @ qKB_RDizju"" folds",2025-03-29T02:51:08.398Z,174321666839800
"""EF @ QqHuckh3WT"" folds",2025-03-29T02:51:07.452Z,174321666745200
"""Drew @ c6VLJOIM-D"" folds",2025-03-29T02:50:57.810Z,174321665781000
"""Deth @ SjkXUR7rsy"" folds",2025-03-29T02:50:53.126Z,174321665312600
"""Alec @ cbQKhgQqXZ"" folds",2025-03-29T02:50:32.263Z,174321663226300
"""Phil @ VLzOHDKkW1"" calls 4",2025-03-29T02:50:31.311Z,174321663131100
"""iain @ awcWMUmPGG"" calls 4",2025-03-29T02:50:19.686Z,174321661968600
"""Pete @ iFQNNyllBu"" posts a big blind of 4",2025-03-29T02:50:17.046Z,174321661704613
"""JPo @ RSha8flWIM"" posts a small blind of 2",2025-03-29T02:50:17.046Z,174321661704612
"Your hand is 9♥, 6♣",2025-03-29T02:50:17.046Z,174321661704610
"Player stacks: #1 ""Deth @ SjkXUR7rsy"" (200) | #2 ""Drew @ c6VLJOIM-D"" (132) | #3 ""EF @ QqHuckh3WT"" (259) | #4 ""Apples @ qKB_RDizju"" (150) | #5 ""Robbie @ oUUndIYjNo"" (73) | #6 ""JPo @ RSha8flWIM"" (209) | #7 ""Pete @ iFQNNyllBu"" (132) | #8 ""iain @ awcWMUmPGG"" (506) | #9 ""Phil @ VLzOHDKkW1"" (333) | #10 ""Alec @ cbQKhgQqXZ"" (6)",2025-03-29T02:50:17.046Z,174321661704601
"-- starting hand #21 (id: 0xm6wnnpibts)  (No Limit Texas Hold'em) (dealer: ""Robbie @ oUUndIYjNo"") --",2025-03-29T02:50:17.046Z,174321661704600
"-- ending hand #20 --",2025-03-29T02:50:14.141Z,174321661414102
"""Pete @ iFQNNyllBu"" collected 80 from pot",2025-03-29T02:50:14.141Z,174321661414101
"Uncalled bet of 52 returned to ""Pete @ iFQNNyllBu""",2025-03-29T02:50:14.141Z,174321661414100
"""Robbie @ oUUndIYjNo"" folds",2025-03-29T02:50:13.332Z,174321661333200
"""Apples @ qKB_RDizju"" folds",2025-03-29T02:50:10.275Z,174321661027500
"""Drew @ c6VLJOIM-D"" folds",2025-03-29T02:50:08.923Z,174321660892300
"""Alec @ cbQKhgQqXZ"" folds",2025-03-29T02:50:06.706Z,174321660670600
"""Pete @ iFQNNyllBu"" raises to 56 and go all in",2025-03-29T02:50:03.243Z,174321660324300
"""Robbie @ oUUndIYjNo"" bets 4",2025-03-29T02:49:55.035Z,174321659503500
"River: 6♥, 3♠, 10♦, 4♣ [K♦]",2025-03-29T02:49:51.181Z,174321659118100
"""Apples @ qKB_RDizju"" calls 4",2025-03-29T02:49:50.354Z,174321659035400
"""EF @ QqHuckh3WT"" folds",2025-03-29T02:49:48.089Z,174321658808900
"""Drew @ c6VLJOIM-D"" calls 4",2025-03-29T02:49:47.146Z,174321658714600
"""Alec @ cbQKhgQqXZ"" calls 4",2025-03-29T02:49:40.391Z,174321658039100
"""Pete @ iFQNNyllBu"" calls 4",2025-03-29T02:49:37.741Z,174321657774100
"""Robbie @ oUUndIYjNo"" bets 4",2025-03-29T02:49:24.240Z,174321656424000
"Turn: 6♥, 3♠, 10♦ [4♣]",2025-03-29T02:49:17.398Z,174321655739800
"""Apples @ qKB_RDizju"" calls 4",2025-03-29T02:49:16.568Z,174321655656800
"""EF @ QqHuckh3WT"" calls 4",2025-03-29T02:49:14.274Z,174321655427400
"""Drew @ c6VLJOIM-D"" calls 4",2025-03-29T02:49:12.410Z,174321655241000
"""Alec @ cbQKhgQqXZ"" calls 4",2025-03-29T02:49:07.411Z,174321654741100
"""Pete @ iFQNNyllBu"" calls 4",2025-03-29T02:49:04.376Z,174321654437600
"""JPo @ RSha8flWIM"" folds",2025-03-29T02:48:57.652Z,174321653765200
"""Robbie @ oUUndIYjNo"" bets 4",2025-03-29T02:48:51.732Z,174321653173200
"Flop:  [6♥, 3♠, 10♦]",2025-03-29T02:48:42.596Z,174321652259600
"""JPo @ RSha8flWIM"" checks",2025-03-29T02:48:41.771Z,174321652177100
"""Robbie @ oUUndIYjNo"" calls 4",2025-03-29T02:48:39.067Z,174321651906700
"""Apples @ qKB_RDizju"" calls 4",2025-03-29T02:48:38.074Z,174321651807400
"""EF @ QqHuckh3WT"" calls 4",2025-03-29T02:48:35.117Z,174321651511700
"""Drew @ c6VLJOIM-D"" calls 4",2025-03-29T02:48:34.108Z,174321651410800
"""Deth @ SjkXUR7rsy"" folds",2025-03-29T02:48:21.848Z,174321650184800
"""Alec @ cbQKhgQqXZ"" calls 4",2025-03-29T02:48:00.990Z,174321648099000
"""Phil @ VLzOHDKkW1"" folds",2025-03-29T02:47:58.711Z,174321647871100
"""iain @ awcWMUmPGG"" folds",2025-03-29T02:47:48.657Z,174321646865700
"""Pete @ iFQNNyllBu"" calls 4",2025-03-29T02:47:45.445Z,174321646544500
"""JPo @ RSha8flWIM"" posts a big blind of 4",2025-03-29T02:47:39.787Z,174321645978713
"""Robbie @ oUUndIYjNo"" posts a small blind of 2",2025-03-29T02:47:39.787Z,174321645978712
"Your hand is Q♣, 4♠",2025-03-29T02:47:39.787Z,174321645978710
"Player stacks: #1 ""Deth @ SjkXUR7rsy"" (200) | #2 ""Drew @ c6VLJOIM-D"" (144) | #3 ""EF @ QqHuckh3WT"" (267) | #4 ""Apples @ qKB_RDizju"" (162) | #5 ""Robbie @ oUUndIYjNo"" (89) | #6 ""JPo @ RSha8flWIM"" (213) | #7 ""Pete @ iFQNNyllBu"" (68) | #8 ""iain @ awcWMUmPGG"" (506) | #9 ""Phil @ VLzOHDKkW1"" (333) | #10 ""Alec @ cbQKhgQqXZ"" (18)",2025-03-29T02:47:39.787Z,174321645978701
"-- starting hand #20 (id: pnocjkry4wdh)  (No Limit Texas Hold'em) (dealer: ""Apples @ qKB_RDizju"") --",2025-03-29T02:47:39.787Z,174321645978700
"""Alec @ cbQKhgQqXZ"" shows a 5♠, Q♠.",2025-03-29T02:47:36.316Z,174321645631600
"-- ending hand #19 --",2025-03-29T02:47:33.265Z,174321645326502
"""Phil @ VLzOHDKkW1"" collected 84 from pot with Pair, Q's (combination: Q♣, Q♥, A♦, K♦, 8♣)",2025-03-29T02:47:33.265Z,174321645326501
"""Phil @ VLzOHDKkW1"" shows a K♦, Q♣.",2025-03-29T02:47:33.265Z,174321645326500
"""Alec @ cbQKhgQqXZ"" calls 16",2025-03-29T02:47:32.453Z,174321645245300
"""Phil @ VLzOHDKkW1"" bets 16",2025-03-29T02:47:26.209Z,174321644620900
"River: Q♥, 6♦, 4♠, 8♣ [A♦]",2025-03-29T02:47:12.562Z,174321643256200
