entry,at,order
"""Iain @ awcWMUmPGG"" checks",2024-06-23T05:01:35.515Z,171911889551500
"Flop:  [10♣, Q♥, 5♥]",2024-06-23T05:01:19.279Z,171911887927900
"""Iain @ awcWMUmPGG"" checks",2024-06-23T05:01:18.414Z,171911887841400
"""Jeremy @ mfMIPKwFQy"" calls 40",2024-06-23T05:01:15.134Z,171911887513400
"""Iain @ awcWMUmPGG"" posts a big blind of 40",2024-06-23T05:01:10.669Z,171911887066907
"""Jeremy @ mfMIPKwFQy"" posts a small blind of 20",2024-06-23T05:01:10.669Z,171911887066906
"Player stacks: #3 ""Jeremy @ mfMIPKwFQy"" (362) | #9 ""Iain @ awcWMUmPGG"" (1038)",2024-06-23T05:01:10.669Z,171911887066903
"-- starting hand #134 (id: xpumjwbqzpfv)  (No Limit Texas Hold'em) (dealer: ""Jeremy @ mfMIPKwFQy"") --",2024-06-23T05:01:10.669Z,171911887066902
"The game's big blind was changed from 20 to 40.",2024-06-23T05:01:10.669Z,171911887066901
"The game's small blind was changed from 10 to 20.",2024-06-23T05:01:10.669Z,171911887066900
"-- ending hand #133 --",2024-06-23T05:01:04.651Z,171911886465102
"""Jeremy @ mfMIPKwFQy"" collected 40 from pot with Pair, 4's (combination: 4♦, 4♣, A♥, 9♦, 6♥)",2024-06-23T05:01:04.651Z,171911886465101
"""Jeremy @ mfMIPKwFQy"" shows a 6♥, A♥.",2024-06-23T05:01:04.651Z,171911886465100
"""Iain @ awcWMUmPGG"" checks",2024-06-23T05:01:03.815Z,171911886381500
"""Jeremy @ mfMIPKwFQy"" checks",2024-06-23T05:01:02.720Z,171911886272000
"River: 5♦, 2♥, 4♦, 9♦ [4♣]",2024-06-23T05:00:58.883Z,171911885888300
"""Iain @ awcWMUmPGG"" checks",2024-06-23T05:00:58.064Z,171911885806400
"""Jeremy @ mfMIPKwFQy"" checks",2024-06-23T05:00:53.403Z,171911885340300
"Turn: 5♦, 2♥, 4♦ [9♦]",2024-06-23T05:00:49.870Z,171911884987000
"""Iain @ awcWMUmPGG"" checks",2024-06-23T05:00:48.997Z,171911884899700
"""Jeremy @ mfMIPKwFQy"" checks",2024-06-23T05:00:47.883Z,171911884788300
"Flop:  [5♦, 2♥, 4♦]",2024-06-23T05:00:40.856Z,171911884085600
"""Jeremy @ mfMIPKwFQy"" checks",2024-06-23T05:00:39.988Z,171911883998800
"""Iain @ awcWMUmPGG"" calls 20",2024-06-23T05:00:34.664Z,171911883466400
"""Jeremy @ mfMIPKwFQy"" posts a big blind of 20",2024-06-23T05:00:31.622Z,171911883162205
"""Iain @ awcWMUmPGG"" posts a small blind of 10",2024-06-23T05:00:31.622Z,171911883162204
"Player stacks: #3 ""Jeremy @ mfMIPKwFQy"" (342) | #9 ""Iain @ awcWMUmPGG"" (1058)",2024-06-23T05:00:31.622Z,171911883162201
"-- starting hand #133 (id: ttly20jykeaz)  (No Limit Texas Hold'em) (dealer: ""Iain @ awcWMUmPGG"") --",2024-06-23T05:00:31.622Z,171911883162200
"-- ending hand #132 --",2024-06-23T05:00:28.622Z,171911882862202
"""Iain @ awcWMUmPGG"" collected 20 from pot",2024-06-23T05:00:28.622Z,171911882862201
"Uncalled bet of 10 returned to ""Iain @ awcWMUmPGG""",2024-06-23T05:00:28.622Z,171911882862200
"""Jeremy @ mfMIPKwFQy"" folds",2024-06-23T05:00:27.783Z,171911882778300
"""Iain @ awcWMUmPGG"" posts a big blind of 20",2024-06-23T05:00:22.710Z,171911882271005
"""Jeremy @ mfMIPKwFQy"" posts a small blind of 10",2024-06-23T05:00:22.710Z,171911882271004
"Player stacks: #3 ""Jeremy @ mfMIPKwFQy"" (352) | #9 ""Iain @ awcWMUmPGG"" (1048)",2024-06-23T05:00:22.710Z,171911882271001
"-- starting hand #132 (id: dgnysyexw38i)  (No Limit Texas Hold'em) (dealer: ""Jeremy @ mfMIPKwFQy"") --",2024-06-23T05:00:22.710Z,171911882271000
"-- ending hand #131 --",2024-06-23T05:00:19.792Z,171911881979202
"""Iain @ awcWMUmPGG"" collected 40 from pot",2024-06-23T05:00:19.792Z,171911881979201
"Uncalled bet of 20 returned to ""Iain @ awcWMUmPGG""",2024-06-23T05:00:19.792Z,171911881979200
"""Jeremy @ mfMIPKwFQy"" folds",2024-06-23T05:00:18.952Z,171911881895200
"""Iain @ awcWMUmPGG"" bets 20",2024-06-23T05:00:16.530Z,171911881653000
"""Jeremy @ mfMIPKwFQy"" checks",2024-06-23T05:00:14.614Z,171911881461400
"Turn: 7♣, K♥, 8♠ [5♦]",2024-06-23T05:00:13.073Z,171911881307300
"""Iain @ awcWMUmPGG"" checks",2024-06-23T05:00:12.248Z,171911881224800
"""Jeremy @ mfMIPKwFQy"" checks",2024-06-23T05:00:08.076Z,171911880807600
"Flop:  [7♣, K♥, 8♠]",2024-06-23T05:00:03.494Z,171911880349400
"""Jeremy @ mfMIPKwFQy"" checks",2024-06-23T05:00:02.673Z,171911880267300
"""Iain @ awcWMUmPGG"" calls 20",2024-06-23T04:59:49.964Z,171911878996400
"""Jeremy @ mfMIPKwFQy"" posts a big blind of 20",2024-06-23T04:59:47.735Z,171911878773505
"""Iain @ awcWMUmPGG"" posts a small blind of 10",2024-06-23T04:59:47.735Z,171911878773504
"Player stacks: #3 ""Jeremy @ mfMIPKwFQy"" (372) | #9 ""Iain @ awcWMUmPGG"" (1028)",2024-06-23T04:59:47.735Z,171911878773501
"-- starting hand #131 (id: 1qp5veztwnvm)  (No Limit Texas Hold'em) (dealer: ""Iain @ awcWMUmPGG"") --",2024-06-23T04:59:47.735Z,171911878773500
"-- ending hand #130 --",2024-06-23T04:59:41.652Z,171911878165203
"""Iain @ awcWMUmPGG"" shows a K♥, 10♥.",2024-06-23T04:59:41.652Z,171911878165202
"""Jeremy @ mfMIPKwFQy"" collected 40 from pot with Three of a Kind, 8's (combination: 8♦, 8♣, 8♠, A♠, 9♠)",2024-06-23T04:59:41.652Z,171911878165201
"""Jeremy @ mfMIPKwFQy"" shows a A♠, 2♥.",2024-06-23T04:59:41.652Z,171911878165200
"""Jeremy @ mfMIPKwFQy"" checks",2024-06-23T04:59:40.831Z,171911878083100
"""Iain @ awcWMUmPGG"" checks",2024-06-23T04:59:38.097Z,171911877809700
"River: 9♠, 8♦, 8♣, 8♠ [4♥]",2024-06-23T04:59:34.760Z,171911877476000
"""Jeremy @ mfMIPKwFQy"" checks",2024-06-23T04:59:33.951Z,171911877395100
"""Iain @ awcWMUmPGG"" checks",2024-06-23T04:59:32.339Z,171911877233900
"Turn: 9♠, 8♦, 8♣ [8♠]",2024-06-23T04:59:29.031Z,171911876903100
"""Jeremy @ mfMIPKwFQy"" checks",2024-06-23T04:59:28.182Z,171911876818200
"""Iain @ awcWMUmPGG"" checks",2024-06-23T04:59:22.764Z,171911876276400
"Flop:  [9♠, 8♦, 8♣]",2024-06-23T04:59:19.630Z,171911875963000
"""Iain @ awcWMUmPGG"" checks",2024-06-23T04:59:18.798Z,171911875879800
"""Jeremy @ mfMIPKwFQy"" calls 20",2024-06-23T04:59:16.630Z,171911875663000
"""Iain @ awcWMUmPGG"" posts a big blind of 20",2024-06-23T04:59:14.058Z,171911875405805
"""Jeremy @ mfMIPKwFQy"" posts a small blind of 10",2024-06-23T04:59:14.058Z,171911875405804
"Player stacks: #3 ""Jeremy @ mfMIPKwFQy"" (352) | #9 ""Iain @ awcWMUmPGG"" (1048)",2024-06-23T04:59:14.058Z,171911875405801
"-- starting hand #130 (id: djd2gx2jmpco)  (No Limit Texas Hold'em) (dealer: ""Jeremy @ mfMIPKwFQy"") --",2024-06-23T04:59:14.058Z,171911875405800
"-- ending hand #129 --",2024-06-23T04:59:11.120Z,171911875112002
"""Jeremy @ mfMIPKwFQy"" collected 20 from pot",2024-06-23T04:59:11.120Z,171911875112001
"Uncalled bet of 10 returned to ""Jeremy @ mfMIPKwFQy""",2024-06-23T04:59:11.120Z,171911875112000
"""Iain @ awcWMUmPGG"" folds",2024-06-23T04:59:10.265Z,171911875026500
"""Jeremy @ mfMIPKwFQy"" posts a big blind of 20",2024-06-23T04:59:06.436Z,171911874643605
"""Iain @ awcWMUmPGG"" posts a small blind of 10",2024-06-23T04:59:06.436Z,171911874643604
"Player stacks: #3 ""Jeremy @ mfMIPKwFQy"" (342) | #9 ""Iain @ awcWMUmPGG"" (1058)",2024-06-23T04:59:06.436Z,171911874643601
"-- starting hand #129 (id: zc5m4azhyagl)  (No Limit Texas Hold'em) (dealer: ""Iain @ awcWMUmPGG"") --",2024-06-23T04:59:06.436Z,171911874643600
"-- ending hand #128 --",2024-06-23T04:59:03.490Z,171911874349002
"""Jeremy @ mfMIPKwFQy"" collected 40 from pot",2024-06-23T04:59:03.490Z,171911874349001
"Uncalled bet of 20 returned to ""Jeremy @ mfMIPKwFQy""",2024-06-23T04:59:03.490Z,171911874349000
"""Iain @ awcWMUmPGG"" folds",2024-06-23T04:59:02.664Z,171911874266400
"""Jeremy @ mfMIPKwFQy"" bets 20",2024-06-23T04:59:00.418Z,171911874041800
"""Iain @ awcWMUmPGG"" checks",2024-06-23T04:58:58.065Z,171911873806500
"Flop:  [4♠, 8♣, 8♠]",2024-06-23T04:58:53.789Z,171911873378900
"""Iain @ awcWMUmPGG"" checks",2024-06-23T04:58:52.964Z,171911873296400
"""Jeremy @ mfMIPKwFQy"" calls 20",2024-06-23T04:58:49.331Z,171911872933100
"""Iain @ awcWMUmPGG"" posts a big blind of 20",2024-06-23T04:58:39.486Z,171911871948606
"""Jeremy @ mfMIPKwFQy"" posts a small blind of 10",2024-06-23T04:58:39.486Z,171911871948605
"Player stacks: #3 ""Jeremy @ mfMIPKwFQy"" (322) | #9 ""Iain @ awcWMUmPGG"" (1078)",2024-06-23T04:58:39.486Z,171911871948602
"-- starting hand #128 (id: xlehapv6dm1l)  (No Limit Texas Hold'em) (dealer: ""Jeremy @ mfMIPKwFQy"") --",2024-06-23T04:58:39.486Z,171911871948601
"The player ""Robbie @ oUUndIYjNo"" quits the game with a stack of 0.",2024-06-23T04:58:39.486Z,171911871948600
"-- ending hand #127 --",2024-06-23T04:58:33.474Z,171911871347401
"""Jeremy @ mfMIPKwFQy"" collected 104 from pot with Pair, 10's (combination: 10♣, 10♥, A♣, 9♣, 8♦)",2024-06-23T04:58:33.474Z,171911871347400
"River: 4♥, 10♥, 8♦, 6♥ [9♣]",2024-06-23T04:58:29.464Z,171911870946400
"""Robbie @ oUUndIYjNo"" shows a J♥, 8♣.",2024-06-23T04:58:25.459Z,171911870545902
"""Jeremy @ mfMIPKwFQy"" shows a A♣, 10♣.",2024-06-23T04:58:25.459Z,171911870545901
"Uncalled bet of 18 returned to ""Jeremy @ mfMIPKwFQy""",2024-06-23T04:58:25.459Z,171911870545900
"""Robbie @ oUUndIYjNo"" calls 2 and go all in",2024-06-23T04:58:24.585Z,171911870458500
"""Jeremy @ mfMIPKwFQy"" bets 20",2024-06-23T04:58:16.996Z,171911869699600
"Turn: 4♥, 10♥, 8♦ [6♥]",2024-06-23T04:57:58.632Z,171911867863200
"""Iain @ awcWMUmPGG"" folds",2024-06-23T04:57:57.797Z,171911867779700
"""Robbie @ oUUndIYjNo"" calls 20",2024-06-23T04:57:48.227Z,171911866822700
"""Jeremy @ mfMIPKwFQy"" bets 20",2024-06-23T04:57:38.713Z,171911865871300
"Flop:  [4♥, 10♥, 8♦]",2024-06-23T04:57:33.172Z,171911865317200
"""Robbie @ oUUndIYjNo"" checks",2024-06-23T04:57:32.335Z,171911865233500
"""Jeremy @ mfMIPKwFQy"" calls 20",2024-06-23T04:57:31.353Z,171911865135300
"""Iain @ awcWMUmPGG"" calls 20",2024-06-23T04:57:30.515Z,171911865051500
"""Robbie @ oUUndIYjNo"" posts a big blind of 20",2024-06-23T04:57:26.640Z,171911864664006
"""Jeremy @ mfMIPKwFQy"" posts a small blind of 10",2024-06-23T04:57:26.640Z,171911864664005
"Player stacks: #3 ""Jeremy @ mfMIPKwFQy"" (260) | #4 ""Robbie @ oUUndIYjNo"" (42) | #9 ""Iain @ awcWMUmPGG"" (1098)",2024-06-23T04:57:26.640Z,171911864664001
"-- starting hand #127 (id: eoahfocratfq)  (No Limit Texas Hold'em) (dealer: ""Iain @ awcWMUmPGG"") --",2024-06-23T04:57:26.640Z,171911864664000
"""Jeremy @ mfMIPKwFQy"" shows a K♥, J♦.",2024-06-23T04:57:24.583Z,171911864458300
"-- ending hand #126 --",2024-06-23T04:57:23.035Z,171911864303502
"""Jeremy @ mfMIPKwFQy"" collected 40 from pot",2024-06-23T04:57:23.035Z,171911864303501
"Uncalled bet of 20 returned to ""Jeremy @ mfMIPKwFQy""",2024-06-23T04:57:23.035Z,171911864303500
"""Iain @ awcWMUmPGG"" folds",2024-06-23T04:57:22.149Z,171911864214900
"""Jeremy @ mfMIPKwFQy"" bets 20",2024-06-23T04:57:11.544Z,171911863154400
"""Iain @ awcWMUmPGG"" checks",2024-06-23T04:57:08.529Z,171911862852900
"River: A♥, 10♣, 7♥, 6♠ [Q♥]",2024-06-23T04:57:06.974Z,171911862697400
"""Jeremy @ mfMIPKwFQy"" checks",2024-06-23T04:57:06.149Z,171911862614900
"""Iain @ awcWMUmPGG"" checks",2024-06-23T04:57:04.899Z,171911862489900
"Turn: A♥, 10♣, 7♥ [6♠]",2024-06-23T04:57:02.260Z,171911862226000
"""Jeremy @ mfMIPKwFQy"" checks",2024-06-23T04:57:01.415Z,171911862141500
"""Iain @ awcWMUmPGG"" checks",2024-06-23T04:57:00.316Z,171911862031600
"Flop:  [A♥, 10♣, 7♥]",2024-06-23T04:56:56.602Z,171911861660200
"""Jeremy @ mfMIPKwFQy"" checks",2024-06-23T04:56:55.777Z,171911861577700
"""Iain @ awcWMUmPGG"" calls 20",2024-06-23T04:56:53.864Z,171911861386400
"""Robbie @ oUUndIYjNo"" folds",2024-06-23T04:56:45.877Z,171911860587700
"""Jeremy @ mfMIPKwFQy"" posts a big blind of 20",2024-06-23T04:56:43.104Z,171911860310406
"""Iain @ awcWMUmPGG"" posts a small blind of 10",2024-06-23T04:56:43.104Z,171911860310405
"Player stacks: #3 ""Jeremy @ mfMIPKwFQy"" (240) | #4 ""Robbie @ oUUndIYjNo"" (42) | #9 ""Iain @ awcWMUmPGG"" (1118)",2024-06-23T04:56:43.104Z,171911860310401
"-- starting hand #126 (id: 7lh3cst5lmkv)  (No Limit Texas Hold'em) (dealer: ""Robbie @ oUUndIYjNo"") --",2024-06-23T04:56:43.104Z,171911860310400
"-- ending hand #125 --",2024-06-23T04:56:37.093Z,171911859709303
"""Robbie @ oUUndIYjNo"" shows a 8♣, 10♥.",2024-06-23T04:56:37.093Z,171911859709302
"""Iain @ awcWMUmPGG"" collected 246 from pot with Pair, J's (combination: J♥, J♣, Q♦, 10♠, 5♣)",2024-06-23T04:56:37.093Z,171911859709301
"""Iain @ awcWMUmPGG"" shows a J♥, 5♣.",2024-06-23T04:56:37.093Z,171911859709300
"""Iain @ awcWMUmPGG"" calls 20",2024-06-23T04:56:36.263Z,171911859626300
"""Robbie @ oUUndIYjNo"" bets 20",2024-06-23T04:56:34.650Z,171911859465000
"River: 10♠, J♣, 4♦, Q♦ [3♥]",2024-06-23T04:56:30.384Z,171911859038400
"""Iain @ awcWMUmPGG"" calls 20",2024-06-23T04:56:29.463Z,171911858946300
"""Robbie @ oUUndIYjNo"" bets 20",2024-06-23T04:56:26.697Z,171911858669700
"Turn: 10♠, J♣, 4♦ [Q♦]",2024-06-23T04:56:12.141Z,171911857214100
"""Robbie @ oUUndIYjNo"" calls 53",2024-06-23T04:56:11.284Z,171911857128400
"""Jeremy @ mfMIPKwFQy"" folds",2024-06-23T04:56:05.862Z,171911856586200
"""Iain @ awcWMUmPGG"" raises to 53",2024-06-23T04:56:05.009Z,171911856500900
"""Robbie @ oUUndIYjNo"" bets 20",2024-06-23T04:55:53.603Z,171911855360300
"Flop:  [10♠, J♣, 4♦]",2024-06-23T04:55:48.361Z,171911854836100
"""Iain @ awcWMUmPGG"" checks",2024-06-23T04:55:47.546Z,171911854754600
"""Robbie @ oUUndIYjNo"" calls 20",2024-06-23T04:55:44.120Z,171911854412000
"""Jeremy @ mfMIPKwFQy"" calls 20",2024-06-23T04:55:43.159Z,171911854315900
"""Iain @ awcWMUmPGG"" posts a big blind of 20",2024-06-23T04:55:29.150Z,171911852915006
"""Robbie @ oUUndIYjNo"" posts a small blind of 10",2024-06-23T04:55:29.150Z,171911852915005
"Player stacks: #3 ""Jeremy @ mfMIPKwFQy"" (260) | #4 ""Robbie @ oUUndIYjNo"" (155) | #9 ""Iain @ awcWMUmPGG"" (985)",2024-06-23T04:55:29.150Z,171911852915001
"-- starting hand #125 (id: 8cf5avqgiukm)  (No Limit Texas Hold'em) (dealer: ""Jeremy @ mfMIPKwFQy"") --",2024-06-23T04:55:29.150Z,171911852915000
"-- ending hand #124 --",2024-06-23T04:55:26.177Z,171911852617702
"""Iain @ awcWMUmPGG"" collected 276 from pot",2024-06-23T04:55:26.177Z,171911852617701
"Uncalled bet of 24 returned to ""Iain @ awcWMUmPGG""",2024-06-23T04:55:26.177Z,171911852617700
"""Jeremy @ mfMIPKwFQy"" folds",2024-06-23T04:55:25.347Z,171911852534700
"""Iain @ awcWMUmPGG"" raises to 44",2024-06-23T04:55:04.439Z,171911850443900
"""Jeremy @ mfMIPKwFQy"" bets 20",2024-06-23T04:54:55.928Z,171911849592800
"River: J♥, A♣, Q♥, A♦ [6♠]",2024-06-23T04:54:43.017Z,171911848301700
"""Iain @ awcWMUmPGG"" calls 44",2024-06-23T04:54:42.131Z,171911848213100
"""Jeremy @ mfMIPKwFQy"" bets 44",2024-06-23T04:54:39.415Z,171911847941500
"Turn: J♥, A♣, Q♥ [A♦]",2024-06-23T04:54:22.973Z,171911846297300
"""Jeremy @ mfMIPKwFQy"" calls 44",2024-06-23T04:54:22.157Z,171911846215700
"""Iain @ awcWMUmPGG"" raises to 44",2024-06-23T04:54:18.220Z,171911845822000
"""Robbie @ oUUndIYjNo"" folds",2024-06-23T04:54:13.776Z,171911845377600
"""Jeremy @ mfMIPKwFQy"" bets 20",2024-06-23T04:54:10.075Z,171911845007500
"Flop:  [J♥, A♣, Q♥]",2024-06-23T04:54:05.598Z,171911844559800
"""Robbie @ oUUndIYjNo"" checks",2024-06-23T04:54:04.766Z,171911844476600
"""Jeremy @ mfMIPKwFQy"" calls 20",2024-06-23T04:54:03.073Z,171911844307300
"""Iain @ awcWMUmPGG"" calls 20",2024-06-23T04:53:58.273Z,171911843827300
"""Robbie @ oUUndIYjNo"" posts a big blind of 20",2024-06-23T04:53:55.773Z,171911843577306
"""Jeremy @ mfMIPKwFQy"" posts a small blind of 10",2024-06-23T04:53:55.773Z,171911843577305
"Player stacks: #3 ""Jeremy @ mfMIPKwFQy"" (388) | #4 ""Robbie @ oUUndIYjNo"" (175) | #9 ""Iain @ awcWMUmPGG"" (837)",2024-06-23T04:53:55.773Z,171911843577301
"-- starting hand #124 (id: 5f3lct2ttcp4)  (No Limit Texas Hold'em) (dealer: ""Iain @ awcWMUmPGG"") --",2024-06-23T04:53:55.773Z,171911843577300
"""Iain @ awcWMUmPGG"" shows a 2♠, 2♦.",2024-06-23T04:53:53.907Z,171911843390700
"-- ending hand #123 --",2024-06-23T04:53:52.166Z,171911843216602
"""Robbie @ oUUndIYjNo"" collected 60 from pot",2024-06-23T04:53:52.166Z,171911843216601
"Uncalled bet of 20 returned to ""Robbie @ oUUndIYjNo""",2024-06-23T04:53:52.166Z,171911843216600
"""Jeremy @ mfMIPKwFQy"" folds",2024-06-23T04:53:51.275Z,171911843127500
"""Iain @ awcWMUmPGG"" folds",2024-06-23T04:53:50.435Z,171911843043500
"""Robbie @ oUUndIYjNo"" bets 20",2024-06-23T04:53:35.545Z,171911841554500
"""Jeremy @ mfMIPKwFQy"" checks",2024-06-23T04:53:33.159Z,171911841315900
"""Iain @ awcWMUmPGG"" checks",2024-06-23T04:53:31.046Z,171911841104600
"Flop:  [3♥, 5♦, Q♦]",2024-06-23T04:53:27.849Z,171911840784900
"""Jeremy @ mfMIPKwFQy"" checks",2024-06-23T04:53:27.036Z,171911840703600
"""Iain @ awcWMUmPGG"" calls 20",2024-06-23T04:53:25.329Z,171911840532900
"""Robbie @ oUUndIYjNo"" calls 20",2024-06-23T04:53:23.455Z,171911840345500
"""Jeremy @ mfMIPKwFQy"" posts a big blind of 20",2024-06-23T04:53:19.112Z,171911839911206
"""Iain @ awcWMUmPGG"" posts a small blind of 10",2024-06-23T04:53:19.112Z,171911839911205
"Player stacks: #3 ""Jeremy @ mfMIPKwFQy"" (408) | #4 ""Robbie @ oUUndIYjNo"" (135) | #9 ""Iain @ awcWMUmPGG"" (857)",2024-06-23T04:53:19.112Z,171911839911201
"-- starting hand #123 (id: xeoveize4fsw)  (No Limit Texas Hold'em) (dealer: ""Robbie @ oUUndIYjNo"") --",2024-06-23T04:53:19.112Z,171911839911200
"-- ending hand #122 --",2024-06-23T04:53:16.192Z,171911839619202
"""Robbie @ oUUndIYjNo"" collected 40 from pot",2024-06-23T04:53:16.192Z,171911839619201
"Uncalled bet of 20 returned to ""Robbie @ oUUndIYjNo""",2024-06-23T04:53:16.192Z,171911839619200
"""Iain @ awcWMUmPGG"" folds",2024-06-23T04:53:15.313Z,171911839531300
"""Robbie @ oUUndIYjNo"" bets 20",2024-06-23T04:53:10.276Z,171911839027600
"Flop:  [8♥, A♦, 7♦]",2024-06-23T04:53:04.365Z,171911838436500
"""Iain @ awcWMUmPGG"" checks",2024-06-23T04:53:03.493Z,171911838349300
"""Robbie @ oUUndIYjNo"" calls 20",2024-06-23T04:53:02.569Z,171911838256900
"""Jeremy @ mfMIPKwFQy"" folds",2024-06-23T04:53:00.492Z,171911838049200
"""Iain @ awcWMUmPGG"" posts a big blind of 20",2024-06-23T04:52:57.553Z,171911837755306
"""Robbie @ oUUndIYjNo"" posts a small blind of 10",2024-06-23T04:52:57.553Z,171911837755305
"Player stacks: #3 ""Jeremy @ mfMIPKwFQy"" (408) | #4 ""Robbie @ oUUndIYjNo"" (115) | #9 ""Iain @ awcWMUmPGG"" (877)",2024-06-23T04:52:57.553Z,171911837755301
"-- starting hand #122 (id: o7gpiqbx2g6e)  (No Limit Texas Hold'em) (dealer: ""Jeremy @ mfMIPKwFQy"") --",2024-06-23T04:52:57.553Z,171911837755300
"-- ending hand #121 --",2024-06-23T04:52:54.552Z,171911837455202
"""Jeremy @ mfMIPKwFQy"" collected 60 from pot",2024-06-23T04:52:54.552Z,171911837455201
"Uncalled bet of 20 returned to ""Jeremy @ mfMIPKwFQy""",2024-06-23T04:52:54.552Z,171911837455200
"""Iain @ awcWMUmPGG"" folds",2024-06-23T04:52:53.629Z,171911837362900
"""Robbie @ oUUndIYjNo"" folds",2024-06-23T04:52:45.456Z,171911836545600
"""Jeremy @ mfMIPKwFQy"" bets 20",2024-06-23T04:52:43.421Z,171911836342100
"Flop:  [5♠, 9♣, 2♣]",2024-06-23T04:52:36.503Z,171911835650300
"""Robbie @ oUUndIYjNo"" checks",2024-06-23T04:52:35.688Z,171911835568800
"""Jeremy @ mfMIPKwFQy"" calls 20",2024-06-23T04:52:34.616Z,171911835461600
"""Iain @ awcWMUmPGG"" calls 20",2024-06-23T04:52:33.145Z,171911835314500
"""Robbie @ oUUndIYjNo"" posts a big blind of 20",2024-06-23T04:52:29.295Z,171911834929506
"""Jeremy @ mfMIPKwFQy"" posts a small blind of 10",2024-06-23T04:52:29.295Z,171911834929505
"Player stacks: #3 ""Jeremy @ mfMIPKwFQy"" (368) | #4 ""Robbie @ oUUndIYjNo"" (135) | #9 ""Iain @ awcWMUmPGG"" (897)",2024-06-23T04:52:29.295Z,171911834929501
"-- starting hand #121 (id: naorx4mejmtx)  (No Limit Texas Hold'em) (dealer: ""Iain @ awcWMUmPGG"") --",2024-06-23T04:52:29.295Z,171911834929500
"-- ending hand #120 --",2024-06-23T04:52:23.270Z,171911834327003
"""Iain @ awcWMUmPGG"" shows a 2♥, 5♥.",2024-06-23T04:52:23.270Z,171911834327002
"""Jeremy @ mfMIPKwFQy"" collected 40 from pot with A High (combination: A♣, K♣, J♥, 8♠, 6♠)",2024-06-23T04:52:23.270Z,171911834327001
"""Jeremy @ mfMIPKwFQy"" shows a A♣, 5♣.",2024-06-23T04:52:23.270Z,171911834327000
"""Jeremy @ mfMIPKwFQy"" checks",2024-06-23T04:52:22.421Z,171911834242100
"""Iain @ awcWMUmPGG"" checks",2024-06-23T04:52:20.861Z,171911834086100
"River: 8♠, 6♠, 3♦, J♥ [K♣]",2024-06-23T04:52:18.539Z,171911833853900
"""Jeremy @ mfMIPKwFQy"" checks",2024-06-23T04:52:17.729Z,171911833772900
"""Iain @ awcWMUmPGG"" checks",2024-06-23T04:52:15.380Z,171911833538000
"Turn: 8♠, 6♠, 3♦ [J♥]",2024-06-23T04:52:12.355Z,171911833235500
"""Jeremy @ mfMIPKwFQy"" checks",2024-06-23T04:52:11.536Z,171911833153600
"""Iain @ awcWMUmPGG"" checks",2024-06-23T04:52:09.846Z,171911832984600
"Flop:  [8♠, 6♠, 3♦]",2024-06-23T04:52:04.647Z,171911832464700
"""Jeremy @ mfMIPKwFQy"" checks",2024-06-23T04:52:03.737Z,171911832373700
"""Iain @ awcWMUmPGG"" calls 20",2024-06-23T04:52:00.167Z,171911832016700
"""Robbie @ oUUndIYjNo"" folds",2024-06-23T04:51:59.271Z,171911831927100
"""Jeremy @ mfMIPKwFQy"" posts a big blind of 20",2024-06-23T04:51:39.980Z,171911829998006
"""Iain @ awcWMUmPGG"" posts a small blind of 10",2024-06-23T04:51:39.980Z,171911829998005
"Player stacks: #3 ""Jeremy @ mfMIPKwFQy"" (348) | #4 ""Robbie @ oUUndIYjNo"" (135) | #9 ""Iain @ awcWMUmPGG"" (917)",2024-06-23T04:51:39.980Z,171911829998001
"-- starting hand #120 (id: mjweyas6fvor)  (No Limit Texas Hold'em) (dealer: ""Robbie @ oUUndIYjNo"") --",2024-06-23T04:51:39.980Z,171911829998000
"-- ending hand #119 --",2024-06-23T04:51:37.043Z,171911829704302
"""Iain @ awcWMUmPGG"" collected 20 from pot",2024-06-23T04:51:37.043Z,171911829704301
"Uncalled bet of 10 returned to ""Iain @ awcWMUmPGG""",2024-06-23T04:51:37.043Z,171911829704300
"""Robbie @ oUUndIYjNo"" folds",2024-06-23T04:51:36.236Z,171911829623600
"""Jeremy @ mfMIPKwFQy"" folds",2024-06-23T04:51:25.898Z,171911828589800
"""Iain @ awcWMUmPGG"" posts a big blind of 20",2024-06-23T04:51:18.671Z,171911827867106
"""Robbie @ oUUndIYjNo"" posts a small blind of 10",2024-06-23T04:51:18.671Z,171911827867105
"Player stacks: #3 ""Jeremy @ mfMIPKwFQy"" (348) | #4 ""Robbie @ oUUndIYjNo"" (145) | #9 ""Iain @ awcWMUmPGG"" (907)",2024-06-23T04:51:18.671Z,171911827867101
"-- starting hand #119 (id: facmwahrchhk)  (No Limit Texas Hold'em) (dealer: ""Jeremy @ mfMIPKwFQy"") --",2024-06-23T04:51:18.671Z,171911827867100
"-- ending hand #118 --",2024-06-23T04:51:12.632Z,171911827263202
"""Iain @ awcWMUmPGG"" collected 864 from pot with Full House, A's over K's (combination: A♣, A♠, A♥, K♦, K♥)",2024-06-23T04:51:12.632Z,171911827263201
"""Iain @ awcWMUmPGG"" shows a A♣, K♦.",2024-06-23T04:51:12.632Z,171911827263200
"""Robbie @ oUUndIYjNo"" calls 222",2024-06-23T04:51:11.773Z,171911827177300
"""Iain @ awcWMUmPGG"" bets 222",2024-06-23T04:51:02.566Z,171911826256600
"""Robbie @ oUUndIYjNo"" checks",2024-06-23T04:50:53.242Z,171911825324200
