entry,at,order
"The player ""Robbie @ oUUndIYjNo"" quits the game with a stack of 0.",2025-01-18T06:12:19.845Z,173718073984500
"-- ending hand #166 --",2025-01-18T06:12:13.816Z,173718073381603
"""Robbie @ oUUndIYjNo"" shows a 10♦, K♠.",2025-01-18T06:12:13.816Z,173718073381602
"""JPo @ MDlaoaGcWz"" collected 124 from pot with Two Pair, J's & 4's (combination: J♥, J♣, 4♠, 4♣, 6♣)",2025-01-18T06:12:13.816Z,173718073381601
"""JPo @ MDlaoaGcWz"" shows a 4♠, J♥.",2025-01-18T06:12:13.816Z,173718073381600
"River: 6♣, 4♣, J♣, 5♠ [3♣]",2025-01-18T06:12:09.807Z,173718072980700
"Turn: 6♣, 4♣, J♣ [5♠]",2025-01-18T06:12:05.801Z,173718072580100
"Flop:  [6♣, 4♣, J♣]",2025-01-18T06:12:01.775Z,173718072177500
"""JPo @ MDlaoaGcWz"" calls 62",2025-01-18T06:11:56.873Z,173718071687300
"""Robbie @ oUUndIYjNo"" raises to 62 and go all in",2025-01-18T06:11:51.995Z,173718071199500
"""JPo @ MDlaoaGcWz"" calls 40",2025-01-18T06:11:45.097Z,173718070509700
"""Robbie @ oUUndIYjNo"" posts a big blind of 40",2025-01-18T06:11:37.933Z,173718069793305
"""JPo @ MDlaoaGcWz"" posts a small blind of 20",2025-01-18T06:11:37.933Z,173718069793304
"Player stacks: #4 ""JPo @ MDlaoaGcWz"" (1338) | #7 ""Robbie @ oUUndIYjNo"" (62)",2025-01-18T06:11:37.933Z,173718069793301
"-- starting hand #166 (id: qyfhsgycpwbj)  (No Limit Texas Hold'em) (dealer: ""JPo @ MDlaoaGcWz"") --",2025-01-18T06:11:37.933Z,173718069793300
"-- ending hand #165 --",2025-01-18T06:11:35.021Z,173718069502102
"""JPo @ MDlaoaGcWz"" collected 40 from pot",2025-01-18T06:11:35.021Z,173718069502101
"Uncalled bet of 20 returned to ""JPo @ MDlaoaGcWz""",2025-01-18T06:11:35.021Z,173718069502100
"""Robbie @ oUUndIYjNo"" folds",2025-01-18T06:11:34.177Z,173718069417700
"""JPo @ MDlaoaGcWz"" posts a big blind of 40",2025-01-18T06:11:27.899Z,173718068789905
"""Robbie @ oUUndIYjNo"" posts a small blind of 20",2025-01-18T06:11:27.899Z,173718068789904
"Player stacks: #4 ""JPo @ MDlaoaGcWz"" (1318) | #7 ""Robbie @ oUUndIYjNo"" (82)",2025-01-18T06:11:27.899Z,173718068789901
"-- starting hand #165 (id: pkaorwtkpx6j)  (No Limit Texas Hold'em) (dealer: ""Robbie @ oUUndIYjNo"") --",2025-01-18T06:11:27.899Z,173718068789900
"-- ending hand #164 --",2025-01-18T06:11:24.985Z,173718068498502
"""Robbie @ oUUndIYjNo"" collected 40 from pot",2025-01-18T06:11:24.985Z,173718068498501
"Uncalled bet of 20 returned to ""Robbie @ oUUndIYjNo""",2025-01-18T06:11:24.985Z,173718068498500
"""JPo @ MDlaoaGcWz"" folds",2025-01-18T06:11:24.104Z,173718068410400
"""Robbie @ oUUndIYjNo"" posts a big blind of 40",2025-01-18T06:11:19.587Z,173718067958705
"""JPo @ MDlaoaGcWz"" posts a small blind of 20",2025-01-18T06:11:19.587Z,173718067958704
"Player stacks: #4 ""JPo @ MDlaoaGcWz"" (1338) | #7 ""Robbie @ oUUndIYjNo"" (62)",2025-01-18T06:11:19.587Z,173718067958701
"-- starting hand #164 (id: isuuixokr18a)  (No Limit Texas Hold'em) (dealer: ""JPo @ MDlaoaGcWz"") --",2025-01-18T06:11:19.587Z,173718067958700
"-- ending hand #163 --",2025-01-18T06:11:16.647Z,173718067664702
"""JPo @ MDlaoaGcWz"" collected 40 from pot",2025-01-18T06:11:16.647Z,173718067664701
"Uncalled bet of 20 returned to ""JPo @ MDlaoaGcWz""",2025-01-18T06:11:16.647Z,173718067664700
"""Robbie @ oUUndIYjNo"" folds",2025-01-18T06:11:15.828Z,173718067582800
"""JPo @ MDlaoaGcWz"" posts a big blind of 40",2025-01-18T06:11:11.264Z,173718067126405
"""Robbie @ oUUndIYjNo"" posts a small blind of 20",2025-01-18T06:11:11.264Z,173718067126404
"Player stacks: #4 ""JPo @ MDlaoaGcWz"" (1318) | #7 ""Robbie @ oUUndIYjNo"" (82)",2025-01-18T06:11:11.264Z,173718067126401
"-- starting hand #163 (id: 3dwvcl2599sm)  (No Limit Texas Hold'em) (dealer: ""Robbie @ oUUndIYjNo"") --",2025-01-18T06:11:11.264Z,173718067126400
"-- ending hand #162 --",2025-01-18T06:11:08.353Z,173718066835302
"""JPo @ MDlaoaGcWz"" collected 160 from pot",2025-01-18T06:11:08.353Z,173718066835301
"Uncalled bet of 42 returned to ""JPo @ MDlaoaGcWz""",2025-01-18T06:11:08.353Z,173718066835300
"""Robbie @ oUUndIYjNo"" folds",2025-01-18T06:11:07.521Z,173718066752100
"""JPo @ MDlaoaGcWz"" raises to 82",2025-01-18T06:10:57.040Z,173718065704000
"""Robbie @ oUUndIYjNo"" bets 40",2025-01-18T06:10:41.788Z,173718064178800
"Flop:  [5♠, A♥, Q♠]",2025-01-18T06:10:36.057Z,173718063605700
"""Robbie @ oUUndIYjNo"" checks",2025-01-18T06:10:35.243Z,173718063524300
"""JPo @ MDlaoaGcWz"" calls 40",2025-01-18T06:10:34.295Z,173718063429500
"""Robbie @ oUUndIYjNo"" posts a big blind of 40",2025-01-18T06:10:27.983Z,173718062798305
"""JPo @ MDlaoaGcWz"" posts a small blind of 20",2025-01-18T06:10:27.983Z,173718062798304
"Player stacks: #4 ""JPo @ MDlaoaGcWz"" (1238) | #7 ""Robbie @ oUUndIYjNo"" (162)",2025-01-18T06:10:27.983Z,173718062798301
"-- starting hand #162 (id: gpi8lvqhrikk)  (No Limit Texas Hold'em) (dealer: ""JPo @ MDlaoaGcWz"") --",2025-01-18T06:10:27.983Z,173718062798300
"-- ending hand #161 --",2025-01-18T06:10:25.032Z,173718062503202
"""Robbie @ oUUndIYjNo"" collected 80 from pot",2025-01-18T06:10:25.032Z,173718062503201
"Uncalled bet of 40 returned to ""Robbie @ oUUndIYjNo""",2025-01-18T06:10:25.032Z,173718062503200
"""JPo @ MDlaoaGcWz"" folds",2025-01-18T06:10:24.178Z,173718062417800
"""Robbie @ oUUndIYjNo"" bets 40",2025-01-18T06:10:21.407Z,173718062140700
"""JPo @ MDlaoaGcWz"" checks",2025-01-18T06:10:19.444Z,173718061944400
"River: 7♣, 3♣, 4♦, 7♠ [10♣]",2025-01-18T06:10:17.569Z,173718061756900
"""Robbie @ oUUndIYjNo"" checks",2025-01-18T06:10:16.683Z,173718061668300
"""JPo @ MDlaoaGcWz"" checks",2025-01-18T06:10:15.705Z,173718061570500
"Turn: 7♣, 3♣, 4♦ [7♠]",2025-01-18T06:10:13.212Z,173718061321200
"""Robbie @ oUUndIYjNo"" checks",2025-01-18T06:10:12.392Z,173718061239200
"""JPo @ MDlaoaGcWz"" checks",2025-01-18T06:10:09.121Z,173718060912100
"Flop:  [7♣, 3♣, 4♦]",2025-01-18T06:10:03.541Z,173718060354100
"""JPo @ MDlaoaGcWz"" checks",2025-01-18T06:10:02.636Z,173718060263600
"""Robbie @ oUUndIYjNo"" calls 40",2025-01-18T06:09:58.935Z,173718059893500
"""JPo @ MDlaoaGcWz"" posts a big blind of 40",2025-01-18T06:09:46.995Z,173718058699505
"""Robbie @ oUUndIYjNo"" posts a small blind of 20",2025-01-18T06:09:46.995Z,173718058699504
"Player stacks: #4 ""JPo @ MDlaoaGcWz"" (1278) | #7 ""Robbie @ oUUndIYjNo"" (122)",2025-01-18T06:09:46.995Z,173718058699501
"-- starting hand #161 (id: zi5oznazuwez)  (No Limit Texas Hold'em) (dealer: ""Robbie @ oUUndIYjNo"") --",2025-01-18T06:09:46.995Z,173718058699500
"-- ending hand #160 --",2025-01-18T06:09:40.985Z,173718058098503
"""Robbie @ oUUndIYjNo"" shows a 8♥, 2♦.",2025-01-18T06:09:40.985Z,173718058098502
"""JPo @ MDlaoaGcWz"" collected 80 from pot with Pair, K's (combination: K♣, K♥, A♠, J♦, 10♦)",2025-01-18T06:09:40.985Z,173718058098501
"""JPo @ MDlaoaGcWz"" shows a K♣, 7♣.",2025-01-18T06:09:40.985Z,173718058098500
"""JPo @ MDlaoaGcWz"" checks",2025-01-18T06:09:40.149Z,173718058014900
"""Robbie @ oUUndIYjNo"" checks",2025-01-18T06:09:37.498Z,173718057749800
"River: 2♣, A♠, 10♦, J♦ [K♥]",2025-01-18T06:09:35.176Z,173718057517600
"""JPo @ MDlaoaGcWz"" checks",2025-01-18T06:09:34.371Z,173718057437100
"""Robbie @ oUUndIYjNo"" checks",2025-01-18T06:09:30.849Z,173718057084900
"Turn: 2♣, A♠, 10♦ [J♦]",2025-01-18T06:09:27.488Z,173718056748800
"""JPo @ MDlaoaGcWz"" checks",2025-01-18T06:09:26.674Z,173718056667400
"""Robbie @ oUUndIYjNo"" checks",2025-01-18T06:09:22.995Z,173718056299500
"Flop:  [2♣, A♠, 10♦]",2025-01-18T06:09:18.818Z,173718055881800
"""Robbie @ oUUndIYjNo"" checks",2025-01-18T06:09:17.929Z,173718055792900
"""JPo @ MDlaoaGcWz"" calls 40",2025-01-18T06:09:17.004Z,173718055700400
"""Robbie @ oUUndIYjNo"" posts a big blind of 40",2025-01-18T06:09:10.166Z,173718055016605
"""JPo @ MDlaoaGcWz"" posts a small blind of 20",2025-01-18T06:09:10.166Z,173718055016604
"Player stacks: #4 ""JPo @ MDlaoaGcWz"" (1238) | #7 ""Robbie @ oUUndIYjNo"" (162)",2025-01-18T06:09:10.166Z,173718055016601
"-- starting hand #160 (id: i2z9mpxjfmn8)  (No Limit Texas Hold'em) (dealer: ""JPo @ MDlaoaGcWz"") --",2025-01-18T06:09:10.166Z,173718055016600
"-- ending hand #159 --",2025-01-18T06:09:04.160Z,173718054416002
"""JPo @ MDlaoaGcWz"" collected 80 from pot with Two Pair, K's & 6's (combination: K♠, K♣, 6♣, 6♥, Q♣)",2025-01-18T06:09:04.160Z,173718054416001
"""JPo @ MDlaoaGcWz"" shows a K♠, J♣.",2025-01-18T06:09:04.160Z,173718054416000
"""Robbie @ oUUndIYjNo"" checks",2025-01-18T06:09:03.339Z,173718054333900
"""JPo @ MDlaoaGcWz"" checks",2025-01-18T06:09:00.756Z,173718054075600
"River: 6♣, 10♦, Q♣, K♣ [6♥]",2025-01-18T06:08:57.912Z,173718053791200
"""Robbie @ oUUndIYjNo"" checks",2025-01-18T06:08:57.025Z,173718053702500
"""JPo @ MDlaoaGcWz"" checks",2025-01-18T06:08:56.052Z,173718053605200
"Turn: 6♣, 10♦, Q♣ [K♣]",2025-01-18T06:08:50.873Z,173718053087300
"""Robbie @ oUUndIYjNo"" checks",2025-01-18T06:08:50.024Z,173718053002400
"""JPo @ MDlaoaGcWz"" checks",2025-01-18T06:08:49.073Z,173718052907300
"Flop:  [6♣, 10♦, Q♣]",2025-01-18T06:08:44.595Z,173718052459500
"""JPo @ MDlaoaGcWz"" checks",2025-01-18T06:08:43.720Z,173718052372000
"""Robbie @ oUUndIYjNo"" calls 40",2025-01-18T06:08:34.086Z,173718051408600
"""JPo @ MDlaoaGcWz"" posts a big blind of 40",2025-01-18T06:08:29.853Z,173718050985305
"""Robbie @ oUUndIYjNo"" posts a small blind of 20",2025-01-18T06:08:29.853Z,173718050985304
"Player stacks: #4 ""JPo @ MDlaoaGcWz"" (1198) | #7 ""Robbie @ oUUndIYjNo"" (202)",2025-01-18T06:08:29.853Z,173718050985301
"-- starting hand #159 (id: wcmkuxmzqbh9)  (No Limit Texas Hold'em) (dealer: ""Robbie @ oUUndIYjNo"") --",2025-01-18T06:08:29.853Z,173718050985300
"""Robbie @ oUUndIYjNo"" shows a 10♥, 10♦.",2025-01-18T06:08:28.097Z,173718050809700
"-- ending hand #158 --",2025-01-18T06:08:26.154Z,173718050615402
"""Robbie @ oUUndIYjNo"" collected 40 from pot",2025-01-18T06:08:26.154Z,173718050615401
"Uncalled bet of 20 returned to ""Robbie @ oUUndIYjNo""",2025-01-18T06:08:26.154Z,173718050615400
"""JPo @ MDlaoaGcWz"" folds",2025-01-18T06:08:25.288Z,173718050528800
"""Robbie @ oUUndIYjNo"" posts a big blind of 40",2025-01-18T06:08:07.166Z,173718048716605
"""JPo @ MDlaoaGcWz"" posts a small blind of 20",2025-01-18T06:08:07.166Z,173718048716604
"Player stacks: #4 ""JPo @ MDlaoaGcWz"" (1218) | #7 ""Robbie @ oUUndIYjNo"" (182)",2025-01-18T06:08:07.166Z,173718048716601
"-- starting hand #158 (id: rn1zvrf24tih)  (No Limit Texas Hold'em) (dealer: ""JPo @ MDlaoaGcWz"") --",2025-01-18T06:08:07.166Z,173718048716600
"-- ending hand #157 --",2025-01-18T06:08:01.142Z,173718048114202
"""JPo @ MDlaoaGcWz"" collected 80 from pot with Three of a Kind, 2's (combination: 2♦, 2♣, 2♥, K♣, Q♦)",2025-01-18T06:08:01.142Z,173718048114201
"""JPo @ MDlaoaGcWz"" shows a 2♦, 2♣.",2025-01-18T06:08:01.142Z,173718048114200
"""Robbie @ oUUndIYjNo"" checks",2025-01-18T06:08:00.334Z,173718048033400
"""JPo @ MDlaoaGcWz"" checks",2025-01-18T06:07:59.393Z,173718047939300
"River: 7♦, 8♦, 2♥, K♣ [Q♦]",2025-01-18T06:07:56.202Z,173718047620200
"""Robbie @ oUUndIYjNo"" checks",2025-01-18T06:07:55.389Z,173718047538900
"""JPo @ MDlaoaGcWz"" checks",2025-01-18T06:07:54.431Z,173718047443100
"Turn: 7♦, 8♦, 2♥ [K♣]",2025-01-18T06:07:51.339Z,173718047133900
"""Robbie @ oUUndIYjNo"" checks",2025-01-18T06:07:50.523Z,173718047052300
"""JPo @ MDlaoaGcWz"" checks",2025-01-18T06:07:46.882Z,173718046688200
"Flop:  [7♦, 8♦, 2♥]",2025-01-18T06:07:42.514Z,173718046251400
"""JPo @ MDlaoaGcWz"" checks",2025-01-18T06:07:41.688Z,173718046168800
"""Robbie @ oUUndIYjNo"" calls 40",2025-01-18T06:07:38.712Z,173718045871200
"""JPo @ MDlaoaGcWz"" posts a big blind of 40",2025-01-18T06:07:35.830Z,173718045583005
"""Robbie @ oUUndIYjNo"" posts a small blind of 20",2025-01-18T06:07:35.830Z,173718045583004
"Player stacks: #4 ""JPo @ MDlaoaGcWz"" (1178) | #7 ""Robbie @ oUUndIYjNo"" (222)",2025-01-18T06:07:35.830Z,173718045583001
"-- starting hand #157 (id: ejt6xoifxw0u)  (No Limit Texas Hold'em) (dealer: ""Robbie @ oUUndIYjNo"") --",2025-01-18T06:07:35.830Z,173718045583000
"-- ending hand #156 --",2025-01-18T06:07:32.834Z,173718045283402
"""Robbie @ oUUndIYjNo"" collected 40 from pot",2025-01-18T06:07:32.834Z,173718045283401
"Uncalled bet of 20 returned to ""Robbie @ oUUndIYjNo""",2025-01-18T06:07:32.834Z,173718045283400
"""JPo @ MDlaoaGcWz"" folds",2025-01-18T06:07:32.000Z,173718045200000
"""Robbie @ oUUndIYjNo"" posts a big blind of 40",2025-01-18T06:07:26.655Z,173718044665505
"""JPo @ MDlaoaGcWz"" posts a small blind of 20",2025-01-18T06:07:26.655Z,173718044665504
"Player stacks: #4 ""JPo @ MDlaoaGcWz"" (1198) | #7 ""Robbie @ oUUndIYjNo"" (202)",2025-01-18T06:07:26.655Z,173718044665501
"-- starting hand #156 (id: bxtazmwn6ioe)  (No Limit Texas Hold'em) (dealer: ""JPo @ MDlaoaGcWz"") --",2025-01-18T06:07:26.655Z,173718044665500
"-- ending hand #155 --",2025-01-18T06:07:20.636Z,173718044063604
"""Robbie @ oUUndIYjNo"" collected 40 from pot with Two Pair, 9's & 7's (combination: 9♣, 9♦, 7♣, 7♦, Q♥)",2025-01-18T06:07:20.636Z,173718044063603
"""Robbie @ oUUndIYjNo"" shows a Q♥, 2♦.",2025-01-18T06:07:20.636Z,173718044063602
"""JPo @ MDlaoaGcWz"" collected 40 from pot with Two Pair, 9's & 7's (combination: 9♣, 9♦, 7♣, 7♦, Q♦)",2025-01-18T06:07:20.636Z,173718044063601
"""JPo @ MDlaoaGcWz"" shows a 6♥, Q♦.",2025-01-18T06:07:20.636Z,173718044063600
"""Robbie @ oUUndIYjNo"" checks",2025-01-18T06:07:19.828Z,173718043982800
"""JPo @ MDlaoaGcWz"" checks",2025-01-18T06:07:18.828Z,173718043882800
"River: 7♣, 9♣, 8♦, 9♦ [7♦]",2025-01-18T06:07:15.260Z,173718043526000
"""Robbie @ oUUndIYjNo"" checks",2025-01-18T06:07:14.404Z,173718043440400
"""JPo @ MDlaoaGcWz"" checks",2025-01-18T06:07:13.472Z,173718043347200
"Turn: 7♣, 9♣, 8♦ [9♦]",2025-01-18T06:07:10.661Z,173718043066100
"""Robbie @ oUUndIYjNo"" checks",2025-01-18T06:07:09.793Z,173718042979300
"""JPo @ MDlaoaGcWz"" checks",2025-01-18T06:07:08.341Z,173718042834100
"Flop:  [7♣, 9♣, 8♦]",2025-01-18T06:07:04.461Z,173718042446100
"""JPo @ MDlaoaGcWz"" checks",2025-01-18T06:07:03.654Z,173718042365400
"""Robbie @ oUUndIYjNo"" calls 40",2025-01-18T06:07:01.586Z,173718042158600
"""JPo @ MDlaoaGcWz"" posts a big blind of 40",2025-01-18T06:06:58.513Z,173718041851305
"""Robbie @ oUUndIYjNo"" posts a small blind of 20",2025-01-18T06:06:58.513Z,173718041851304
"Player stacks: #4 ""JPo @ MDlaoaGcWz"" (1198) | #7 ""Robbie @ oUUndIYjNo"" (202)",2025-01-18T06:06:58.513Z,173718041851301
"-- starting hand #155 (id: xnaausjillyu)  (No Limit Texas Hold'em) (dealer: ""Robbie @ oUUndIYjNo"") --",2025-01-18T06:06:58.513Z,173718041851300
"""JPo @ MDlaoaGcWz"" shows a K♣, 8♥.",2025-01-18T06:06:57.079Z,173718041707900
"-- ending hand #154 --",2025-01-18T06:06:54.907Z,173718041490702
"""JPo @ MDlaoaGcWz"" collected 80 from pot",2025-01-18T06:06:54.907Z,173718041490701
"Uncalled bet of 40 returned to ""JPo @ MDlaoaGcWz""",2025-01-18T06:06:54.907Z,173718041490700
"""Robbie @ oUUndIYjNo"" folds",2025-01-18T06:06:54.028Z,173718041402800
"""JPo @ MDlaoaGcWz"" bets 40",2025-01-18T06:06:46.572Z,173718040657200
"""Robbie @ oUUndIYjNo"" checks",2025-01-18T06:06:41.614Z,173718040161400
"River: K♠, 3♠, 5♥, J♠ [8♣]",2025-01-18T06:06:38.390Z,173718039839000
"""JPo @ MDlaoaGcWz"" checks",2025-01-18T06:06:37.549Z,173718039754900
"""Robbie @ oUUndIYjNo"" checks",2025-01-18T06:06:35.836Z,173718039583600
"Turn: K♠, 3♠, 5♥ [J♠]",2025-01-18T06:06:32.730Z,173718039273000
"""JPo @ MDlaoaGcWz"" checks",2025-01-18T06:06:31.924Z,173718039192400
"""Robbie @ oUUndIYjNo"" checks",2025-01-18T06:06:29.183Z,173718038918300
"Flop:  [K♠, 3♠, 5♥]",2025-01-18T06:06:22.245Z,173718038224500
"""Robbie @ oUUndIYjNo"" checks",2025-01-18T06:06:21.430Z,173718038143000
"""JPo @ MDlaoaGcWz"" calls 40",2025-01-18T06:06:20.519Z,173718038051900
"""Robbie @ oUUndIYjNo"" posts a big blind of 40",2025-01-18T06:06:11.246Z,173718037124605
"""JPo @ MDlaoaGcWz"" posts a small blind of 20",2025-01-18T06:06:11.246Z,173718037124604
"Player stacks: #4 ""JPo @ MDlaoaGcWz"" (1158) | #7 ""Robbie @ oUUndIYjNo"" (242)",2025-01-18T06:06:11.246Z,173718037124601
"-- starting hand #154 (id: qfeoh3hszb6x)  (No Limit Texas Hold'em) (dealer: ""JPo @ MDlaoaGcWz"") --",2025-01-18T06:06:11.246Z,173718037124600
"-- ending hand #153 --",2025-01-18T06:06:05.234Z,173718036523402
"""JPo @ MDlaoaGcWz"" collected 240 from pot with Two Pair, J's & 8's (combination: J♠, J♥, 8♠, 8♦, Q♣)",2025-01-18T06:06:05.234Z,173718036523401
"""JPo @ MDlaoaGcWz"" shows a 10♣, J♠.",2025-01-18T06:06:05.234Z,173718036523400
"""Robbie @ oUUndIYjNo"" checks",2025-01-18T06:06:04.368Z,173718036436800
"""JPo @ MDlaoaGcWz"" checks",2025-01-18T06:06:02.426Z,173718036242600
"River: 8♠, J♥, Q♣, 3♠ [8♦]",2025-01-18T06:05:58.077Z,173718035807700
"""JPo @ MDlaoaGcWz"" calls 40",2025-01-18T06:05:57.226Z,173718035722600
"""Robbie @ oUUndIYjNo"" bets 40",2025-01-18T06:05:54.081Z,173718035408100
"""JPo @ MDlaoaGcWz"" checks",2025-01-18T06:05:52.493Z,173718035249300
"Turn: 8♠, J♥, Q♣ [3♠]",2025-01-18T06:05:49.364Z,173718034936400
"""JPo @ MDlaoaGcWz"" calls 40",2025-01-18T06:05:48.505Z,173718034850500
"""Robbie @ oUUndIYjNo"" bets 40",2025-01-18T06:05:41.011Z,173718034101100
"""JPo @ MDlaoaGcWz"" checks",2025-01-18T06:05:39.243Z,173718033924300
"Flop:  [8♠, J♥, Q♣]",2025-01-18T06:05:33.054Z,173718033305400
"""JPo @ MDlaoaGcWz"" checks",2025-01-18T06:05:32.165Z,173718033216500
"""Robbie @ oUUndIYjNo"" calls 40",2025-01-18T06:05:21.574Z,173718032157400
"""JPo @ MDlaoaGcWz"" posts a big blind of 40",2025-01-18T06:05:16.790Z,173718031679007
"""Robbie @ oUUndIYjNo"" posts a small blind of 20",2025-01-18T06:05:16.790Z,173718031679006
"Player stacks: #4 ""JPo @ MDlaoaGcWz"" (1038) | #7 ""Robbie @ oUUndIYjNo"" (362)",2025-01-18T06:05:16.790Z,173718031679003
"-- starting hand #153 (id: mmr9smajbfjm)  (No Limit Texas Hold'em) (dealer: ""Robbie @ oUUndIYjNo"") --",2025-01-18T06:05:16.790Z,173718031679002
"The game's big blind was changed from 20 to 40.",2025-01-18T06:05:16.790Z,173718031679001
"The game's small blind was changed from 10 to 20.",2025-01-18T06:05:16.790Z,173718031679000
"-- ending hand #152 --",2025-01-18T06:05:13.791Z,173718031379102
"""Robbie @ oUUndIYjNo"" collected 20 from pot",2025-01-18T06:05:13.791Z,173718031379101
"Uncalled bet of 10 returned to ""Robbie @ oUUndIYjNo""",2025-01-18T06:05:13.791Z,173718031379100
"""JPo @ MDlaoaGcWz"" folds",2025-01-18T06:05:12.964Z,173718031296400
"""Robbie @ oUUndIYjNo"" posts a big blind of 20",2025-01-18T06:05:08.021Z,173718030802105
"""JPo @ MDlaoaGcWz"" posts a small blind of 10",2025-01-18T06:05:08.021Z,173718030802104
"Player stacks: #4 ""JPo @ MDlaoaGcWz"" (1048) | #7 ""Robbie @ oUUndIYjNo"" (352)",2025-01-18T06:05:08.021Z,173718030802101
"-- starting hand #152 (id: c23xth0zf7t1)  (No Limit Texas Hold'em) (dealer: ""JPo @ MDlaoaGcWz"") --",2025-01-18T06:05:08.021Z,173718030802100
"-- ending hand #151 --",2025-01-18T06:05:05.074Z,173718030507402
"""Robbie @ oUUndIYjNo"" collected 40 from pot",2025-01-18T06:05:05.074Z,173718030507401
"Uncalled bet of 20 returned to ""Robbie @ oUUndIYjNo""",2025-01-18T06:05:05.074Z,173718030507400
"""JPo @ MDlaoaGcWz"" folds",2025-01-18T06:05:04.233Z,173718030423300
"""Robbie @ oUUndIYjNo"" bets 20",2025-01-18T06:04:52.458Z,173718029245800
"""JPo @ MDlaoaGcWz"" checks",2025-01-18T06:04:49.875Z,173718028987500
"Flop:  [2♦, 4♠, 5♠]",2025-01-18T06:04:45.572Z,173718028557200
"""JPo @ MDlaoaGcWz"" checks",2025-01-18T06:04:44.751Z,173718028475100
"""Robbie @ oUUndIYjNo"" calls 20",2025-01-18T06:04:43.162Z,173718028316200
"""JPo @ MDlaoaGcWz"" posts a big blind of 20",2025-01-18T06:04:38.406Z,173718027840605
"""Robbie @ oUUndIYjNo"" posts a small blind of 10",2025-01-18T06:04:38.406Z,173718027840604
"Player stacks: #4 ""JPo @ MDlaoaGcWz"" (1068) | #7 ""Robbie @ oUUndIYjNo"" (332)",2025-01-18T06:04:38.406Z,173718027840601
"-- starting hand #151 (id: zbxwaktee7tu)  (No Limit Texas Hold'em) (dealer: ""Robbie @ oUUndIYjNo"") --",2025-01-18T06:04:38.406Z,173718027840600
"-- ending hand #150 --",2025-01-18T06:04:35.495Z,173718027549502
"""Robbie @ oUUndIYjNo"" collected 20 from pot",2025-01-18T06:04:35.495Z,173718027549501
"Uncalled bet of 10 returned to ""Robbie @ oUUndIYjNo""",2025-01-18T06:04:35.495Z,173718027549500
"""JPo @ MDlaoaGcWz"" folds",2025-01-18T06:04:34.667Z,173718027466700
"""Robbie @ oUUndIYjNo"" posts a big blind of 20",2025-01-18T06:04:29.397Z,173718026939705
"""JPo @ MDlaoaGcWz"" posts a small blind of 10",2025-01-18T06:04:29.397Z,173718026939704
"Player stacks: #4 ""JPo @ MDlaoaGcWz"" (1078) | #7 ""Robbie @ oUUndIYjNo"" (322)",2025-01-18T06:04:29.397Z,173718026939701
"-- starting hand #150 (id: mswaahfucwix)  (No Limit Texas Hold'em) (dealer: ""JPo @ MDlaoaGcWz"") --",2025-01-18T06:04:29.397Z,173718026939700
"-- ending hand #149 --",2025-01-18T06:04:23.352Z,173718026335202
"""JPo @ MDlaoaGcWz"" collected 40 from pot with Pair, 8's (combination: 8♥, 8♠, A♦, Q♣, 6♦)",2025-01-18T06:04:23.352Z,173718026335201
"""JPo @ MDlaoaGcWz"" shows a 6♦, 8♥.",2025-01-18T06:04:23.352Z,173718026335200
"""Robbie @ oUUndIYjNo"" checks",2025-01-18T06:04:22.525Z,173718026252500
"""JPo @ MDlaoaGcWz"" checks",2025-01-18T06:04:21.584Z,173718026158400
"River: Q♣, 8♠, 2♣, 3♦ [A♦]",2025-01-18T06:04:18.423Z,173718025842300
"""Robbie @ oUUndIYjNo"" checks",2025-01-18T06:04:17.552Z,173718025755200
"""JPo @ MDlaoaGcWz"" checks",2025-01-18T06:04:16.581Z,173718025658100
"Turn: Q♣, 8♠, 2♣ [3♦]",2025-01-18T06:04:13.531Z,173718025353100
"""Robbie @ oUUndIYjNo"" checks",2025-01-18T06:04:12.720Z,173718025272000
"""JPo @ MDlaoaGcWz"" checks",2025-01-18T06:04:06.713Z,173718024671300
"Flop:  [Q♣, 8♠, 2♣]",2025-01-18T06:04:03.562Z,173718024356200
"""JPo @ MDlaoaGcWz"" checks",2025-01-18T06:04:02.719Z,173718024271900
"""Robbie @ oUUndIYjNo"" calls 20",2025-01-18T06:03:59.966Z,173718023996600
"""JPo @ MDlaoaGcWz"" posts a big blind of 20",2025-01-18T06:03:41.509Z,173718022150905
"""Robbie @ oUUndIYjNo"" posts a small blind of 10",2025-01-18T06:03:41.509Z,173718022150904
"Player stacks: #4 ""JPo @ MDlaoaGcWz"" (1058) | #7 ""Robbie @ oUUndIYjNo"" (342)",2025-01-18T06:03:41.509Z,173718022150901
"-- starting hand #149 (id: ooapqsvzf3ui)  (No Limit Texas Hold'em) (dealer: ""Robbie @ oUUndIYjNo"") --",2025-01-18T06:03:41.509Z,173718022150900
"-- ending hand #148 --",2025-01-18T06:03:35.500Z,173718021550003
"""Robbie @ oUUndIYjNo"" shows a 8♥, 5♣.",2025-01-18T06:03:35.500Z,173718021550002
"""JPo @ MDlaoaGcWz"" collected 40 from pot with K High (combination: K♦, J♥, 10♥, 9♦, 8♠)",2025-01-18T06:03:35.500Z,173718021550001
"""JPo @ MDlaoaGcWz"" shows a 8♠, K♦.",2025-01-18T06:03:35.500Z,173718021550000
"""JPo @ MDlaoaGcWz"" checks",2025-01-18T06:03:34.688Z,173718021468800
